3bac91695c74c37a0ff2d90ef939d5d11aaa773d322b98cbd8b5530e6b4ea97d87b737b759ee0dccd2899a53156a1387a8214c9dd728f4e8983dde6886982655
id	year	month	day	hour	minute	gender	age	handedness	languages	music	gaming	wait	block	trial	target_location	target	flankers	rt	response	error	pre_target_response	ITI_response
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	1	down	white	neutral	16.3075091839	black	TRUE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	2	right	black	congruent	10.5688700676	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	3	left	white	incongruent	0.864608049393	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	4	right	black	neutral	1.24409198761	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	5	down	black	neutral	135.641458035	 	TRUE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	6	up	black	neutral	71.4834361076	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	7	left	white	neutral	1.43161892891	white	FALSE	FALSE	TRUE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	8	down	white	incongruent	0.604079961777	black	TRUE	FALSE	TRUE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	9	right	white	incongruent	1.2648191452	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	10	right	white	congruent	0.727955102921	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	11	up	black	neutral	0.667724847794	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	12	down	white	congruent	0.5625	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	13	up	white	neutral	0.708984851837	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	14	left	white	congruent	0.561005115509	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	15	up	white	neutral	0.518908977509	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	16	left	white	neutral	0.743721008301	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	17	up	white	incongruent	0.564604997635	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	18	right	black	neutral	0.6803150177	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	19	down	black	incongruent	0.696960926056	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	20	left	black	congruent	1.05123186111	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	21	left	black	neutral	0.688774824142	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	22	down	black	congruent	0.645005941391	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	23	left	black	neutral	0.576263904572	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	24	left	black	incongruent	0.562916994095	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	25	up	black	incongruent	0.854820013046	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	26	up	white	congruent	0.541058063507	white	FALSE	FALSE	TRUE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	27	up	black	congruent	0.591340065002	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	28	right	white	neutral	0.531794071198	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	29	down	white	neutral	0.660664081573	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	30	right	white	neutral	0.435969114304	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	31	down	black	neutral	0.624264001846	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	3.16261196136	practice	32	right	black	incongruent	0.632873058319	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	1	right	white	congruent	0.665801048279	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	2	left	black	neutral	0.464420080185	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	3	left	black	incongruent	0.519134044647	black	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	4	down	white	incongruent	0.549150943756	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	5	right	white	incongruent	0.400939941406	white	FALSE	FALSE	FALSE
31	2011	12	02	16	16	f	21	r	1	4	2	27.0321409702	1	6	down	black	neutral	0.504895925522	black	FALSE	FALSE	FALSE
