id	block	trial	target_location	target	flankers	trigger	time	value
31	practice	1	down	white	neutral	left	16.2315020561	-0.968657490768
31	practice	1	down	white	neutral	left	16.2394731045	-0.952970976897
31	practice	1	down	white	neutral	left	16.2435061932	-0.921597949156
31	practice	1	down	white	neutral	left	16.251499176	-0.88238166448
31	practice	1	down	white	neutral	left	16.2594799995	-0.843165379803
31	practice	1	down	white	neutral	left	16.2674851418	-0.819635608997
31	practice	1	down	white	neutral	left	16.2715129852	-0.796105838191
31	practice	1	down	white	neutral	left	16.2794950008	-0.733359782708
31	practice	1	down	white	neutral	left	16.2875080109	-0.686300241096
31	practice	1	down	white	neutral	left	16.2954931259	-0.631397442549
31	practice	1	down	white	neutral	left	16.2994949818	-0.552964873196
31	practice	1	down	white	neutral	left	16.3075091839	-0.466689046907
31	practice	1	down	white	neutral	left	16.3154990673	-0.419629505295
31	practice	1	down	white	neutral	left	16.3235001564	-0.372569963683
31	practice	1	down	white	neutral	left	16.3274931908	-0.333353679006
31	practice	1	down	white	neutral	left	16.3354980946	-0.29413739433
31	practice	1	down	white	neutral	left	16.343501091	-0.239234595782
31	practice	1	down	white	neutral	left	16.351498127	-0.19217505417
31	practice	1	down	white	neutral	left	16.3554801941	-0.129428998688
31	practice	1	down	white	neutral	left	16.3634841442	-0.0666829432051
31	practice	1	down	white	neutral	left	16.3714940548	-0.0353099154637
31	practice	1	down	white	neutral	left	16.3794879913	0.0117496261483
31	practice	1	down	white	neutral	left	16.3834781647	0.0588091677602
31	practice	1	down	white	neutral	left	16.3915221691	0.105868709372
31	practice	1	down	white	neutral	left	16.3994781971	0.145084994049
31	practice	1	down	white	neutral	left	16.4075081348	0.192144535661
31	practice	1	down	white	neutral	left	16.4114971161	0.270577105014
31	practice	1	down	white	neutral	left	16.4194831848	0.341166417432
31	practice	1	down	white	neutral	left	16.4274971485	0.396069215979
31	practice	1	down	white	neutral	left	16.4354770184	0.443128757591
31	practice	1	down	white	neutral	left	16.4394960403	0.466658528397
31	practice	1	down	white	neutral	left	16.4475150108	0.490188299203
31	practice	1	down	white	neutral	left	16.4554920197	0.498031556139
31	practice	1	down	white	neutral	left	16.467498064	0.505874813074
31	practice	1	down	white	neutral	left	16.4754760265	0.52940458388
31	practice	1	down	white	neutral	left	16.4834930897	0.552934354686
31	practice	1	down	white	neutral	left	16.4914951324	0.592150639363
31	practice	1	down	white	neutral	left	16.4954681396	0.631366924039
31	practice	1	down	white	neutral	left	16.5034761429	0.662739951781
31	practice	1	down	white	neutral	left	16.511496067	0.709799493393
31	practice	1	down	white	neutral	left	16.5194871426	0.756859035005
31	practice	1	down	white	neutral	left	16.5234780312	0.796075319681
31	practice	1	down	white	neutral	left	16.531496048	0.811761833552
31	practice	1	down	white	neutral	left	16.5394999981	0.835291604358
31	practice	1	down	white	neutral	left	16.5475001335	0.843134861293
31	practice	1	down	white	neutral	left	16.567494154	0.850978118229
31	practice	1	down	white	neutral	left	16.5794661045	0.866664632099
31	practice	1	down	white	neutral	left	16.5875120163	0.890194402905
31	practice	1	down	white	neutral	left	16.5955021381	0.913724173711
31	practice	1	down	white	neutral	left	16.6035001278	0.945097201453
31	practice	1	down	white	neutral	left	16.6074960232	0.976470229194
31	practice	1	down	white	neutral	left	16.6154990196	1.0
31	practice	1	down	white	neutral	left	16.8475100994	0.796075319681
31	practice	1	down	white	neutral	left	16.8554620743	0.388225959044
31	practice	1	down	white	neutral	left	16.8634769917	-0.0431531723991
31	practice	1	down	white	neutral	left	16.8674890995	-0.443159276101
31	practice	1	down	white	neutral	left	16.8755049706	-0.803949095126
31	practice	1	down	white	neutral	left	16.8835020065	-1.00003051851
31	practice	1	down	white	neutral	right	-0.993180990219	-1.00003051851
31	practice	2	right	black	congruent	left	10.5288369656	-0.976500747703
31	practice	2	right	black	congruent	left	10.5368430614	-0.921597949156
31	practice	2	right	black	congruent	left	10.5408580303	-0.88238166448
31	practice	2	right	black	congruent	left	10.5488550663	-0.803949095126
31	practice	2	right	black	congruent	left	10.5568389893	-0.733359782708
31	practice	2	right	black	congruent	left	10.564841032	-0.639240699484
31	practice	2	right	black	congruent	left	10.5688700676	-0.490218817713
31	practice	2	right	black	congruent	left	10.576873064	-0.372569963683
31	practice	2	right	black	congruent	left	10.584841013	-0.223548081912
31	practice	2	right	black	congruent	left	10.5928370953	-0.0509964293344
31	practice	2	right	black	congruent	left	10.5968799591	0.129398480178
31	practice	2	right	black	congruent	left	10.6048619747	0.239204077273
31	practice	2	right	black	congruent	left	10.6128659248	0.403912472915
31	practice	2	right	black	congruent	left	10.6208641529	0.560777611621
31	practice	2	right	black	congruent	left	10.6248440742	0.772545548875
31	practice	2	right	black	congruent	left	10.6328389645	0.913724173711
31	practice	2	right	black	congruent	left	10.6408641338	1.0
31	practice	2	right	black	congruent	left	10.8648440838	0.819605090487
31	practice	2	right	black	congruent	left	10.872852087	0.396069215979
31	practice	2	right	black	congruent	left	10.8808391094	-0.0509964293344
31	practice	2	right	black	congruent	left	10.8848569393	-0.42747276223
31	practice	2	right	black	congruent	left	10.8928439617	-0.76473281045
31	practice	2	right	black	congruent	left	10.9008340836	-1.00003051851
31	practice	3	left	white	incongruent	right	0.828600883484	-0.952970976897
31	practice	3	left	white	incongruent	right	0.836606025696	-0.905911435286
31	practice	3	left	white	incongruent	right	0.84460401535	-0.858851893674
31	practice	3	left	white	incongruent	right	0.852593898773	-0.749046296579
31	practice	3	left	white	incongruent	right	0.856611967087	-0.631397442549
31	practice	3	left	white	incongruent	right	0.864608049393	-0.498062074648
31	practice	3	left	white	incongruent	right	0.872591972351	-0.388256477554
31	practice	3	left	white	incongruent	right	0.880609989166	-0.19217505417
31	practice	3	left	white	incongruent	right	0.884612083435	-0.0353099154637
31	practice	3	left	white	incongruent	right	0.892616033554	0.145084994049
31	practice	3	left	white	incongruent	right	0.900604009628	0.388225959044
31	practice	3	left	white	incongruent	right	0.908610105515	0.694112979522
31	practice	3	left	white	incongruent	right	0.912597894669	0.835291604358
31	practice	3	left	white	incongruent	right	0.920589923859	0.937253944517
31	practice	3	left	white	incongruent	right	0.928612947464	0.960783715323
31	practice	3	left	white	incongruent	right	0.936590909958	1.0
31	practice	3	left	white	incongruent	right	1.0605969429	0.960783715323
31	practice	3	left	white	incongruent	right	1.06859993935	0.858821375164
31	practice	3	left	white	incongruent	right	1.07661509514	0.686269722587
31	practice	3	left	white	incongruent	right	1.08461499214	0.435285500656
31	practice	3	left	white	incongruent	right	1.08860707283	0.239204077273
31	practice	3	left	white	incongruent	right	1.09659409523	-0.0274666585284
31	practice	3	left	white	incongruent	right	1.10460495949	-0.325510422071
31	practice	3	left	white	incongruent	right	1.11261796951	-0.576494644002
31	practice	3	left	white	incongruent	right	1.11659407616	-0.835322122868
31	practice	3	left	white	incongruent	right	1.12461090088	-0.929441206091
31	practice	3	left	white	incongruent	right	1.13261795044	-1.00003051851
31	practice	4	right	black	neutral	left	1.2080988884	-0.968657490768
31	practice	4	right	black	neutral	left	1.21609091759	-0.905911435286
31	practice	4	right	black	neutral	left	1.22006797791	-0.819635608997
31	practice	4	right	black	neutral	left	1.22806787491	-0.725516525773
31	practice	4	right	black	neutral	left	1.23608279228	-0.631397442549
31	practice	4	right	black	neutral	left	1.24409198761	-0.466689046907
31	practice	4	right	black	neutral	left	1.24808192253	-0.372569963683
31	practice	4	right	black	neutral	left	1.2560839653	-0.270607623524
31	practice	4	right	black	neutral	left	1.26412391663	-0.121585741752
31	practice	4	right	black	neutral	left	1.27208089828	-0.0039368877224
31	practice	4	right	black	neutral	left	1.27609086037	0.152928250984
31	practice	4	right	black	neutral	left	1.28407692909	0.262733848079
31	practice	4	right	black	neutral	left	1.29209589958	0.427442243721
31	practice	4	right	black	neutral	left	1.30007600784	0.545091097751
31	practice	4	right	black	neutral	left	1.30409193039	0.678426465651
31	practice	4	right	black	neutral	left	1.31207895279	0.796075319681
31	practice	4	right	black	neutral	left	1.32009983063	0.866664632099
31	practice	4	right	black	neutral	left	1.32809591293	0.921567430647
31	practice	4	right	black	neutral	left	1.33610200882	0.968626972259
31	practice	4	right	black	neutral	left	1.34007287025	0.992156743065
31	practice	4	right	black	neutral	left	1.34807300568	1.0
31	practice	4	right	black	neutral	left	1.58805799484	0.968626972259
31	practice	4	right	black	neutral	left	1.59212183952	0.772545548875
31	practice	4	right	black	neutral	left	1.60011792183	0.498031556139
31	practice	4	right	black	neutral	left	1.60806393623	0.184301278726
31	practice	4	right	black	neutral	left	1.61605596542	-0.0745262001404
31	practice	4	right	black	neutral	left	1.62006998062	-0.325510422071
31	practice	4	right	black	neutral	left	1.62807798386	-0.513748588519
31	practice	4	right	black	neutral	left	1.63607692719	-0.701986754967
31	practice	4	right	black	neutral	left	1.64405298233	-0.843165379803
31	practice	4	right	black	neutral	left	1.64806079865	-0.976500747703
31	practice	4	right	black	neutral	left	1.65609002113	-1.00003051851
31	practice	6	up	black	neutral	left	71.4274511337	-0.929441206091
31	practice	6	up	black	neutral	left	71.4354641438	-0.88238166448
31	practice	6	up	black	neutral	left	71.4434621334	-0.811792352062
31	practice	6	up	black	neutral	left	71.4514510632	-0.749046296579
31	practice	6	up	black	neutral	left	71.4554371834	-0.678456984161
31	practice	6	up	black	neutral	left	71.4634521008	-0.631397442549
31	practice	6	up	black	neutral	left	71.4714531898	-0.560808130131
31	practice	6	up	black	neutral	left	71.4794621468	-0.505905331584
31	practice	6	up	black	neutral	left	71.4834361076	-0.451002533036
31	practice	6	up	black	neutral	left	71.4914150238	-0.42747276223
31	practice	6	up	black	neutral	left	71.4994502068	-0.419629505295
31	practice	6	up	black	neutral	left	71.5074222088	-0.41178624836
31	practice	6	up	black	neutral	left	71.5114321709	-0.419629505295
31	practice	6	up	black	neutral	left	71.5394351482	-0.42747276223
31	practice	6	up	black	neutral	left	71.5474290848	-0.458845789972
31	practice	6	up	black	neutral	left	71.555434227	-0.552964873196
31	practice	6	up	black	neutral	left	71.5634582043	-0.64708395642
31	practice	6	up	black	neutral	left	71.5674481392	-0.701986754967
31	practice	6	up	black	neutral	left	71.5754461288	-0.788262581256
31	practice	6	up	black	neutral	left	71.583409071	-0.843165379803
31	practice	6	up	black	neutral	left	71.5914292336	-0.945127719962
31	practice	6	up	black	neutral	left	71.5954611301	-1.00003051851
31	practice	7	left	white	neutral	right	0.639647960663	-0.984344004639
31	practice	7	left	white	neutral	right	0.647650957108	-0.945127719962
31	practice	7	left	white	neutral	right	0.655650854111	-0.89806817835
31	practice	7	left	white	neutral	right	0.65962600708	-0.874538407544
31	practice	7	left	white	neutral	right	0.667625904083	-0.858851893674
31	practice	7	left	white	neutral	right	0.675643920898	-0.835322122868
31	practice	7	left	white	neutral	right	0.683643817902	-0.788262581256
31	practice	7	left	white	neutral	right	0.68762087822	-0.76473281045
31	practice	7	left	white	neutral	right	0.695645809174	-0.756889553514
31	practice	7	left	white	neutral	right	0.703622817993	-0.76473281045
31	practice	7	left	white	neutral	right	0.723623037338	-0.819635608997
31	practice	7	left	white	neutral	right	0.731667995453	-0.866695150609
31	practice	7	left	white	neutral	right	0.739637851715	-0.890224921415
31	practice	7	left	white	neutral	right	0.743669033051	-0.913754692221
31	practice	7	left	white	neutral	right	0.75163602829	-0.952970976897
31	practice	7	left	white	neutral	right	0.759653806686	-1.00003051851
31	practice	7	left	white	neutral	right	1.03962898254	-0.992187261574
31	practice	7	left	white	neutral	right	1.04762196541	-0.929441206091
31	practice	7	left	white	neutral	right	1.05564594269	-0.88238166448
31	practice	7	left	white	neutral	right	1.05961799622	-0.843165379803
31	practice	7	left	white	neutral	right	1.06762099266	-0.749046296579
31	practice	7	left	white	neutral	right	1.07561182976	-0.678456984161
31	practice	7	left	white	neutral	right	1.08362102509	-0.631397442549
31	practice	7	left	white	neutral	right	1.08763384819	-0.584337900937
31	practice	7	left	white	neutral	right	1.09563493729	-0.568651387066
31	practice	7	left	white	neutral	right	1.11160492897	-0.552964873196
31	practice	7	left	white	neutral	right	1.11561203003	-0.54512161626
31	practice	7	left	white	neutral	right	1.13960981369	-0.560808130131
31	practice	7	left	white	neutral	right	1.143627882	-0.607867671743
31	practice	7	left	white	neutral	right	1.15164089203	-0.670613727226
31	practice	7	left	white	neutral	right	1.15962982178	-0.772576067385
31	practice	7	left	white	neutral	right	1.16762399673	-0.858851893674
31	practice	7	left	white	neutral	right	1.17163491249	-0.890224921415
31	practice	7	left	white	neutral	right	1.17963790894	-0.960814233833
31	practice	7	left	white	neutral	right	1.18760490417	-1.00003051851
31	practice	7	left	white	neutral	right	1.39164280891	-0.945127719962
31	practice	7	left	white	neutral	right	1.39561986923	-0.874538407544
31	practice	7	left	white	neutral	right	1.40360283852	-0.811792352062
31	practice	7	left	white	neutral	right	1.4116268158	-0.686300241096
31	practice	7	left	white	neutral	right	1.41963982582	-0.607867671743
31	practice	7	left	white	neutral	right	1.42363882065	-0.513748588519
31	practice	7	left	white	neutral	right	1.43161892891	-0.451002533036
31	practice	7	left	white	neutral	right	1.43960499763	-0.396099734489
31	practice	7	left	white	neutral	right	1.44762182236	-0.380413220618
31	practice	7	left	white	neutral	right	1.4516119957	-0.356883449812
31	practice	7	left	white	neutral	right	1.45960497856	-0.349040192877
31	practice	7	left	white	neutral	right	1.46763396263	-0.356883449812
31	practice	7	left	white	neutral	right	1.47964882851	-0.349040192877
31	practice	7	left	white	neutral	right	1.48760890961	-0.325510422071
31	practice	7	left	white	neutral	right	1.49563097954	-0.286294137394
31	practice	7	left	white	neutral	right	1.50360798836	-0.223548081912
31	practice	7	left	white	neutral	right	1.50762701035	-0.184331797235
31	practice	7	left	white	neutral	right	1.51560902596	-0.113742484817
31	practice	7	left	white	neutral	right	1.52362084389	-0.0509964293344
31	practice	7	left	white	neutral	right	1.5316119194	-0.0274666585284
31	practice	7	left	white	neutral	right	1.53962182999	-0.0196234015931
31	practice	7	left	white	neutral	right	1.55962991714	-0.0274666585284
31	practice	7	left	white	neutral	right	1.56763696671	-0.0431531723991
31	practice	7	left	white	neutral	right	1.57161998749	-0.121585741752
31	practice	7	left	white	neutral	right	1.57961201668	-0.223548081912
31	practice	7	left	white	neutral	right	1.58761096001	-0.372569963683
31	practice	7	left	white	neutral	right	1.59563088417	-0.52943510239
31	practice	7	left	white	neutral	right	1.59964203835	-0.701986754967
31	practice	7	left	white	neutral	right	1.60760784149	-0.88238166448
31	practice	7	left	white	neutral	right	1.61563396454	-0.960814233833
31	practice	7	left	white	neutral	right	1.62362504005	-1.00003051851
31	practice	7	left	white	neutral	right	1.76362895966	-0.952970976897
31	practice	7	left	white	neutral	right	1.76762986183	-0.874538407544
31	practice	7	left	white	neutral	right	1.77562189102	-0.788262581256
31	practice	7	left	white	neutral	right	1.78361082077	-0.631397442549
31	practice	7	left	white	neutral	right	1.79161787033	-0.498062074648
31	practice	7	left	white	neutral	right	1.79562282562	-0.388256477554
31	practice	7	left	white	neutral	right	1.80363488197	-0.301980651265
31	practice	7	left	white	neutral	right	1.81163787842	-0.184331797235
31	practice	7	left	white	neutral	right	1.819617033	-0.0980559709464
