block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,neutral,0.587044000626,-0.921597949156,0.667015075684,0.207831049532,0.07997107505799994
practice,2,incongruent,0.608448028564,-0.952970976897,0.688412904739,0.403912472915,0.07996487617499992
practice,3,incongruent,0.467713117599,-0.952970976897,0.635710000992,1.0,0.16799688339300006
practice,4,incongruent,0.492176055908,-0.866695150609,0.5681681633,0.929410687582,0.07599210739199996
practice,5,neutral,0.396030902863,-0.88238166448,0.464015007019,0.396069215979,0.06798410415599998
practice,6,incongruent,0.364228963852,-0.984344004639,0.456224918365,0.482345042268,0.09199595451300002
practice,7,congruent,0.453279972076,-0.952970976897,0.517264842987,0.00390636921293,0.06398487091100002
practice,8,neutral,0.421219110489,-0.976500747703,0.485239028931,0.105868709372,0.064019918442
practice,9,congruent,0.352617025375,-0.88238166448,0.408588886261,-0.19217505417,0.05597186088599998
practice,10,neutral,0.445281982422,-0.937284463027,0.513289928436,0.254890591144,0.06800794601399995
practice,11,neutral,0.387954950333,-0.952970976897,0.463950872421,0.419598986785,0.07599592208800005
practice,12,neutral,0.420907020569,-0.937284463027,0.472903966904,-0.403942991424,0.051996946335000016
practice,13,incongruent,0.323352813721,-0.913754692221,0.379328012466,0.129398480178,0.05597519874500001
practice,14,neutral,0.373417854309,-0.835322122868,0.437381982803,0.129398480178,0.06396412849400002
practice,15,congruent,0.393244028091,-0.945127719962,0.45725607872,0.239204077273,0.064012050629
practice,16,neutral,0.336202859879,-0.874538407544,0.384212017059,0.0901821955016,0.048009157179999984
practice,17,neutral,0.408607006073,-0.960814233833,0.464600801468,-0.0666829432051,0.05599379539499999
practice,18,neutral,0.300158023834,-0.921597949156,0.348140001297,-0.129428998688,0.047981977463000036
practice,19,incongruent,0.373159170151,-0.976500747703,1.14114403725,0.0352793969543,0.7679848670989999
practice,20,congruent,0.401131153107,-0.874538407544,0.457129955292,0.286263618885,0.05599880218500003
practice,21,neutral,0.568500995636,-0.952970976897,0.652502059937,0.607837153233,0.08400106430099996
practice,22,neutral,0.465218067169,-0.952970976897,0.533185958862,0.356852931303,0.06796789169300005
practice,23,neutral,0.444252967834,-0.929441206091,0.500234127045,-0.231391338847,0.05598115921100005
practice,24,neutral,0.39156293869,-0.913754692221,0.463542938232,0.0901821955016,0.07197999954200002
practice,25,incongruent,0.332793951035,-0.937284463027,0.396793842316,0.17645802179,0.06399989128100003
practice,26,congruent,0.305315971375,-0.945127719962,0.361326932907,0.199987792596,0.056010961532000025
