block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,incongruent,2.5953271389,-0.921597949156,2.65934205055,-0.247077852718,0.06401491164999973,1,left
practice,2,congruent,0.00788712501526,-0.819635608997,0.491842985153,-0.403942991424,0.48395586013774,1,right
practice,3,neutral,0.527149915695,-0.929441206091,0.539108991623,-0.435316019166,0.01195907592799994,1,left
practice,4,incongruent,0.7397108078,-0.945127719962,0.751730918884,-0.403942991424,0.01202011108400003,1,right
practice,5,neutral,0.639460086823,-0.921597949156,0.647467136383,-0.419629505295,0.00800704955999998,1,left
practice,6,neutral,4.23555803299,-0.921597949156,4.26352310181,-0.278450880459,0.027965068819999495,1,left
practice,7,congruent,0.807823181152,-0.937284463027,0.883839130402,-0.474532303842,0.07601594924999999,1,right
practice,8,neutral,0.807204008102,-0.945127719962,0.839209079742,-0.482375560778,0.032005071639999993,1,right
practice,9,congruent,0.976109981537,-0.913754692221,1.01208996773,-0.474532303842,0.03597998619299991,1,left
practice,10,incongruent,0.696525096893,-0.913754692221,0.760509967804,-0.388256477554,0.06398487091100002,1,left
practice,11,incongruent,4.01585102081,-0.851008636738,4.03984212875,-0.42747276223,0.02399110794000059,1,left
practice,12,incongruent,6.05278015137,-0.866695150609,6.07278800011,-0.458845789972,0.020007848739999723,1,right
practice,13,congruent,0.702431917191,-0.929441206091,1.05038094521,-0.435316019166,0.34794902801899996,1,right
practice,14,neutral,0.640367031097,-0.913754692221,0.668369054794,-0.482375560778,0.028002023697,1,right
practice,15,congruent,0.520870923996,-0.937284463027,0.556869029999,-0.325510422071,0.03599810600300002,1,left
practice,16,neutral,0.7270591259,-0.929441206091,0.755098104477,-0.403942991424,0.028038978576999996,1,left
practice,17,neutral,0.424236059189,-0.921597949156,0.44420003891,-0.466689046907,0.019963979721000003,1,right
practice,18,neutral,0.505057096481,-0.866695150609,0.829069137573,-0.435316019166,0.3240120410920001,1,left
practice,19,neutral,0.675158023834,-0.913754692221,0.695158958435,-0.42747276223,0.020000934600999942,1,right
practice,20,congruent,0.384994029999,-0.921597949156,1.05296802521,-0.42747276223,0.667973995211,1,left
practice,21,incongruent,0.527189970016,-0.843165379803,0.555190086365,-0.419629505295,0.028000116349000015,1,left
practice,22,neutral,0.548828125,-0.929441206091,0.560831069946,-0.301980651265,0.01200294494599996,1,left
practice,23,neutral,0.539580106735,-0.788262581256,0.54758810997,-0.42747276223,0.00800800323499995,1,right
practice,24,congruent,0.331063985825,-0.819635608997,0.335060119629,-0.42747276223,0.0039961338039999905,1,right
practice,25,neutral,0.535995960236,-0.741203039644,0.543951034546,-0.356883449812,0.007955074309999977,1,left
practice,26,neutral,1.18501901627,-0.921597949156,1.2130010128,-0.341196935942,0.027981996529999886,0,left/right
practice,27,incongruent,0.547167062759,-0.968657490768,0.89910197258,-0.42747276223,0.35193490982100006,1,right
practice,28,incongruent,0.680647134781,-0.76473281045,0.68864107132,-0.474532303842,0.007993936538999935,1,right
practice,29,neutral,0.468938112259,-0.694143498032,0.476958036423,-0.349040192877,0.008019924163999992,1,left
practice,30,neutral,0.463170051575,-0.819635608997,0.475176095963,-0.325510422071,0.012006044387999959,1,left
practice,31,neutral,0.649066925049,-0.874538407544,0.985057830811,-0.286294137394,0.33599090576199997,1,right
practice,32,congruent,0.548470973969,-0.945127719962,0.592483997345,-0.325510422071,0.04401302337599999,1,left
1,1,neutral,0.995377063751,-0.851008636738,1.00338506699,-0.458845789972,0.008008003238999972,1,right
1,2,congruent,0.415438175201,-0.913754692221,0.427404165268,-0.498062074648,0.011965990066999999,1,right
1,3,neutral,0.463074922562,-0.843165379803,0.471045970917,-0.388256477554,0.00797104835500001,1,left
1,4,neutral,0.441027164459,-0.89806817835,0.449031114578,-0.474532303842,0.008003950119000014,1,right
1,5,incongruent,0.549030065536,-0.66277047029,0.557004928589,-0.380413220618,0.007974863052999992,1,right
1,6,incongruent,0.695436954498,-0.866695150609,0.707405090332,-0.356883449812,0.011968135834000027,1,right
1,7,congruent,0.45689702034,-0.929441206091,0.48090004921,-0.474532303842,0.02400302887,1,right
1,8,neutral,0.362670898438,-0.819635608997,0.374675989151,-0.388256477554,0.012005090712999988,1,right
1,9,incongruent,0.404335975647,-0.788262581256,0.416342973709,-0.160802026429,0.012006998061999952,1,left
1,10,neutral,0.484856128693,-0.921597949156,0.560829162598,-0.42747276223,0.07597303390499999,1,left
1,11,neutral,0.471528053284,-0.921597949156,0.487500190735,-0.396099734489,0.015972137451000012,1,left
1,12,congruent,0.519859075546,-0.88238166448,0.551846027374,-0.451002533036,0.03198695182800004,1,left
1,13,congruent,0.380335092545,-0.921597949156,0.396336078644,-0.317667165136,0.016000986099000025,1,right
1,14,congruent,0.363747119904,-0.772576067385,0.379732131958,-0.113742484817,0.015985012053999992,1,left
1,15,neutral,0.38489484787,-0.843165379803,0.392874956131,-0.451002533036,0.007980108260999985,1,right
1,16,incongruent,0.575212955475,-0.992187261574,0.583236932755,-0.419629505295,0.008023977280000039,1,right
1,17,incongruent,0.532130002975,-0.741203039644,0.54012799263,-0.380413220618,0.007997989654999982,1,right
1,18,incongruent,0.77169585228,-0.921597949156,0.799711942673,-0.356883449812,0.028016090393000015,0,left/right
1,19,incongruent,0.568020820618,-0.945127719962,0.584018945694,-0.396099734489,0.01599812507600007,1,right
1,20,neutral,0.623683929443,-0.929441206091,0.699660778046,-0.435316019166,0.07597684860300002,1,left
1,21,neutral,0.592015981674,-0.952970976897,0.604012966156,-0.380413220618,0.011996984481999928,1,right
1,22,neutral,0.456474065781,-0.819635608997,0.47247004509,-0.254921109653,0.015995979308999986,1,left
1,23,neutral,0.876116991043,-0.984344004639,1.12808895111,-0.451002533036,0.25197196006700007,1,left
1,24,congruent,0.511734962463,-0.890224921415,0.527731180191,-0.372569963683,0.015996217727999973,1,left
1,25,incongruent,0.687098026276,-0.851008636738,0.715092897415,-0.443159276101,0.02799487113900001,1,left
1,26,congruent,0.51096701622,-0.937284463027,0.526944875717,-0.482375560778,0.015977859497000035,1,left
1,27,congruent,0.384527206421,-0.913754692221,0.400508165359,-0.443159276101,0.015980958938,1,right
1,28,neutral,0.348942995071,-0.552964873196,0.356922864914,-0.207861568041,0.007979869842999976,1,right
1,29,neutral,0.324904918671,-0.64708395642,0.332921981812,-0.145115512558,0.00801706314099998,1,left
1,30,neutral,0.41281080246,-0.76473281045,0.428812980652,-0.215704824976,0.016002178192000005,1,left
1,31,neutral,0.372543811798,-0.811792352062,0.380550861359,-0.419629505295,0.008007049561000013,1,right
1,32,neutral,0.464982032776,-0.64708395642,0.468970060349,-0.19217505417,0.003988027573000041,1,left
2,1,neutral,0.667998075485,-0.88238166448,0.679963111877,-0.458845789972,0.011965036391999972,1,right
2,2,incongruent,0.639868974686,-0.937284463027,0.667890071869,-0.435316019166,0.028021097182999943,1,right
2,3,neutral,0.587281942368,-0.937284463027,0.675253868103,-0.364726706748,0.08797192573500001,1,left
2,4,congruent,0.692242860794,-0.607867671743,0.700252056122,-0.262764366588,0.00800919532800004,1,right
2,5,neutral,0.470813989639,-0.984344004639,0.482815980911,-0.3098239082,0.012001991271999968,1,right
2,6,neutral,0.400568962097,-0.929441206091,0.416527986526,-0.364726706748,0.01595902442899999,1,right
2,7,neutral,0.40727686882,-0.937284463027,0.419281959534,-0.29413739433,0.012005090713999966,1,right
2,8,neutral,0.400413990021,-0.913754692221,0.408386945724,-0.466689046907,0.007972955702999995,1,left
2,9,incongruent,0.519497156143,-0.843165379803,0.52747797966,-0.498062074648,0.007980823517000024,1,right
2,10,congruent,0.518707036972,-0.858851893674,0.522701025009,-0.419629505295,0.003993988036999907,1,left
2,11,incongruent,0.57528591156,-0.921597949156,0.899240016937,-0.380413220618,0.323954105377,1,right
2,12,incongruent,0.652750015259,-0.874538407544,0.668753147125,-0.325510422071,0.016003131865999998,1,right
2,13,neutral,0.551244974136,-0.749046296579,0.559231996536,-0.254921109653,0.007987022399999932,1,left
2,14,neutral,0.668359994888,-0.78041932432,0.676331996918,-0.333353679006,0.007972002029999925,1,left
2,15,neutral,0.491876840591,-0.929441206091,0.511870861053,-0.443159276101,0.01999402046199994,1,left
2,16,congruent,0.532845020294,-0.937284463027,0.556853055954,-0.325510422071,0.024008035659999982,1,left
2,17,neutral,0.484740972519,-0.913754692221,0.496709823608,-0.29413739433,0.011968851088999977,1,left
