62733ece6a126a0015ba7139286461379cb10894de6ae5a65aaae94b31be4848ba7eedf730a001014f8015ce3dc28c5f5cbf31303a75f3ac7374d2132ba153d2
id	year	month	day	hour	minute	gender	age	handedness	languages	music	gaming	wait	block	trial	target_location	target	flankers	rt	response	error	pre_target_response	ITI_response
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	1	up	white	neutral	1.37627601624	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	2	right	white	incongruent	0.580116987228	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	3	up	black	congruent	0.941065073013	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	4	down	black	neutral	0.629114151001	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	5	right	black	neutral	0.547048091888	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	6	down	black	congruent	0.531861066818	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	7	left	white	neutral	0.455189943314	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	8	right	white	neutral	0.620590925217	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	9	left	black	neutral	0.513038158417	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	10	up	white	neutral	0.492336988449	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	11	down	black	neutral	0.435575008392	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	12	left	black	neutral	0.580284118652	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	13	down	white	incongruent	0.512043952942	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	14	right	black	neutral	0.395883083344	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	15	down	black	incongruent	0.548959970474	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	16	up	black	incongruent	0.505192041397	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	17	down	white	congruent	0.452260017395	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	18	left	white	neutral	0.512346029282	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	19	left	white	incongruent	0.477186203003	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	20	right	white	neutral	0.416105031967	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	21	left	black	incongruent	0.448725223541	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	22	up	black	neutral	0.537230014801	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	23	right	black	incongruent	0.65198302269	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	24	up	black	neutral	0.483757972717	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	25	up	white	congruent	0.398797035217	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	26	down	white	neutral	0.765202999115	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	27	left	white	congruent	0.432428121567	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	28	right	white	congruent	0.35606098175	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	29	up	white	incongruent	0.479438066483	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	30	left	black	congruent	0.488061904907	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	31	right	black	congruent	0.368715047836	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.9263548851	practice	32	down	white	neutral	0.511574029922	black	TRUE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	1	down	white	neutral	0.504546165466	white	FALSE	TRUE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	2	up	black	incongruent	0.499434947968	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	3	left	black	neutral	0.476706981659	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	4	up	white	congruent	0.380512952805	white	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	5	right	black	neutral	0.399441003799	black	FALSE	FALSE	FALSE
17	2011	11	30	15	09	f	22	r	1	11	1	2.47892093658	1	6	right	white	congruent	0.397114992142	white	FALSE	FALSE	FALSE
