block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,neutral,0.8402531147,-0.945127719962,1.37627601624,-0.451002533036,0.5360229015400001
practice,2,incongruent,0.548099994659,-0.945127719962,0.580116987228,-0.356883449812,0.032016992569000036
practice,3,congruent,0.481063127518,-0.952970976897,0.941065073013,-0.451002533036,0.460001945495
practice,4,neutral,0.605092048645,-0.952970976897,0.629114151001,-0.466689046907,0.024022102355999997
practice,5,neutral,0.519065856934,-0.968657490768,0.547048091888,-0.341196935942,0.027982234953999985
practice,6,congruent,0.511869192123,-0.921597949156,0.531861066818,-0.254921109653,0.019991874695000078
practice,7,neutral,0.427191019058,-0.937284463027,0.455189943314,-0.474532303842,0.02799892425599998
practice,8,neutral,0.592581987381,-0.984344004639,0.620590925217,-0.356883449812,0.028008937836000003
practice,9,neutral,0.493046045303,-0.929441206091,0.513038158417,-0.466689046907,0.019992113113999954
practice,10,neutral,0.468368053436,-0.937284463027,0.492336988449,-0.388256477554,0.02396893501299996
practice,11,neutral,0.419593095779,-0.827478865932,0.435575008392,-0.419629505295,0.01598191261299997
practice,12,neutral,0.5602850914,-0.929441206091,0.580284118652,-0.458845789972,0.01999902725199998
practice,13,incongruent,0.492063999176,-0.945127719962,0.512043952942,-0.458845789972,0.01997995376599998
practice,14,neutral,0.379884958267,-0.819635608997,0.395883083344,-0.419629505295,0.015998125077000047
practice,15,incongruent,0.520973920822,-0.921597949156,0.548959970474,-0.419629505295,0.027986049652000022
practice,16,incongruent,0.493218183517,-0.88238166448,0.505192041397,-0.41178624836,0.01197385788000005
practice,17,congruent,0.428248167038,-0.921597949156,0.452260017395,-0.41178624836,0.024011850356999986
practice,18,neutral,0.492321968079,-0.929441206091,0.512346029282,-0.498062074648,0.020024061202999988
practice,19,incongruent,0.457175016403,-0.976500747703,0.477186203003,-0.458845789972,0.020011186600000008
practice,20,neutral,0.39612197876,-0.945127719962,0.416105031967,-0.403942991424,0.019983053207
practice,21,incongruent,0.436721086502,-0.874538407544,0.448725223541,-0.451002533036,0.012004137038999996
practice,22,neutral,0.509257078171,-0.913754692221,0.537230014801,-0.419629505295,0.02797293663
practice,23,incongruent,0.62399315834,-0.937284463027,0.65198302269,-0.349040192877,0.02798986434999995
practice,24,neutral,0.463760852814,-0.976500747703,0.483757972717,-0.458845789972,0.019997119903000016
practice,25,congruent,0.378792047501,-0.945127719962,0.398797035217,-0.356883449812,0.02000498771600001
practice,26,neutral,0.409214019775,-0.976500747703,0.765202999115,-0.396099734489,0.35598897934
practice,27,congruent,0.408445119858,-0.937284463027,0.432428121567,-0.498062074648,0.023983001708999974
practice,28,congruent,0.344058036804,-0.890224921415,0.35606098175,-0.41178624836,0.012002944946000016
practice,29,incongruent,0.451425075531,-0.945127719962,0.479438066483,-0.482375560778,0.02801299095200005
practice,30,congruent,0.456059932709,-0.929441206091,0.488061904907,-0.451002533036,0.032001972197999995
practice,31,congruent,0.348723888397,-0.976500747703,0.368715047836,-0.482375560778,0.019991159438999984
practice,32,neutral,0.495588064194,-0.88238166448,0.511574029922,-0.458845789972,0.015985965727999984
1,1,neutral,0.484550952911,-0.937284463027,0.504546165466,-0.419629505295,0.019995212554999975
1,2,incongruent,0.483454942703,-0.88238166448,0.499434947968,-0.490218817713,0.015980005264999986
1,3,neutral,0.464727878571,-0.890224921415,0.476706981659,-0.458845789972,0.011979103087999987
1,4,congruent,0.344507932663,-0.968657490768,0.380512952805,-0.42747276223,0.03600502014200002
1,5,neutral,0.379465818405,-0.913754692221,0.399441003799,-0.490218817713,0.019975185394000006
1,6,congruent,0.373121023178,-0.929441206091,0.397114992142,-0.443159276101,0.023993968964000023
1,7,congruent,0.351408958435,-0.937284463027,0.371412992477,-0.396099734489,0.02000403404200002
1,8,neutral,0.496906042099,-0.890224921415,0.520894050598,-0.403942991424,0.023988008498999958
1,9,neutral,0.476097106934,-0.905911435286,0.496101140976,-0.419629505295,0.02000403404200002
1,10,congruent,0.416315793991,-0.88238166448,0.436303853989,-0.419629505295,0.01998805999800002
1,11,neutral,0.372426986694,-0.913754692221,0.396402835846,-0.372569963683,0.023975849152000017
