block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,congruent,0.491226196289,-0.984344004639,0.62323307991,0.443128757591,0.132006883621
practice,2,neutral,0.586354017258,-0.921597949156,0.670326948166,0.215674306467,0.08397293090800007
practice,3,neutral,0.724132061005,-0.929441206091,0.808141946793,1.0,0.08400988578799995
practice,4,incongruent,0.80077791214,-0.976500747703,0.912782907486,-0.356883449812,0.11200499534599995
practice,5,neutral,1.96000289917,-0.945127719962,2.1279759407,0.458815271462,0.1679730415299998
practice,6,neutral,5.92761898041,-0.929441206091,6.02362799644,0.207831049532,0.09600901603
practice,7,neutral,3.13513088226,-0.952970976897,3.26718306541,0.16077150792,0.1320521831499999
practice,8,neutral,2.46719503403,-0.984344004639,2.54319405556,-0.184331797235,0.07599902152999993
practice,9,incongruent,0.548156023026,-0.913754692221,0.632117033005,0.819605090487,0.08396100997900002
practice,10,neutral,0.644922971725,-0.921597949156,0.736949920654,0.913724173711,0.09202694892899999
practice,11,incongruent,0.571512937546,-0.88238166448,0.647505998611,0.466658528397,0.07599306106500003
practice,12,congruent,0.64075088501,-0.905911435286,0.728726863861,0.560777611621,0.08797597885100006
practice,13,congruent,0.412589073181,-0.929441206091,0.50460600853,0.686269722587,0.09201693534900002
practice,14,incongruent,0.434646129608,-0.945127719962,0.526615142822,0.341166417432,0.09196901321399997
practice,15,congruent,0.611316204071,-0.913754692221,0.67929816246,0.16077150792,0.06798195838900001
practice,16,neutral,0.415955066681,-0.937284463027,0.463937044144,-0.41178624836,0.04798197746299998
practice,17,incongruent,0.528424978256,-0.929441206091,0.69638299942,-0.356883449812,0.16795802116400005
practice,18,neutral,0.420601129532,-0.874538407544,0.47660112381,0.105868709372,0.05599999427800001
practice,19,congruent,0.547484874725,-0.905911435286,0.627454996109,0.921567430647,0.07997012138400006
practice,20,incongruent,0.539443016052,-0.992187261574,0.603405952454,-0.419629505295,0.06396293640200001
practice,21,neutral,0.499608039856,-0.913754692221,0.583609104156,0.929410687582,0.08400106429999998
practice,22,neutral,0.563894987106,-0.937284463027,1.15988111496,0.686269722587,0.595986127854
practice,23,neutral,0.636626958847,-0.929441206091,28.9001250267,-0.325510422071,28.263498067853
practice,24,congruent,0.379895925522,-0.89806817835,0.45187997818,0.317636646626,0.07198405265799995
practice,25,congruent,0.388872146606,-0.921597949156,0.444843053818,-0.184331797235,0.05597090721199999
practice,26,incongruent,0.624496936798,-0.960814233833,0.68851184845,-0.105899227882,0.06401491165200002
practice,27,neutral,0.484788179398,-0.952970976897,0.548792123795,0.231360820338,0.06400394439699997
practice,28,congruent,0.460759162903,-0.88238166448,0.528696060181,0.623523667104,0.06793689727800001
practice,29,incongruent,0.411484003067,-0.968657490768,0.559484004974,0.0588091677602,0.14800000190699997
practice,30,neutral,0.492439985275,-0.929441206091,0.568442106247,0.466658528397,0.07600212097199999
practice,31,neutral,0.407586812973,-0.890224921415,0.483578920364,0.623523667104,0.07599210739100004
practice,32,neutral,0.436854124069,-0.88238166448,0.50083899498,0.192144535661,0.06398487091099997
