id	block	trial	target_location	target	flankers	trigger	time	value
26	practice	1	left	black	neutral	left	-0.992865085602	-1.00003051851
26	practice	1	left	black	neutral	right	0.751235961914	-0.945127719962
26	practice	1	left	black	neutral	right	0.759239912033	-0.905911435286
26	practice	1	left	black	neutral	right	0.767225980759	-0.874538407544
26	practice	1	left	black	neutral	right	0.771261930466	-0.796105838191
26	practice	1	left	black	neutral	right	0.779242992401	-0.64708395642
26	practice	1	left	black	neutral	right	0.787235021591	-0.513748588519
26	practice	1	left	black	neutral	right	0.795249938965	-0.396099734489
26	practice	1	left	black	neutral	right	0.799223899841	-0.301980651265
26	practice	1	left	black	neutral	right	0.807250976562	-0.184331797235
26	practice	1	left	black	neutral	right	0.815217971802	-0.0745262001404
26	practice	1	left	black	neutral	right	0.823241949081	0.00390636921293
26	practice	1	left	black	neutral	right	0.827251911163	0.0980254524369
26	practice	1	left	black	neutral	right	0.83522605896	0.145084994049
26	practice	1	left	black	neutral	right	0.843230009079	0.184301278726
26	practice	1	left	black	neutral	right	0.851259946823	0.199987792596
26	practice	1	left	black	neutral	right	0.871229887009	0.17645802179
26	practice	1	left	black	neutral	right	0.879257917404	0.129398480178
26	practice	1	left	black	neutral	right	0.883261919022	0.00390636921293
26	practice	1	left	black	neutral	right	0.891229867935	-0.0980559709464
26	practice	1	left	black	neutral	right	0.899291992188	-0.254921109653
26	practice	1	left	black	neutral	right	0.907249927521	-0.435316019166
26	practice	1	left	black	neutral	right	0.911239862442	-0.607867671743
26	practice	1	left	black	neutral	right	0.919230937958	-0.78041932432
26	practice	1	left	black	neutral	right	0.927240848541	-0.874538407544
26	practice	1	left	black	neutral	right	0.935243844986	-0.913754692221
26	practice	1	left	black	neutral	right	0.93927192688	-0.945127719962
26	practice	1	left	black	neutral	right	0.947257041931	-1.00003051851
26	practice	2	up	white	congruent	left	0.635890007019	-0.803949095126
26	practice	2	up	white	congruent	left	0.643890142441	-0.552964873196
26	practice	2	up	white	congruent	left	0.651881217957	-0.19217505417
26	practice	2	up	white	congruent	left	0.659909009933	0.145084994049
26	practice	2	up	white	congruent	left	0.663901090622	0.427442243721
26	practice	2	up	white	congruent	left	0.671892166138	0.615680410169
26	practice	2	up	white	congruent	left	0.679901123047	0.788232062746
26	practice	2	up	white	congruent	left	0.687900066376	0.945097201453
26	practice	2	up	white	congruent	left	0.691902160645	1.0
26	practice	2	up	white	congruent	left	0.775892019272	0.921567430647
26	practice	2	up	white	congruent	left	0.783889055252	0.639210180975
26	practice	2	up	white	congruent	left	0.791882991791	0.270577105014
26	practice	2	up	white	congruent	left	0.799905061722	-0.0823694570757
26	practice	2	up	white	congruent	left	0.803881168365	-0.388256477554
26	practice	2	up	white	congruent	left	0.811893224716	-0.686300241096
26	practice	2	up	white	congruent	left	0.819891214371	-0.890224921415
