block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,neutral,0.751235961914,-0.945127719962,0.851259946823,0.199987792596,0.100023984909
practice,2,congruent,0.635890007019,-0.803949095126,0.691902160645,1.0,0.05601215362599998
practice,3,neutral,0.547821998596,-0.929441206091,0.607820987701,1.0,0.05999898910500001
practice,4,congruent,0.587323904037,-0.921597949156,0.651329994202,0.364696188238,0.06400609016500003
practice,5,neutral,0.607216835022,-0.937284463027,0.679227828979,0.254890591144,0.07201099395700006
practice,6,neutral,0.643733978271,-0.937284463027,0.715731859207,0.0588091677602,0.07199788093600001
practice,7,incongruent,0.507736206055,-0.913754692221,0.563760995865,-0.403942991424,0.05602478980999992
practice,8,neutral,0.683748960495,-0.88238166448,0.751721858978,0.223517563402,0.06797289848300003
practice,9,incongruent,0.616076946259,-0.952970976897,0.696063041687,0.623523667104,0.07998609542799995
practice,10,incongruent,0.515330076218,-0.937284463027,0.587289094925,0.545091097751,0.07195901870700006
practice,11,congruent,0.392426967621,-0.945127719962,0.456435918808,0.16077150792,0.06400895118700001
practice,12,incongruent,0.464919805527,-0.968657490768,0.524902820587,-0.0353099154637,0.05998301505999998
practice,13,neutral,0.32483291626,-0.88238166448,0.384824037552,0.364696188238,0.059991121292000016
practice,14,neutral,0.436932086945,-0.858851893674,0.492915868759,0.733329264199,0.05598378181399999
practice,15,congruent,0.319222211838,-0.929441206091,0.791233062744,0.16077150792,0.472010850906
practice,16,incongruent,0.376503944397,-0.921597949156,0.432456970215,-0.231391338847,0.05595302581799999
practice,17,neutral,0.268764972687,-0.929441206091,0.3247859478,-0.247077852718,0.05602097511299997
practice,18,congruent,0.316867828369,-0.952970976897,0.380875825882,0.388225959044,0.06400799751299996
practice,19,neutral,0.347655057907,-0.921597949156,0.419635057449,0.27842036195,0.07197999954199996
practice,20,neutral,0.436390161514,-0.866695150609,0.504358053207,0.749015778069,0.067967891693
practice,21,neutral,0.428778886795,-0.929441206091,0.492795944214,0.223517563402,0.06401705741900005
practice,22,congruent,0.303517103195,-0.945127719962,0.367516994476,0.505874813074,0.06399989128099998
practice,23,neutral,0.508843898773,-0.913754692221,0.556787967682,0.239204077273,0.04794406890900005
practice,24,congruent,0.491602897644,-0.913754692221,0.555598020554,0.364696188238,0.06399512290999998
practice,25,neutral,0.480731010437,-0.921597949156,0.536704063416,0.0431226538896,0.05597305297899996
practice,26,neutral,0.500379085541,-0.858851893674,0.500379085541,-0.0353099154637,0.0
practice,27,incongruent,0.492866039276,-0.905911435286,0.556802988052,0.52940458388,0.06393694877600004
practice,28,incongruent,0.432132005692,-0.929441206091,0.488135099411,-0.0431531723991,0.056003093718999974
practice,29,neutral,0.400825977325,-0.905911435286,0.456835031509,0.317636646626,0.056009054183999984
practice,30,incongruent,0.324723958969,-0.937284463027,0.396718978882,0.0823389385662,0.07199501991299995
practice,31,neutral,0.566889047623,-0.984344004639,0.630903959274,0.505874813074,0.06401491165100004
practice,32,congruent,0.407889127731,-0.952970976897,0.455937147141,-0.403942991424,0.048048019409999976
1,1,incongruent,0.615940093994,-0.803949095126,0.671942949295,0.64705343791,0.05600285530100002
1,2,congruent,0.383249044418,-0.89806817835,0.427232027054,-0.184331797235,0.04398298263599998
1,3,neutral,0.407870054245,-0.984344004639,0.455868959427,-0.498062074648,0.04799890518200001
1,4,neutral,0.456810951233,-0.945127719962,0.504809856415,-0.090212714011,0.04799890518200001
1,5,neutral,0.416266918182,-0.984344004639,0.480283975601,0.905880916776,0.06401705741899999
1,6,neutral,0.472455978394,-0.835322122868,0.536457777023,0.976470229194,0.06400179862900002
1,7,congruent,0.440734148026,-0.913754692221,0.504753112793,0.615680410169,0.06401896476699992
1,8,neutral,0.547181129456,-0.952970976897,0.607210159302,0.819605090487,0.060029029846000004
1,9,neutral,0.416823148727,-0.976500747703,0.47283911705,-0.364726706748,0.05601596832299999
1,10,congruent,0.436872005463,-0.921597949156,0.480880975723,-0.0509964293344,0.04400897026
1,11,incongruent,0.356857061386,-0.843165379803,0.412868022919,0.788232062746,0.056010961533
1,12,neutral,0.468883037567,-0.921597949156,0.524892091751,-0.482375560778,0.05600905418400004
1,13,incongruent,0.519304990768,-0.874538407544,0.575313091278,0.333323160497,0.05600810051000005
1,14,neutral,0.596227169037,-0.89806817835,0.66024017334,0.937253944517,0.06401300430299994
1,15,congruent,0.475854873657,-0.827478865932,0.523852825165,0.121555223243,0.04799795150799996
1,16,congruent,0.419355869293,-0.913754692221,0.483372926712,-0.184331797235,0.06401705741899999
1,17,incongruent,0.511910915375,-0.960814233833,0.563921928406,-0.396099734489,0.052011013030999975
1,18,incongruent,0.519983053207,-0.905911435286,0.56001496315,-0.3098239082,0.04003190994299999
1,19,neutral,0.451303958893,-0.913754692221,0.507304906845,0.27842036195,0.056000947951999946
1,20,neutral,0.499485015869,-0.913754692221,0.55545592308,-0.0274666585284,0.05597090721100001
1,21,neutral,0.436918020248,-0.945127719962,0.492910861969,0.105868709372,0.055992841721
1,22,neutral,0.451615810394,-0.952970976897,0.51159286499,0.137241737114,0.059977054596
1,23,incongruent,0.484791994095,-0.913754692221,0.532768964767,-0.325510422071,0.04797697067199996
1,24,incongruent,0.559270858765,-0.921597949156,0.603257894516,-0.41178624836,0.04398703575099994
1,25,neutral,0.56494808197,-0.945127719962,0.604954957962,-0.333353679006,0.040006875992000035
