block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,1.04015803337,-0.968657490768,1.78411602974,-0.482375560778,0.74395799637,1,right
practice,2,neutral,1.08717894554,-0.945127719962,1.12318491936,-0.474532303842,0.03600597382000004,1,right
practice,3,congruent,0.720369100571,-0.937284463027,0.756333112717,-0.372569963683,0.03596401214599998,1,right
practice,4,congruent,0.604729890823,-0.992187261574,0.676727056503,-0.458845789972,0.07199716568000003,1,right
practice,5,neutral,0.496716022491,-0.984344004639,0.532707929611,-0.380413220618,0.03599190712,1,left
practice,6,neutral,0.787626028061,-0.929441206091,0.819566011429,-0.349040192877,0.03193998336799997,1,left
practice,7,neutral,0.775742053986,-0.960814233833,0.815729141235,-0.458845789972,0.03998708724899991,1,left
practice,8,incongruent,0.788245916367,-0.976500747703,0.820266008377,-0.474532303842,0.03202009201,1,left
practice,9,neutral,0.519570112228,-0.968657490768,0.55562210083,-0.41178624836,0.036051988601999985,1,right
practice,10,neutral,1.1915678978,-0.937284463027,1.21955704689,-0.41178624836,0.027989149090000165,0,left/right
practice,11,congruent,0.554920911789,-0.89806817835,0.582939863205,-0.388256477554,0.02801895141599997,1,left
practice,12,incongruent,0.528874874115,-0.945127719962,0.560877084732,-0.435316019166,0.03200221061700004,1,right
practice,13,congruent,0.619765996933,-0.960814233833,0.655766963959,-0.490218817713,0.036000967025999975,1,left
practice,14,incongruent,0.764324903488,-0.913754692221,0.792301893234,-0.466689046907,0.027976989746000047,1,right
practice,15,neutral,0.583327054977,-0.960814233833,0.631331205368,-0.474532303842,0.04800415039100003,1,right
practice,16,congruent,0.434845924377,-0.921597949156,0.470810890198,-0.466689046907,0.035964965821000006,1,right
practice,17,incongruent,0.482689142227,-0.905911435286,0.502669095993,-0.419629505295,0.019979953766000036,1,left
practice,18,neutral,0.732781171799,-0.929441206091,0.764770030975,-0.458845789972,0.03198885917599992,1,left
practice,19,incongruent,0.632845878601,-0.929441206091,0.660835981369,-0.372569963683,0.02799010276800007,1,left
practice,20,neutral,0.710997104645,-0.937284463027,0.750953197479,-0.419629505295,0.039956092834000034,1,left
practice,21,congruent,0.65967297554,-0.929441206091,0.69567990303,-0.435316019166,0.03600692749000001,1,left
practice,22,incongruent,1.64004683495,-0.952970976897,1.67601585388,-0.458845789972,0.03596901893000015,1,right
practice,23,neutral,0.68815612793,-0.929441206091,0.724161148071,-0.498062074648,0.03600502014099993,1,right
practice,24,congruent,0.495120048523,-0.929441206091,0.539078950882,-0.482375560778,0.04395890235899996,1,right
practice,25,incongruent,0.644524097443,-0.960814233833,0.672576189041,-0.41178624836,0.02805209159800004,1,right
