block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,incongruent,0.567348957062,-0.960814233833,0.631295919418,0.113711966308,0.06394696235600006
practice,2,neutral,0.576003789902,-0.827478865932,0.631996870041,0.945097201453,0.05599308013900006
practice,3,neutral,0.619677066803,-0.88238166448,0.667660951614,1.0,0.04798388481099991
practice,4,neutral,0.519299983978,-0.874538407544,0.58326792717,0.952940458388,0.06396794319199994
practice,5,congruent,0.476947069168,-0.945127719962,0.54093003273,1.0,0.06398296356199995
practice,6,neutral,0.569010019302,-0.654927213355,0.604989051819,1.0,0.035979032516999965
practice,7,neutral,0.512984037399,-0.890224921415,0.58499789238,1.0,0.07201385498099999
practice,8,incongruent,0.664991140366,-0.937284463027,0.729005098343,0.945097201453,0.06401395797699994
practice,9,congruent,0.456701040268,-0.866695150609,0.512704133987,0.945097201453,0.056003093718999974
practice,10,neutral,0.42501783371,-0.937284463027,0.517006874084,0.945097201453,0.09198904037400002
practice,11,incongruent,0.540854930878,-0.945127719962,0.612831830978,1.0,0.07197690010000002
practice,12,incongruent,0.504593133926,-0.945127719962,0.580574035645,0.913724173711,0.07598090171899996
practice,13,congruent,0.519961118698,-0.945127719962,0.583933115005,0.929410687582,0.06397199630700001
practice,14,neutral,0.476359844208,-0.858851893674,0.552327871323,0.968626972259,0.075968027115
practice,15,congruent,0.43196105957,-0.89806817835,0.523957967758,0.937253944517,0.09199690818799994
practice,16,neutral,0.583921909332,-0.929441206091,0.651919841766,1.0,0.06799793243399999
practice,17,neutral,0.689032077789,-0.921597949156,0.781040906906,0.921567430647,0.09200882911700003
practice,18,incongruent,0.538707017899,-0.984344004639,0.630690097809,0.952940458388,0.09198307990999999
practice,19,neutral,0.512840032578,-0.937284463027,0.57683300972,-0.0431531723991,0.06399297714199992
practice,20,incongruent,0.519876003265,-0.913754692221,0.623883962631,0.952940458388,0.10400795936599994
practice,21,congruent,0.659581899643,-0.803949095126,0.723581075668,0.850978118229,0.06399917602500005
practice,22,incongruent,0.545107126236,-0.796105838191,0.601104021072,0.521561326945,0.05599689483600001
practice,23,neutral,0.435714960098,-0.945127719962,0.503732919693,0.192144535661,0.06801795959500007
practice,24,congruent,0.697124958038,-0.890224921415,0.765089035034,0.490188299203,0.06796407699600004
practice,25,neutral,0.516778945923,-0.945127719962,0.592736959457,0.599993896298,0.075958013534
practice,26,neutral,0.605013132095,-0.929441206091,0.681029081345,0.482345042268,0.07601594924999999
practice,27,neutral,0.584702014923,-0.905911435286,0.66068983078,0.388225959044,0.07598781585699999
practice,28,neutral,0.501034975052,-0.929441206091,0.565029859543,0.458815271462,0.06399488449099999
practice,29,neutral,0.507683038712,-0.945127719962,0.631649971008,0.52940458388,0.12396693229599998
practice,30,congruent,0.613075017929,-0.937284463027,0.753050088882,0.749015778069,0.139975070953
practice,31,incongruent,0.485166072845,-0.921597949156,0.549170017242,0.458815271462,0.06400394439699997
practice,32,congruent,0.496223926544,-0.890224921415,0.644212007523,-0.286294137394,0.14798808097900001
1,1,congruent,0.543349981308,-0.89806817835,0.615318059921,0.325479903562,0.07196807861299992
1,2,congruent,0.447618961334,-0.858851893674,0.523608922958,0.874507889035,0.07598996162400001
1,3,congruent,0.351527929306,-0.921597949156,0.447521924973,0.913724173711,0.09599399566699995
1,4,neutral,0.476649045944,-0.905911435286,0.560632944107,0.952940458388,0.08398389816300006
1,5,congruent,0.439141988754,-0.929441206091,0.503123998642,0.364696188238,0.06398200988799996
1,6,neutral,0.441002130508,-0.976500747703,0.512944936752,0.490188299203,0.07194280624400001
1,7,incongruent,0.736869096756,-0.874538407544,0.804855108261,0.709799493393,0.06798601150500005
1,8,neutral,0.528702020645,-0.929441206091,0.612673997879,0.701956236457,0.08397197723399996
1,9,neutral,0.576344966888,-0.929441206091,0.656357049942,0.309793389691,0.08001208305399998
1,10,neutral,0.539579153061,-0.921597949156,0.631553173065,1.0,0.09197402000400001
1,11,neutral,0.680114984512,-0.976500747703,0.87211894989,0.41175572985,0.19200396537800002
1,12,neutral,0.551949977875,-0.976500747703,0.61598110199,-0.0980559709464,0.064031124115
1,13,neutral,0.520886182785,-0.88238166448,0.596904993057,0.717642750328,0.07601881027199997
1,14,neutral,0.443933963776,-0.937284463027,0.519937038422,0.27842036195,0.07600307464600004
1,15,congruent,0.392707824707,-0.937284463027,0.472697973251,0.537247840815,0.079990148544
1,16,neutral,0.539440155029,-0.890224921415,0.607417106628,0.537247840815,0.06797695159899997
1,17,incongruent,0.511804819107,-0.851008636738,0.567808866501,1.0,0.056004047394
1,18,congruent,0.539098024368,-0.945127719962,0.63107585907,0.168614764855,0.09197783470199994
