block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,congruent,0.892338991165,-0.952970976897,0.972295999527,-0.490218817713,0.07995700836199993
practice,2,incongruent,0.707679986954,-0.945127719962,1.15566897392,-0.498062074648,0.44798898696599987
practice,3,neutral,0.735641002655,-0.937284463027,0.763617038727,-0.443159276101,0.027976036072000054
practice,4,neutral,0.56493806839,-0.960814233833,1.34090805054,-0.482375560778,0.7759699821499999
practice,5,neutral,0.748908996582,-0.952970976897,0.780925989151,-0.372569963683,0.032016992568999925
practice,6,incongruent,0.500122070312,-0.945127719962,0.536091089249,-0.498062074648,0.035969018937
practice,7,incongruent,0.531965017319,-0.937284463027,0.567940950394,-0.498062074648,0.03597593307500002
practice,8,incongruent,2.60904288292,-0.929441206091,2.64500594139,-0.443159276101,0.03596305847000014
practice,9,incongruent,1.62854003906,-0.929441206091,1.6565349102,-0.419629505295,0.02799487113999999
practice,10,neutral,0.632328033447,-0.960814233833,1.62827587128,-0.41178624836,0.9959478378330001
practice,11,incongruent,0.755870103836,-0.945127719962,0.815851211548,-0.498062074648,0.05998110771200005
practice,12,neutral,0.468753099442,-0.945127719962,0.504744052887,-0.474532303842,0.035990953444999974
practice,13,neutral,0.603842020035,-0.88238166448,0.623800039291,-0.403942991424,0.019958019256000048
practice,14,neutral,0.568008184433,-0.968657490768,0.592016220093,-0.41178624836,0.024008035659999982
practice,15,incongruent,0.587712049484,-0.945127719962,0.603704929352,-0.419629505295,0.01599287986800002
practice,16,incongruent,0.505025863647,-0.960814233833,0.533035993576,-0.419629505295,0.028010129928999983
practice,17,congruent,0.529069185257,-0.992187261574,0.549063205719,-0.451002533036,0.01999402046200005
practice,18,neutral,0.391613006592,-0.874538407544,0.415591955185,-0.349040192877,0.023978948592999982
practice,19,congruent,0.343683958054,-0.937284463027,0.363672971725,-0.419629505295,0.019989013671000033
practice,20,neutral,0.408128976822,-0.913754692221,0.576154947281,-0.341196935942,0.16802597045900003
practice,21,congruent,0.483489990234,-0.905911435286,0.499501943588,-0.419629505295,0.016011953353999964
practice,22,neutral,0.428354024887,-0.921597949156,0.448359012604,-0.41178624836,0.020004987717000045
practice,23,congruent,0.435719966888,-0.819635608997,0.447731971741,-0.419629505295,0.012012004852999969
practice,24,congruent,0.380928993225,-0.952970976897,0.400928020477,-0.498062074648,0.01999902725199998
practice,25,congruent,0.452008962631,-0.788262581256,0.463995933533,-0.403942991424,0.011986970902000016
