block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,incongruent,0.518840074539,-0.945127719962,0.674821138382,-0.239234595782,0.15598106384299992
practice,2,congruent,0.520749092102,-0.811792352062,0.580774068832,0.599993896298,0.06002497672999996
practice,3,neutral,0.819822788239,-0.929441206091,0.899799823761,0.772545548875,0.07997703552199997
practice,4,congruent,0.463392019272,-0.929441206091,0.51941204071,-0.262764366588,0.056020021438
practice,5,congruent,0.540502071381,-0.976500747703,0.596482992172,0.0431226538896,0.05598092079099992
practice,6,neutral,0.44429898262,-0.984344004639,0.500281095505,-0.388256477554,0.05598211288499999
practice,7,incongruent,0.489007949829,-0.945127719962,0.545027971268,-0.458845789972,0.05602002143899998
practice,8,neutral,0.644061088562,-0.945127719962,0.764047145844,0.231360820338,0.11998605728200007
practice,9,incongruent,0.568873882294,-0.945127719962,0.704866886139,0.129398480178,0.1359930038449999
practice,10,incongruent,0.556118011475,-0.88238166448,0.604109048843,-0.419629505295,0.047991037368000034
practice,11,congruent,0.480211019516,-0.921597949156,0.53618311882,-0.121585741752,0.055972099304000045
practice,12,incongruent,0.483913898468,-0.937284463027,0.539923906326,-0.3098239082,0.05601000785799998
practice,13,congruent,0.428614854813,-0.945127719962,0.484630823135,-0.1764885403,0.05601596832200001
practice,14,congruent,0.343812942505,-0.937284463027,0.399824857712,0.0666524246956,0.056011915206999996
practice,15,neutral,0.808917045593,-0.913754692221,0.864888906479,-0.231391338847,0.055971860885999924
practice,16,incongruent,0.638768911362,-0.89806817835,0.694756984711,-0.200018311106,0.05598807334900002
practice,17,neutral,0.468747138977,-0.827478865932,0.532742023468,0.435285500656,0.06399488449100005
practice,18,neutral,0.39186501503,-0.905911435286,0.455843925476,-0.0196234015931,0.06397891044600001
practice,19,neutral,0.451812982559,-0.945127719962,0.515774965286,-0.0274666585284,0.06396198272699999
practice,20,neutral,0.435842037201,-0.88238166448,0.479829072952,-0.435316019166,0.04398703575099999
practice,21,neutral,0.439507961273,-0.937284463027,0.503490924835,0.450972014527,0.063982963562
practice,22,incongruent,0.295486927032,-0.89806817835,0.351480007172,0.231360820338,0.055993080139999984
practice,23,neutral,0.428359985352,-0.976500747703,0.476331949234,-0.372569963683,0.047971963882000035
