block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,congruent,0.731486082077,-0.874538407544,0.77149105072,-0.458845789972,0.04000496864299996
practice,2,congruent,0.477017879486,-0.945127719962,0.513003826141,-0.490218817713,0.035985946655000045
practice,3,incongruent,0.535917043686,-0.89806817835,0.995923042297,-0.482375560778,0.460005998611
practice,4,neutral,0.556674003601,-0.843165379803,0.576628923416,-0.498062074648,0.019954919815000083
practice,5,congruent,0.428633928299,-0.874538407544,0.436630964279,-0.466689046907,0.007997035980000011
practice,6,neutral,0.639063835144,-0.851008636738,0.647058010101,-0.372569963683,0.007994174956999944
practice,7,neutral,0.419569015503,-0.78041932432,0.427525043488,-0.419629505295,0.007956027985000003
practice,8,neutral,0.569061994553,-0.717673268838,0.577022075653,-0.380413220618,0.007960081100000016
practice,9,incongruent,0.624818086624,-0.686300241096,0.632799863815,-0.396099734489,0.007981777191000017
practice,10,congruent,0.616786003113,-0.890224921415,0.636788845062,-0.419629505295,0.020002841948999928
practice,11,congruent,0.576137065887,-0.929441206091,0.592128992081,-0.419629505295,0.015991926194000028
practice,12,neutral,0.612808942795,-0.788262581256,0.624806880951,-0.435316019166,0.011997938156000032
practice,13,congruent,0.464456796646,-0.913754692221,0.480414867401,-0.482375560778,0.015958070754999998
practice,14,neutral,0.460485935211,-0.952970976897,0.484481096268,-0.388256477554,0.023995161057000003
practice,15,neutral,0.483088970184,-0.654927213355,0.49108505249,-0.372569963683,0.007996082306000019
practice,16,congruent,0.380899190903,-0.654927213355,0.384902000427,-0.403942991424,0.004002809524000006
practice,17,neutral,0.367911815643,-0.913754692221,0.387876987457,-0.388256477554,0.019965171813999982
practice,18,incongruent,0.328048944473,-0.890224921415,0.448045015335,-0.42747276223,0.11999607086200004
practice,19,neutral,0.340023994446,-0.921597949156,0.351989030838,-0.41178624836,0.011965036391999972
practice,20,neutral,0.444430112839,-0.929441206091,0.456387996674,-0.466689046907,0.01195788383499996
practice,21,neutral,0.400713205338,-0.913754692221,0.424695014954,-0.419629505295,0.02398180961600005
practice,22,neutral,0.484776973724,-0.835322122868,0.492772102356,-0.388256477554,0.00799512863199997
practice,23,neutral,0.41207408905,-0.89806817835,0.428041934967,-0.458845789972,0.015967845917000012
practice,24,incongruent,0.412986040115,-0.905911435286,0.428990125656,-0.482375560778,0.01600408554099997
practice,25,incongruent,0.670875072479,-0.78041932432,0.686876058578,-0.451002533036,0.016000986099000025
practice,26,congruent,0.52096414566,-0.851008636738,0.828961133957,-0.435316019166,0.30799698829699995
practice,27,incongruent,0.41632604599,-0.913754692221,0.420326948166,-0.443159276101,0.004000902176000021
practice,28,neutral,0.388939857483,-0.921597949156,0.400966882706,-0.451002533036,0.012027025223000032
practice,29,neutral,0.443603992462,-0.827478865932,0.45956993103,-0.474532303842,0.015965938567999993
practice,30,incongruent,0.483866930008,-0.835322122868,0.915864944458,-0.372569963683,0.43199801445
practice,31,neutral,0.760998010635,-0.733359782708,0.772962093353,-0.396099734489,0.01196408271799998
practice,32,incongruent,0.460176944733,-0.88238166448,0.48012304306,-0.42747276223,0.01994609832699995
1,1,neutral,0.615921020508,-0.78041932432,0.631915092468,-0.443159276101,0.015994071960000023
1,2,neutral,0.493199825287,-0.874538407544,0.505176782608,-0.435316019166,0.011976957321000015
1,3,incongruent,0.400146961212,-0.913754692221,0.416136026382,-0.42747276223,0.015989065169999983
1,4,neutral,0.503736972809,-0.960814233833,0.527714967728,-0.372569963683,0.02397799491899999
1,5,incongruent,0.431624889374,-0.905911435286,0.44762301445,-0.498062074648,0.015998125076000014
1,6,congruent,0.392061948776,-0.890224921415,0.400043010712,-0.372569963683,0.007981061936000011
1,7,neutral,0.381082057953,-0.788262581256,0.393079996109,-0.403942991424,0.011997938156000032
1,8,neutral,0.432989835739,-0.88238166448,0.452972888947,-0.419629505295,0.01998305320799998
1,9,neutral,0.408625841141,-0.827478865932,0.424639940262,-0.458845789972,0.016014099121000047
1,10,congruent,0.384057998657,-0.639240699484,0.392053842545,-0.388256477554,0.007995843887999954
1,11,congruent,0.372416973114,-0.76473281045,0.380410909653,-0.388256477554,0.00799393653899999
1,12,neutral,0.605067014694,-0.851008636738,0.625062942505,-0.498062074648,0.019995927811000014
1,13,incongruent,0.632190942764,-0.607867671743,0.640146970749,-0.396099734489,0.007956027984999947
1,14,neutral,0.56002497673,-0.866695150609,0.576015949249,-0.380413220618,0.015990972519000057
1,15,neutral,0.576504945755,-0.78041932432,0.584477901459,-0.419629505295,0.007972955704000029
1,16,neutral,0.580737113953,-0.772576067385,0.596728086472,-0.42747276223,0.015990972519000057
1,17,neutral,0.533123016357,-0.76473281045,0.549118041992,-0.380413220618,0.015995025634999993
1,18,neutral,0.385027170181,-0.835322122868,0.393017053604,-0.443159276101,0.007989883423
1,19,neutral,0.455878973007,-0.937284463027,0.483873128891,-0.42747276223,0.027994155884000005
1,20,incongruent,0.555310964584,-0.568651387066,0.563296079636,-0.349040192877,0.007985115052000058
1,21,incongruent,0.644181966782,-0.639240699484,0.652147054672,-0.372569963683,0.007965087889999944
1,22,neutral,0.616410017014,-0.905911435286,0.640363931656,-0.396099734489,0.02395391464200003
