id	block	trial	target_location	target	flankers	trigger	time	value
45	practice	1	up	white	congruent	left	-0.992040872574	-1.00003051851
45	practice	1	up	white	congruent	right	0.731486082077	-0.874538407544
45	practice	1	up	white	congruent	right	0.735459089279	-0.827478865932
45	practice	1	up	white	congruent	right	0.743483066559	-0.701986754967
45	practice	1	up	white	congruent	right	0.751499176025	-0.600024414808
45	practice	1	up	white	congruent	right	0.759482145309	-0.54512161626
45	practice	1	up	white	congruent	right	0.763486146927	-0.505905331584
45	practice	1	up	white	congruent	right	0.77149105072	-0.458845789972
45	practice	1	up	white	congruent	right	0.779494047165	-0.419629505295
45	practice	1	up	white	congruent	right	0.787503957748	-0.41178624836
45	practice	1	up	white	congruent	right	0.799492120743	-0.403942991424
45	practice	1	up	white	congruent	right	0.835508108139	-0.419629505295
45	practice	1	up	white	congruent	right	0.843461036682	-0.560808130131
45	practice	1	up	white	congruent	right	0.847488164902	-0.874538407544
45	practice	1	up	white	congruent	right	0.85546708107	-1.00003051851
45	practice	2	left	black	congruent	left	0.477017879486	-0.945127719962
45	practice	2	left	black	congruent	left	0.485018968582	-0.76473281045
45	practice	2	left	black	congruent	left	0.493017911911	-0.64708395642
45	practice	2	left	black	congruent	left	0.501005887985	-0.623554185614
45	practice	2	left	black	congruent	left	0.504988908768	-0.52943510239
45	practice	2	left	black	congruent	left	0.513003826141	-0.490218817713
45	practice	2	left	black	congruent	left	0.520988941193	-0.482375560778
45	practice	2	left	black	congruent	left	0.541007041931	-0.490218817713
45	practice	2	left	black	congruent	left	0.57701587677	-0.584337900937
45	practice	2	left	black	congruent	left	0.584986925125	-0.749046296579
45	practice	2	left	black	congruent	left	0.593016862869	-0.945127719962
45	practice	2	left	black	congruent	left	0.597005844116	-1.00003051851
45	practice	3	down	white	incongruent	right	0.535917043686	-0.89806817835
45	practice	3	down	white	incongruent	right	0.539909124374	-0.843165379803
45	practice	3	down	white	incongruent	right	0.547923088074	-0.788262581256
45	practice	3	down	white	incongruent	right	0.55592417717	-0.701986754967
45	practice	3	down	white	incongruent	right	0.563930034637	-0.654927213355
45	practice	3	down	white	incongruent	right	0.567916154861	-0.631397442549
45	practice	3	down	white	incongruent	right	0.575914144516	-0.607867671743
45	practice	3	down	white	incongruent	right	0.623925209045	-0.64708395642
45	practice	3	down	white	incongruent	right	0.631903171539	-0.835322122868
45	practice	3	down	white	incongruent	right	0.639901161194	-1.00003051851
45	practice	3	down	white	incongruent	right	0.967941045761	-0.866695150609
45	practice	3	down	white	incongruent	right	0.975920200348	-0.749046296579
45	practice	3	down	white	incongruent	right	0.983926057816	-0.615710928678
45	practice	3	down	white	incongruent	right	0.9919090271	-0.537278359325
45	practice	3	down	white	incongruent	right	0.995923042297	-0.482375560778
45	practice	3	down	white	incongruent	right	1.00392198563	-0.41178624836
45	practice	3	down	white	incongruent	right	1.01192808151	-0.372569963683
45	practice	3	down	white	incongruent	right	1.01992607117	-0.278450880459
45	practice	3	down	white	incongruent	right	1.02392911911	-0.207861568041
45	practice	3	down	white	incongruent	right	1.03193497658	-0.184331797235
45	practice	3	down	white	incongruent	right	1.03991413116	-0.1764885403
45	practice	3	down	white	incongruent	right	1.0479221344	-0.168645283364
45	practice	3	down	white	incongruent	right	1.05190300941	-0.160802026429
45	practice	3	down	white	incongruent	right	1.0599629879	-0.168645283364
45	practice	3	down	white	incongruent	right	1.06792020798	-0.160802026429
45	practice	3	down	white	incongruent	right	1.1039121151	-0.270607623524
45	practice	3	down	white	incongruent	right	1.10790514946	-0.709830011902
45	practice	3	down	white	incongruent	right	1.11590600014	-1.00003051851
45	practice	4	right	white	neutral	right	0.556674003601	-0.843165379803
45	practice	4	right	white	neutral	right	0.56463599205	-0.701986754967
45	practice	4	right	white	neutral	right	0.572629928589	-0.592181157872
45	practice	4	right	white	neutral	right	0.576628923416	-0.498062074648
45	practice	4	right	white	neutral	right	0.584646940231	-0.419629505295
45	practice	4	right	white	neutral	right	0.592662096024	-0.364726706748
45	practice	4	right	white	neutral	right	0.600636005402	-0.270607623524
45	practice	4	right	white	neutral	right	0.604674100876	-0.200018311106
45	practice	4	right	white	neutral	right	0.612656116486	-0.168645283364
45	practice	4	right	white	neutral	right	0.620618104935	-0.160802026429
45	practice	4	right	white	neutral	right	0.628611087799	-0.137272255623
45	practice	4	right	white	neutral	right	0.63262796402	-0.129428998688
45	practice	4	right	white	neutral	right	0.676670074463	-0.160802026429
45	practice	4	right	white	neutral	right	0.68465590477	-0.380413220618
45	practice	4	right	white	neutral	right	0.688638925552	-0.851008636738
45	practice	4	right	white	neutral	right	0.696645975113	-1.00003051851
45	practice	5	up	black	congruent	left	0.428633928299	-0.874538407544
45	practice	5	up	black	congruent	left	0.436630964279	-0.466689046907
45	practice	5	up	black	congruent	left	0.444615125656	-0.333353679006
45	practice	5	up	black	congruent	left	0.452624082565	-0.137272255623
45	practice	5	up	black	congruent	left	0.456627130508	0.0588091677602
45	practice	5	up	black	congruent	left	0.464640140533	0.192144535661
45	practice	5	up	black	congruent	left	0.472621917725	0.29410687582
45	practice	5	up	black	congruent	left	0.480627059937	0.443128757591
45	practice	5	up	black	congruent	left	0.488634109497	0.545091097751
45	practice	5	up	black	congruent	left	0.492623090744	0.576464125492
45	practice	5	up	black	congruent	left	0.500663042068	0.615680410169
45	practice	5	up	black	congruent	left	0.508646965027	0.654896694845
45	practice	5	up	black	congruent	left	0.516622066498	0.686269722587
45	practice	5	up	black	congruent	left	0.520636081696	0.701956236457
45	practice	5	up	black	congruent	left	0.576627016068	0.709799493393
45	practice	5	up	black	congruent	left	0.592612028122	0.615680410169
45	practice	5	up	black	congruent	left	0.600631952286	0.403912472915
45	practice	5	up	black	congruent	left	0.604617118835	-0.317667165136
45	practice	5	up	black	congruent	left	0.61262512207	-1.00003051851
45	practice	6	up	black	neutral	left	0.639063835144	-0.851008636738
45	practice	6	up	black	neutral	left	0.647058010101	-0.372569963683
45	practice	6	up	black	neutral	left	0.651057958603	-0.231391338847
45	practice	6	up	black	neutral	left	0.659036874771	-0.0353099154637
45	practice	6	up	black	neutral	left	0.667048931122	0.152928250984
45	practice	6	up	black	neutral	left	0.675060987473	0.247047334208
45	practice	6	up	black	neutral	left	0.679040908813	0.364696188238
45	practice	6	up	black	neutral	left	0.687031984329	0.458815271462
45	practice	6	up	black	neutral	left	0.695061922073	0.537247840815
45	practice	6	up	black	neutral	left	0.703042984009	0.552934354686
45	practice	6	up	black	neutral	left	0.70703792572	0.584307382427
45	practice	6	up	black	neutral	left	0.715053796768	0.599993896298
45	practice	6	up	black	neutral	left	0.723040819168	0.607837153233
45	practice	6	up	black	neutral	left	0.75905585289	0.599993896298
45	practice	6	up	black	neutral	left	0.771047830582	0.607837153233
45	practice	6	up	black	neutral	left	0.787096977234	0.552934354686
45	practice	6	up	black	neutral	left	0.795046806335	0.349009674368
45	practice	6	up	black	neutral	left	0.799035787582	-0.466689046907
45	practice	6	up	black	neutral	left	0.807052850723	-1.00003051851
45	practice	7	up	black	neutral	left	0.419569015503	-0.78041932432
45	practice	7	up	black	neutral	left	0.427525043488	-0.419629505295
