block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,neutral,0.906414031982,-0.992187261574,1.0464220047,0.890194402905,0.14000797271799992
practice,2,neutral,0.567809104919,-0.968657490768,0.723793029785,0.827448347423,0.155983924866
practice,3,incongruent,0.607512950897,-0.952970976897,0.727486848831,0.937253944517,0.11997389793400004
practice,4,neutral,0.666608810425,-0.890224921415,0.766632795334,1.0,0.100023984909
practice,5,neutral,0.547972917557,-0.890224921415,0.623964071274,0.0117496261483,0.07599115371700005
practice,6,congruent,0.538714885712,-0.921597949156,0.622694015503,0.678426465651,0.08397912979099997
practice,7,incongruent,0.496799945831,-0.913754692221,0.604776144028,0.874507889035,0.10797619819699994
practice,8,congruent,0.479336023331,-0.945127719962,0.591362953186,0.717642750328,0.11202692985499996
practice,9,incongruent,0.480952978134,-0.960814233833,0.584944963455,0.827448347423,0.10399198532100001
practice,10,congruent,0.652848958969,-0.866695150609,0.73682808876,0.819605090487,0.08397912979100008
practice,11,congruent,0.420397996902,-0.929441206091,0.524370908737,1.0,0.10397291183499996
practice,12,congruent,0.288470029831,-0.945127719962,0.392412185669,0.537247840815,0.10394215583799998
practice,13,neutral,0.43696308136,-0.937284463027,0.520951986313,0.247047334208,0.08398890495299999
practice,14,neutral,0.276746034622,-0.937284463027,0.408792972565,0.819605090487,0.13204693794300004
practice,15,neutral,0.339532136917,-0.945127719962,0.427467107773,0.168614764855,0.087934970856
practice,16,incongruent,0.331698179245,-0.929441206091,0.415683984756,-0.0039368877224,0.08398580551099999
practice,17,neutral,0.443298816681,-0.89806817835,0.531277894974,0.811761833552,0.087979078293
practice,18,neutral,0.428339004517,-0.937284463027,0.504343032837,-0.0823694570757,0.07600402831999997
practice,19,incongruent,0.39191699028,-0.937284463027,0.471878051758,0.27842036195,0.07996106147800003
practice,20,neutral,0.444100141525,-0.992187261574,0.536101102829,-0.403942991424,0.09200096130400004
practice,21,incongruent,0.404638051987,-0.945127719962,0.788598060608,0.301950132756,0.383960008621
practice,22,congruent,0.464996099472,-0.945127719962,0.560992002487,0.490188299203,0.095995903015
practice,23,incongruent,0.41300702095,-0.921597949156,0.505000114441,0.537247840815,0.09199309349099999
practice,24,neutral,0.49267411232,-0.952970976897,0.600712060928,0.419598986785,0.10803794860799998
practice,25,neutral,0.367478847504,-0.976500747703,0.435517072678,0.0666524246956,0.06803822517399999
practice,26,neutral,0.383028030396,-0.945127719962,0.467001914978,0.137241737114,0.083973884582
practice,27,congruent,0.380690097809,-0.952970976897,0.528695106506,0.968626972259,0.14800500869700006
practice,28,congruent,0.39911198616,-0.976500747703,0.475071907043,-0.0274666585284,0.07595992088300002
practice,29,incongruent,0.379961967468,-0.929441206091,0.475978136063,0.741172521134,0.096016168595
practice,30,neutral,0.604940891266,-0.905911435286,0.672910928726,1.0,0.06797003745999997
practice,31,neutral,0.53690290451,-0.976500747703,0.624877929688,0.615680410169,0.08797502517800004
practice,32,neutral,0.412518024445,-0.945127719962,0.512517929077,-0.3098239082,0.09999990463199998
1,1,congruent,0.3395819664,-0.937284463027,0.423564910889,0.0901821955016,0.08398294448900001
1,2,neutral,0.464818954468,-0.984344004639,0.584792137146,0.819605090487,0.119973182678
1,3,neutral,0.436632871628,-0.921597949156,0.508637905121,-0.0353099154637,0.07200503349300003
1,4,neutral,0.463364124298,-0.945127719962,0.555336952209,0.694112979522,0.09197282791100003
1,5,neutral,0.399613142014,-0.913754692221,0.47559094429,0.0195928830836,0.07597780227599998
1,6,congruent,0.379770994186,-0.945127719962,0.463734865189,-0.403942991424,0.08396387100299996
1,7,incongruent,0.400458812714,-0.976500747703,0.492439985275,0.741172521134,0.09198117256099997
1,8,neutral,0.288876056671,-0.929441206091,0.352881908417,-0.0980559709464,0.06400585174599999
1,9,congruent,0.320995092392,-0.945127719962,0.384957075119,-0.364726706748,0.06396198272699999
1,10,congruent,0.287886142731,-0.929441206091,0.351850032806,0.184301278726,0.06396389007500003
1,11,incongruent,0.326848983765,-0.968657490768,0.390805006027,-0.200018311106,0.06395602226200003
1,12,congruent,0.387802124023,-0.968657490768,0.455790996552,-0.239234595782,0.06798887252899999
1,13,incongruent,0.451807022095,-0.929441206091,0.535794973373,0.701956236457,0.08398795127799996
1,14,incongruent,0.463790893555,-0.921597949156,0.51972079277,-0.356883449812,0.05592989921500008
1,15,neutral,0.260552883148,-0.945127719962,0.336552858353,-0.396099734489,0.07599997520499996
1,16,neutral,0.428284168243,-0.929441206091,0.504281997681,0.372539445173,0.07599782943800004
1,17,incongruent,0.420799970627,-0.945127719962,0.484819889069,0.223517563402,0.064019918442
1,18,congruent,0.384966135025,-0.913754692221,0.468992948532,0.207831049532,0.08402681350700003
1,19,neutral,0.427748918533,-0.89806817835,0.49174785614,-0.262764366588,0.06399893760699998
1,20,congruent,0.324880838394,-0.913754692221,0.396863937378,0.137241737114,0.07198309898400002
1,21,neutral,0.316696166992,-0.929441206091,0.384670972824,-0.0196234015931,0.067974805832
1,22,neutral,0.384850978851,-0.952970976897,0.464850902557,-0.121585741752,0.07999992370600001
1,23,neutral,0.384791135788,-0.952970976897,0.468749046326,-0.325510422071,0.083957910538
1,24,neutral,0.383937120438,-0.945127719962,0.455949068069,0.00390636921293,0.072011947631
1,25,neutral,0.464854001999,-0.937284463027,0.548831939697,-0.129428998688,0.08397793769799994
1,26,neutral,0.363943815231,-0.937284463027,0.467940807343,-0.145115512558,0.10399699211199998
1,27,incongruent,0.371878862381,-0.976500747703,0.631865024567,0.466658528397,0.259986162186
1,28,neutral,0.484643936157,-0.905911435286,0.548605918884,0.152928250984,0.06396198272699999
1,29,incongruent,0.540776968002,-0.945127719962,0.632755041122,0.27842036195,0.09197807311999995
1,30,neutral,0.315795898438,-0.929441206091,0.387794971466,0.0274361400189,0.07199907302800002
1,31,congruent,0.397018909454,-0.905911435286,0.481025934219,0.145084994049,0.084007024765
1,32,incongruent,0.380634069443,-0.984344004639,0.520634889603,0.0509659108249,0.14000082015999998
2,1,incongruent,0.426906108856,-0.929441206091,0.506879091263,0.168614764855,0.07997298240700002
2,2,incongruent,0.436912059784,-0.984344004639,0.516924142838,0.0352793969543,0.08001208305400004
2,3,neutral,0.335926055908,-0.929441206091,0.415932893753,-0.19217505417,0.08000683784500001
2,4,incongruent,0.492575883865,-0.952970976897,0.584563970566,0.450972014527,0.09198808670099995
2,5,neutral,0.391527891159,-0.984344004639,0.471514940262,0.0117496261483,0.07998704910300003
2,6,neutral,0.46351981163,-0.913754692221,0.527532815933,-0.262764366588,0.06401300430300005
2,7,neutral,0.372759103775,-0.952970976897,0.444761037827,-0.0980559709464,0.072001934052
2,8,incongruent,0.599954128265,-0.890224921415,0.667917966843,0.537247840815,0.06796383857799992
2,9,neutral,0.272802114487,-0.945127719962,0.364804029465,-0.121585741752,0.09200191497800003
2,10,congruent,0.216755867004,-0.945127719962,0.300763845444,0.0980254524369,0.08400797843999996
2,11,neutral,0.446861028671,-0.921597949156,0.518857002258,0.239204077273,0.071995973587
2,12,neutral,0.252494096756,-0.945127719962,0.336470127106,-0.129428998688,0.08397603035000001
