block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,congruent,0.765924930573,-0.929441206091,0.833928108215,-0.490218817713,0.06800317764199992
practice,2,incongruent,0.711244821548,-0.952970976897,0.767239809036,-0.482375560778,0.055994987488000025
practice,3,neutral,0.475825071335,-0.945127719962,0.515825986862,-0.42747276223,0.04000091552699997
practice,4,neutral,0.451935052872,-0.921597949156,0.487951993942,-0.41178624836,0.03601694107000003
practice,5,incongruent,0.62376999855,-0.937284463027,0.651772975922,-0.458845789972,0.02800297737199997
practice,6,neutral,0.70912194252,-0.976500747703,0.729094982147,-0.443159276101,0.019973039626999922
practice,7,neutral,0.685138940811,-0.913754692221,0.725136995316,-0.443159276101,0.039998054504999936
practice,8,incongruent,0.703499078751,-0.929441206091,0.731445074081,-0.419629505295,0.027945995329999973
practice,9,neutral,0.524765014648,-0.976500747703,0.568764925003,-0.466689046907,0.04399991035500006
practice,10,incongruent,0.519772052765,-0.952970976897,0.611774921417,-0.458845789972,0.09200286865199991
practice,11,neutral,0.485036849976,-0.945127719962,0.548979997635,-0.443159276101,0.06394314765900005
practice,12,neutral,0.567234039307,-0.937284463027,0.607228040695,-0.490218817713,0.03999400138800002
practice,13,neutral,0.424951076508,-0.945127719962,0.464931964874,-0.490218817713,0.039980888366
practice,14,neutral,0.371960163116,-0.952970976897,0.39994096756,-0.364726706748,0.02798080444400003
practice,15,neutral,0.563382863998,-0.929441206091,0.603386878967,-0.451002533036,0.04000401496900008
practice,16,neutral,0.453030109406,-0.929441206091,0.485023021698,-0.380413220618,0.031992912291999964
practice,17,congruent,0.702466964722,-0.905911435286,0.722460031509,-0.443159276101,0.01999306678699997
practice,18,neutral,0.540444135666,-0.952970976897,0.612423181534,-0.474532303842,0.07197904586799997
practice,19,congruent,0.500988006592,-0.976500747703,0.54900598526,-0.458845789972,0.04801797866799995
practice,20,congruent,0.520321846008,-0.960814233833,0.576318025589,-0.41178624836,0.055996179581000005
practice,21,neutral,0.547376155853,-0.913754692221,0.575382947922,-0.458845789972,0.02800679206899992
practice,22,incongruent,0.568948984146,-0.976500747703,0.60494017601,-0.388256477554,0.035991191864000016
practice,23,congruent,0.411571025848,-0.945127719962,0.463591098785,-0.490218817713,0.052020072937000006
practice,24,incongruent,0.428604125977,-0.976500747703,0.460621118546,-0.435316019166,0.032016992569000036
practice,25,neutral,0.612051010132,-0.952970976897,0.788040876389,-0.482375560778,0.17598986625699997
practice,26,congruent,0.564060926437,-0.945127719962,0.612064838409,-0.435316019166,0.048003911971999935
practice,27,incongruent,0.668000936508,-0.945127719962,0.707979917526,-0.435316019166,0.039978981018000015
practice,28,incongruent,0.610901117325,-0.945127719962,0.658898115158,-0.419629505295,0.047996997833000044
practice,29,congruent,0.508557081223,-0.960814233833,0.556534051895,-0.466689046907,0.04797697067200002
practice,30,neutral,0.436107158661,-0.984344004639,0.892061233521,-0.419629505295,0.45595407485999995
practice,31,neutral,0.71582198143,-0.960814233833,0.747817993164,-0.435316019166,0.03199601173400002
practice,32,congruent,0.443947076797,-0.937284463027,0.499917030334,-0.42747276223,0.05596995353699996
1,1,congruent,0.61975812912,-0.968657490768,0.655737161636,-0.419629505295,0.0359790325160001
1,2,neutral,0.519821166992,-0.929441206091,0.559792041779,-0.498062074648,0.03997087478700001
1,3,neutral,0.543305158615,-0.945127719962,0.575305223465,-0.451002533036,0.032000064850000065
1,4,congruent,0.527990102768,-0.929441206091,0.555988073349,-0.443159276101,0.027997970581000065
1,5,neutral,0.555160999298,-0.945127719962,0.603157997131,-0.443159276101,0.047996997833000044
1,6,neutral,0.473093032837,-0.976500747703,0.541054010391,-0.474532303842,0.06796097755399999
1,7,incongruent,0.54685997963,-0.984344004639,0.590836048126,-0.403942991424,0.043976068496
1,8,congruent,0.504197120667,-0.945127719962,0.576200962067,-0.474532303842,0.07200384140000005
1,9,incongruent,0.597151994705,-0.984344004639,0.645146846771,-0.451002533036,0.04799485206599996
1,10,congruent,0.500877857208,-0.945127719962,0.568870782852,-0.474532303842,0.06799292564399995
1,11,congruent,0.45690703392,-0.929441206091,0.492907047272,-0.419629505295,0.03600001335200004
1,12,congruent,0.423616886139,-0.945127719962,0.527620077133,-0.490218817713,0.10400319099399996
1,13,incongruent,0.631800889969,-0.921597949156,0.671815872192,-0.435316019166,0.04001498222300004
1,14,incongruent,0.527037858963,-0.945127719962,0.583024024963,-0.466689046907,0.05598616599999995
1,15,incongruent,0.456947088242,-0.945127719962,0.508949041367,-0.435316019166,0.052001953125000056
1,16,incongruent,0.594856023788,-0.921597949156,0.650866985321,-0.482375560778,0.056010961533
1,17,neutral,0.467778921127,-0.945127719962,0.531747102737,-0.490218817713,0.06396818161000001
1,18,neutral,0.648983001709,-0.921597949156,0.68098783493,-0.388256477554,0.032004833221000006
1,19,neutral,0.516798019409,-0.945127719962,0.576777935028,-0.443159276101,0.05997991561899996
1,20,neutral,0.501111030579,-0.937284463027,0.545119047165,-0.482375560778,0.044008016586000065
1,21,neutral,0.48729300499,-0.976500747703,0.539288043976,-0.42747276223,0.05199503898600005
1,22,neutral,0.525120973587,-0.945127719962,0.577085971832,-0.435316019166,0.051964998245000005
1,23,neutral,0.651920080185,-0.945127719962,0.691925048828,-0.443159276101,0.04000496864299996
