block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,congruent,0.765924930573,-0.929441206091,0.953941106796,-0.184331797235,0.18801617622299993
practice,2,incongruent,0.711244821548,-0.952970976897,0.82325387001,-0.184331797235,0.1120090484620001
practice,3,neutral,0.475825071335,-0.945127719962,0.587811946869,0.341166417432,0.11198687553399994
practice,4,neutral,0.451935052872,-0.921597949156,0.563923835754,0.341166417432,0.11198878288199998
practice,5,incongruent,0.62376999855,-0.937284463027,0.735799074173,0.607837153233,0.11202907562299991
practice,6,neutral,0.70912194252,-0.976500747703,0.813107967377,0.960783715323,0.10398602485699993
practice,7,neutral,0.685138940811,-0.913754692221,0.797145843506,0.00390636921293,0.11200690269500002
practice,8,incongruent,0.703499078751,-0.929441206091,0.815444946289,0.772545548875,0.11194586753799995
practice,9,neutral,0.524765014648,-0.976500747703,0.608747005463,-0.239234595782,0.08398199081500002
practice,10,incongruent,0.519772052765,-0.952970976897,0.67175412178,-0.215704824976,0.151982069015
practice,11,neutral,0.485036849976,-0.945127719962,0.633011817932,-0.0588396862697,0.14797496795600001
practice,12,neutral,0.567234039307,-0.937284463027,0.691241025925,0.270577105014,0.12400698661800003
practice,13,neutral,0.424951076508,-0.945127719962,0.540937900543,0.317636646626,0.11598682403499994
practice,14,neutral,0.371960163116,-0.952970976897,0.483962059021,0.929410687582,0.11200189590499998
practice,15,neutral,0.563382863998,-0.929441206091,0.715394020081,0.403912472915,0.15201115608299998
practice,16,neutral,0.453030109406,-0.929441206091,0.549035072327,0.309793389691,0.09600496292099997
practice,17,congruent,0.702466964722,-0.905911435286,0.814465999603,0.850978118229,0.11199903488100005
practice,18,neutral,0.540444135666,-0.952970976897,0.676437139511,-0.184331797235,0.13599300384500002
practice,19,congruent,0.500988006592,-0.976500747703,0.60501909256,-0.262764366588,0.10403108596799993
practice,20,congruent,0.520321846008,-0.960814233833,0.652307033539,0.356852931303,0.13198518753099997
practice,21,neutral,0.547376155853,-0.913754692221,0.651392936707,0.309793389691,0.10401678085400001
practice,22,incongruent,0.568948984146,-0.976500747703,0.700921058655,0.592150639363,0.13197207450899995
practice,23,congruent,0.411571025848,-0.945127719962,0.559584140778,0.239204077273,0.14801311493000002
practice,24,incongruent,0.428604125977,-0.976500747703,0.548609972,0.725486007263,0.12000584602299996
practice,25,neutral,0.612051010132,-0.952970976897,0.892041921616,0.29410687582,0.279990911484
practice,26,congruent,0.564060926437,-0.945127719962,0.724047899246,0.607837153233,0.15998697280899998
practice,27,incongruent,0.668000936508,-0.945127719962,0.799996852875,0.741172521134,0.13199591636700003
practice,28,incongruent,0.610901117325,-0.945127719962,0.750891208649,0.403912472915,0.1399900913240001
practice,29,congruent,0.508557081223,-0.960814233833,0.668542146683,0.505874813074,0.15998506546000002
practice,30,neutral,0.436107158661,-0.984344004639,1.00406312943,0.827448347423,0.567955970769
practice,31,neutral,0.71582198143,-0.960814233833,0.827800035477,0.231360820338,0.11197805404700001
practice,32,congruent,0.443947076797,-0.937284463027,0.563943147659,-0.0980559709464,0.11999607086199998
1,1,congruent,0.61975812912,-0.968657490768,0.73175406456,0.317636646626,0.11199593544000008
1,2,neutral,0.519821166992,-0.929441206091,0.639789104462,0.0901821955016,0.11996793747000001
1,3,neutral,0.543305158615,-0.945127719962,0.64732503891,-0.0039368877224,0.10401988029500009
1,4,congruent,0.527990102768,-0.929441206091,0.65596818924,0.466658528397,0.12797808647200004
1,5,neutral,0.555160999298,-0.945127719962,0.679140090942,0.0274361400189,0.123979091644
1,6,neutral,0.473093032837,-0.976500747703,0.633085012436,0.0588091677602,0.15999197959900002
1,7,incongruent,0.54685997963,-0.984344004639,0.702843904495,0.662739951781,0.155983924865
1,8,congruent,0.504197120667,-0.945127719962,0.680217981339,0.0588091677602,0.17602086067200007
1,9,incongruent,0.597151994705,-0.984344004639,0.709136009216,-0.137272255623,0.11198401451099993
1,10,congruent,0.500877857208,-0.945127719962,0.648849964142,-0.0431531723991,0.14797210693399998
1,11,congruent,0.45690703392,-0.929441206091,0.592949151993,0.403912472915,0.13604211807300004
1,12,congruent,0.423616886139,-0.945127719962,0.611618995667,-0.254921109653,0.18800210952799995
1,13,incongruent,0.631800889969,-0.921597949156,0.763784885406,0.16077150792,0.131983995437
1,14,incongruent,0.527037858963,-0.945127719962,0.675042867661,0.231360820338,0.14800500869799993
1,15,incongruent,0.456947088242,-0.945127719962,0.576950073242,-0.152958769494,0.120002985
1,16,incongruent,0.594856023788,-0.921597949156,0.71883392334,-0.105899227882,0.123977899552
1,17,neutral,0.467778921127,-0.945127719962,0.631742954254,0.145084994049,0.16396403312699998
1,18,neutral,0.648983001709,-0.921597949156,0.773006916046,0.545091097751,0.124023914337
1,19,neutral,0.516798019409,-0.945127719962,0.668786048889,0.270577105014,0.1519880294799999
1,20,neutral,0.501111030579,-0.937284463027,0.641086101532,0.435285500656,0.139975070953
1,21,neutral,0.48729300499,-0.976500747703,0.635300159454,0.184301278726,0.14800715446399998
1,22,neutral,0.525120973587,-0.945127719962,0.673082828522,0.435285500656,0.14796185493499991
1,23,neutral,0.651920080185,-0.945127719962,0.775921106339,0.17645802179,0.124001026154
1,24,neutral,0.556124925613,-0.937284463027,0.688107967377,-0.0588396862697,0.131983041764
1,25,congruent,0.564301013947,-0.921597949156,0.680315971375,0.52940458388,0.11601495742799994
1,26,neutral,0.435808897018,-0.984344004639,0.547799825668,0.137241737114,0.11199092864999999
1,27,congruent,0.504889965057,-0.984344004639,0.648850917816,-0.0353099154637,0.143960952759
