block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,incongruent,0.965671062469,-0.960814233833,1.00169610977,-0.41178624836,0.03602504730099987,1,left
practice,2,incongruent,0.500662088394,-0.929441206091,0.532695055008,-0.458845789972,0.032032966614000014,1,right
practice,3,congruent,0.464501142502,-0.945127719962,0.508499145508,-0.372569963683,0.04399800300600004,1,right
practice,4,neutral,0.714709997177,-0.945127719962,0.742667913437,-0.396099734489,0.027957916259999993,1,right
practice,5,neutral,0.610845088959,-0.976500747703,0.638839006424,-0.466689046907,0.027993917465000018,1,left
practice,6,congruent,0.314666032791,-0.945127719962,0.382663965225,-0.466689046907,0.06799793243399999,1,right
practice,7,incongruent,0.592719078064,-0.929441206091,0.612760066986,-0.474532303842,0.020040988922000014,1,right
practice,8,neutral,0.602572917938,-0.913754692221,0.622541904449,-0.396099734489,0.019968986510999986,1,right
practice,9,incongruent,0.610637187958,-0.929441206091,0.674658060074,-0.388256477554,0.06402087211599994,0,left/right
practice,10,neutral,0.490407943726,-0.937284463027,0.558413982391,-0.482375560778,0.06800603866500005,1,left
practice,11,neutral,0.559611082077,-0.921597949156,0.595634937286,-0.498062074648,0.03602385520899998,1,left
practice,12,neutral,0.422626018524,-0.945127719962,0.462620973587,-0.42747276223,0.03999495506299999,1,right
practice,13,congruent,0.394740104675,-0.89806817835,0.422748088837,-0.490218817713,0.02800798416200001,1,right
practice,14,neutral,0.454438924789,-0.992187261574,0.510473966599,-0.490218817713,0.05603504181000002,1,right
practice,15,incongruent,0.510741949081,-0.952970976897,0.56671500206,-0.482375560778,0.055973052979000015,1,left
practice,16,incongruent,0.364803791046,-0.968657490768,0.416761875153,-0.474532303842,0.05195808410699998,1,right
practice,17,neutral,0.502551078796,-0.976500747703,0.542528867722,-0.474532303842,0.03997778892600001,1,left
practice,18,neutral,0.554553031921,-0.937284463027,0.602555036545,-0.443159276101,0.04800200462399995,1,left
practice,19,neutral,0.331154108047,-0.968657490768,0.375193119049,-0.42747276223,0.04403901100199997,1,right
practice,20,neutral,0.346776008606,-0.937284463027,0.390761852264,-0.396099734489,0.04398584365800001,1,left
practice,21,incongruent,0.398763179779,-0.945127719962,0.418750047684,-0.498062074648,0.019986867904999983,1,right
practice,22,neutral,0.450851917267,-0.921597949156,0.482811927795,-0.443159276101,0.03196001052799996,1,right
practice,23,neutral,0.554948091507,-0.913754692221,0.574983119965,-0.466689046907,0.02003502845799998,1,right
practice,24,congruent,0.386594057083,-0.937284463027,0.430570840836,-0.419629505295,0.043976783753000015,1,left
practice,25,congruent,0.402894020081,-0.952970976897,0.454928874969,-0.474532303842,0.05203485488799997,1,left
practice,26,congruent,0.446522951126,-0.929441206091,0.482486963272,-0.474532303842,0.035964012146000035,1,left
practice,27,congruent,0.406891107559,-0.945127719962,0.462872028351,-0.419629505295,0.05598092079200001,1,left
practice,28,neutral,0.30665397644,-0.968657490768,0.406627178192,-0.490218817713,0.09997320175200003,1,right
