f2704e5b4461e3ea432509a71940d94b5f009d5e4fb969ebb039d0f4377310c7f75f660eb7ef34c5b900b2abcf83e07adda4adffcc3b36d162a52cb5d798d91e
id	year	month	day	hour	minute	gender	age	handedness	languages	music	gaming	wait	block	trial	target_location	target	flankers	rt	response	error	pre_target_response	ITI_response
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	1	right	black	neutral	8.92624878883	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	2	up	black	incongruent	0.867897987366	black	FALSE	TRUE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	3	up	white	neutral	0.828133106232	white	FALSE	TRUE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	4	down	black	incongruent	0.543932914734	black	FALSE	FALSE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	5	left	black	congruent	1.00741910934	white	TRUE	TRUE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	6	right	white	incongruent	2.09808349609e-05	black	TRUE	TRUE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	7	down	black	neutral	0.739398002625	white	TRUE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	8	right	black	incongruent	0.588236093521	white	TRUE	TRUE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	9	up	white	incongruent	0.716002941132	black	TRUE	FALSE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	10	right	black	congruent	7.36434102058	white	TRUE	FALSE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	11	down	white	congruent	3.68440699577	white	FALSE	TRUE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	12	right	white	neutral	2.44894504547	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	13	down	black	neutral	0.848812103271	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	14	down	white	incongruent	0.583883047104	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	15	up	black	neutral	0.844584941864	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	16	left	black	neutral	1.02888417244	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	17	left	black	incongruent	0.712208032608	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	18	down	white	neutral	0.56813287735	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	19	left	white	incongruent	0.708950996399	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	20	left	white	congruent	0.387274980545	white	FALSE	FALSE	TRUE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	21	left	white	neutral	0.518697023392	white	FALSE	TRUE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	22	left	black	neutral	0.383383989334	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	23	down	black	congruent	0.684391021729	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	24	right	white	congruent	0.67190694809	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	25	left	white	neutral	0.688960075378	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	26	up	black	congruent	0.373135089874	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	27	up	black	neutral	0.540962934494	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	28	right	white	neutral	0.57622218132	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	29	right	black	neutral	0.493017911911	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	30	up	white	congruent	0.540584087372	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	31	down	white	neutral	0.480564117432	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	12.6150388718	practice	32	up	white	neutral	0.456092834473	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	1	up	white	incongruent	0.693077087402	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	2	right	white	incongruent	0.588700771332	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	3	left	black	congruent	0.487009048462	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	4	down	black	incongruent	0.460803985596	black	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	5	right	white	congruent	0.548501968384	white	FALSE	FALSE	FALSE
16	2011	11	30	12	59	f	18	r	1	5	10	4.66126704216	1	6	left	black	neutral	0.515341043472	black	FALSE	FALSE	FALSE
