block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,neutral,1.09530878067,-0.968657490768,1.12331986427,-0.451002533036,0.028011083600000042
practice,2,incongruent,0.499865055084,-0.945127719962,0.575886964798,-0.482375560778,0.07602190971399997
practice,3,congruent,0.367825031281,-0.921597949156,0.407829046249,-0.443159276101,0.04000401496799999
practice,4,neutral,0.443775892258,-0.929441206091,0.479794979095,-0.396099734489,0.036019086837
practice,5,neutral,0.523741006851,-0.929441206091,0.551738023758,-0.396099734489,0.02799701690699996
practice,6,neutral,0.408444881439,-0.952970976897,0.436435937881,-0.482375560778,0.027991056442000006
practice,7,neutral,0.424993991852,-0.921597949156,0.456947803497,-0.451002533036,0.031953811644999996
practice,8,incongruent,0.451617002487,-0.976500747703,0.479609966278,-0.349040192877,0.027992963791000025
practice,9,neutral,0.559679985046,-0.913754692221,0.595649957657,-0.364726706748,0.03596997261099999
practice,10,neutral,0.53133392334,-0.929441206091,0.567327022552,-0.458845789972,0.035993099212
practice,11,neutral,0.472842216492,-0.960814233833,0.604844093323,-0.42747276223,0.13200187683100006
practice,12,incongruent,0.407804012299,-0.913754692221,0.443781137466,-0.435316019166,0.035977125167000024
practice,13,neutral,0.531697034836,-0.913754692221,0.559693098068,-0.451002533036,0.0279960632320001
practice,14,neutral,0.367501974106,-0.937284463027,0.395520925522,-0.356883449812,0.028018951416000026
practice,15,congruent,0.292914867401,-0.945127719962,0.328893899918,-0.474532303842,0.03597903251700002
practice,16,neutral,0.492845058441,-0.976500747703,0.54078412056,-0.466689046907,0.04793906211900001
practice,17,congruent,0.508806943893,-0.929441206091,0.536806106567,-0.380413220618,0.027999162674000044
practice,18,congruent,0.724828004837,-0.976500747703,0.76481795311,-0.466689046907,0.03998994827299995
practice,19,neutral,0.33677983284,-0.952970976897,0.372768878937,-0.474532303842,0.03598904609699999
practice,20,congruent,0.331563949585,-0.89806817835,0.351583957672,-0.388256477554,0.020020008086999996
practice,21,congruent,0.555099964142,-0.937284463027,0.567095994949,-0.301980651265,0.011996030806999958
practice,22,neutral,0.414762020111,-0.874538407544,0.426734924316,-0.396099734489,0.011972904205000023
practice,23,incongruent,0.315774917603,-0.929441206091,1.10375785828,-0.356883449812,0.787982940677
practice,24,neutral,0.391220092773,-0.858851893674,0.407215118408,-0.443159276101,0.015995025634999993
practice,25,congruent,0.410658836365,-0.88238166448,0.434639930725,-0.356883449812,0.02398109436000001
practice,26,congruent,0.363626003265,-0.937284463027,0.399608850479,-0.443159276101,0.035982847214000024
practice,27,incongruent,0.380161046982,-0.984344004639,0.428175210953,-0.498062074648,0.048014163971
practice,28,incongruent,0.435890197754,-0.952970976897,0.523894071579,-0.3098239082,0.08800387382500002
practice,29,incongruent,0.388476848602,-0.937284463027,0.656471967697,-0.474532303842,0.267995119095
practice,30,neutral,0.616946220398,-0.89806817835,0.632954120636,-0.474532303842,0.016007900238000028
practice,31,neutral,0.456743001938,-0.905911435286,0.492722034454,-0.474532303842,0.03597903251599999
practice,32,incongruent,0.503817081451,-0.929441206091,0.531794071198,-0.364726706748,0.027976989747000025
1,1,incongruent,0.623800039291,-0.937284463027,0.667766809464,-0.498062074648,0.04396677017299999
1,2,incongruent,0.456171989441,-0.929441206091,0.484162092209,-0.458845789972,0.027990102767999958
1,3,neutral,0.38094496727,-0.984344004639,0.984885931015,-0.419629505295,0.603940963745
1,4,neutral,0.352876186371,-0.88238166448,0.384854078293,-0.443159276101,0.03197789192200001
1,5,neutral,0.462779998779,-0.968657490768,0.490817070007,-0.388256477554,0.028037071227999977
1,6,neutral,0.41624212265,-0.929441206091,0.456218004227,-0.474532303842,0.039975881576999994
1,7,neutral,0.407935142517,-0.976500747703,0.443911075592,-0.435316019166,0.035975933074999966
1,8,neutral,0.391227006912,-0.968657490768,0.443240880966,-0.482375560778,0.05201387405399999
1,9,congruent,0.348878145218,-0.929441206091,0.376852035522,-0.396099734489,0.027973890303999993
1,10,incongruent,0.352329969406,-0.913754692221,0.396268129349,-0.435316019166,0.043938159943000044
1,11,congruent,0.308871984482,-0.976500747703,0.352871179581,-0.364726706748,0.04399919509900002
1,12,neutral,0.44796204567,-0.929441206091,0.483950853348,-0.435316019166,0.035988807678
1,13,congruent,0.384764909744,-0.88238166448,0.400737047195,-0.482375560778,0.015972137450999957
1,14,incongruent,0.296951055527,-0.976500747703,0.324937105179,-0.403942991424,0.027986049651999967
1,15,congruent,0.418825149536,-0.929441206091,0.454862117767,-0.41178624836,0.036036968231
1,16,neutral,0.444818973541,-0.960814233833,0.476795911789,-0.443159276101,0.03197693824800002
1,17,neutral,0.3999979496,-0.945127719962,0.423971891403,-0.482375560778,0.023973941803
1,18,neutral,0.440577030182,-0.851008636738,0.464581012726,-0.372569963683,0.02400398254399999
1,19,incongruent,0.468496084213,-0.843165379803,0.484480142593,-0.396099734489,0.01598405838
1,20,neutral,0.407907009125,-0.835322122868,0.41986989975,-0.458845789972,0.011962890625
1,21,incongruent,0.406969070435,-0.890224921415,0.426999092102,-0.419629505295,0.020030021666999964
1,22,neutral,0.428386926651,-0.929441206091,0.456395864487,-0.458845789972,0.028008937836000003
1,23,congruent,0.388928174973,-0.968657490768,0.548909187317,-0.41178624836,0.15998101234400003
1,24,neutral,0.424884080887,-0.937284463027,0.436933994293,-0.451002533036,0.012049913405999979
1,25,incongruent,0.379420995712,-0.945127719962,0.399396181107,-0.349040192877,0.019975185394999984
1,26,congruent,0.400921106339,-0.945127719962,0.436913013458,-0.396099734489,0.035991907118999966
1,27,neutral,0.339739084244,-0.874538407544,0.351709127426,-0.498062074648,0.011970043182000012
1,28,congruent,0.343181848526,-0.929441206091,0.359194040298,-0.372569963683,0.01601219177200003
1,29,congruent,0.412708997726,-0.929441206091,0.440701961517,-0.349040192877,0.02799296379099997
1,30,incongruent,0.416718959808,-0.874538407544,0.436722040176,-0.372569963683,0.020003080368000026
1,31,neutral,0.380449056625,-0.874538407544,0.396441936493,-0.364726706748,0.01599287986800002
1,32,neutral,0.559432029724,-0.89806817835,0.579402923584,-0.443159276101,0.01997089386000006
2,1,congruent,0.420286893845,-0.89806817835,0.448254823685,-0.42747276223,0.027967929840000016
2,2,neutral,0.431770086288,-0.968657490768,0.451746940613,-0.341196935942,0.019976854325000015
2,3,neutral,0.383749961853,-0.890224921415,0.407768011093,-0.356883449812,0.024018049240000006
2,4,congruent,0.383908987045,-0.874538407544,0.399892091751,-0.458845789972,0.015983104706000006
2,5,neutral,0.439245939255,-0.921597949156,0.471231937408,-0.388256477554,0.03198599815300002
2,6,incongruent,0.455206155777,-0.843165379803,0.467190027237,-0.356883449812,0.011983871459999962
2,7,incongruent,0.332237958908,-0.913754692221,0.34424495697,-0.474532303842,0.012006998062000007
2,8,neutral,0.511737108231,-0.960814233833,0.535732030869,-0.301980651265,0.02399492263799996
2,9,congruent,0.372370958328,-0.905911435286,0.392365932465,-0.419629505295,0.01999497413700002
2,10,neutral,0.38024187088,-0.921597949156,0.400187015533,-0.372569963683,0.019945144653000013
2,11,neutral,0.416729927063,-0.851008636738,0.428719997406,-0.364726706748,0.011990070342999981
2,12,congruent,0.295495033264,-0.952970976897,0.311477184296,-0.458845789972,0.015982151032000014
2,13,congruent,0.328128099442,-0.843165379803,0.344128131866,-0.301980651265,0.016000032424
2,14,incongruent,0.412822008133,-0.772576067385,0.420828104019,-0.356883449812,0.008006095885999986
2,15,congruent,0.380210161209,-0.874538407544,0.392179012299,-0.466689046907,0.01196885109000001
2,16,neutral,0.352921009064,-0.843165379803,0.368921041489,-0.474532303842,0.016000032425000033
2,17,incongruent,0.576938152313,-0.811792352062,0.58894109726,-0.278450880459,0.012002944946999938
2,18,neutral,0.380512952805,-0.874538407544,0.396487951279,-0.364726706748,0.01597499847399997
2,19,congruent,0.448027849197,-0.788262581256,0.45602107048,-0.458845789972,0.007993221283000007
2,20,neutral,0.323616981506,-0.960814233833,0.33557510376,-0.474532303842,0.011958122254000003
2,21,incongruent,0.464826107025,-0.913754692221,0.492873191833,-0.435316019166,0.028047084808
2,22,neutral,0.427509069443,-0.905911435286,0.44352889061,-0.443159276101,0.016019821167000015
2,23,neutral,0.27175784111,-0.890224921415,0.299714803696,-0.372569963683,0.027956962586
2,24,congruent,0.479326963425,-0.78041932432,0.491353988647,-0.152958769494,0.012027025221999998
2,25,neutral,0.407593011856,-0.984344004639,0.427587985992,-0.474532303842,0.019994974135999988
2,26,incongruent,0.31600189209,-0.937284463027,0.339983940125,-0.278450880459,0.02398204803499998
2,27,neutral,0.464976072311,-0.929441206091,0.484933137894,-0.396099734489,0.019957065582999978
2,28,neutral,0.53234910965,-0.921597949156,0.616338968277,-0.482375560778,0.08398985862699992
2,29,neutral,0.511807918549,-0.88238166448,0.527791023254,-0.317667165136,0.015983104704999973
2,30,neutral,0.343647003174,-0.874538407544,0.359641075134,-0.403942991424,0.015994071960000023
2,31,incongruent,0.455557107925,-0.88238166448,0.467546224594,-0.419629505295,0.011989116669000044
2,32,incongruent,0.415723085403,-0.913754692221,0.695695161819,-0.105899227882,0.279972076416
3,1,congruent,0.374809980392,-0.921597949156,0.386777162552,-0.286294137394,0.011967182160000034
3,2,neutral,0.443056821823,-0.913754692221,0.455043792725,-0.356883449812,0.011986970902000016
3,3,neutral,0.379364013672,-0.929441206091,0.395355224609,-0.482375560778,0.01599121093700001
3,4,congruent,0.383882045746,-0.88238166448,0.399885177612,-0.466689046907,0.016003131865999998
3,5,incongruent,0.331274986267,-0.937284463027,0.343272924423,-0.466689046907,0.011997938155999976
3,6,incongruent,0.443858861923,-0.851008636738,0.455848932266,-0.184331797235,0.011990070342999981
3,7,incongruent,0.591590166092,-0.88238166448,0.603600978851,-0.41178624836,0.012010812758999956
3,8,neutral,0.427183151245,-0.913754692221,0.447185993195,-0.451002533036,0.020002841950000017
3,9,congruent,0.312404155731,-0.937284463027,0.332386016846,-0.278450880459,0.019981861115
3,10,neutral,0.357017993927,-0.937284463027,0.385032176971,-0.403942991424,0.028014183043999996
3,11,incongruent,0.288831949234,-0.874538407544,0.304802894592,-0.443159276101,0.015970945357999977
3,12,neutral,0.391862869263,-0.874538407544,0.407842874527,-0.41178624836,0.015980005264000008
3,13,congruent,0.324620008469,-0.984344004639,0.352586984634,-0.396099734489,0.02796697616499999
3,14,neutral,0.40034198761,-0.88238166448,0.412322044373,-0.372569963683,0.011980056763000013
3,15,neutral,0.315382003784,-0.874538407544,0.331359863281,-0.498062074648,0.01597785949699998
3,16,incongruent,0.287751913071,-0.88238166448,0.299752950668,-0.466689046907,0.012001037596999997
3,17,incongruent,0.471895217896,-0.88238166448,0.487896203995,-0.443159276101,0.016000986099000025
3,18,neutral,0.448703050613,-0.843165379803,0.464713096619,-0.349040192877,0.016010046006000034
3,19,neutral,0.400139093399,-0.88238166448,0.420124053955,-0.364726706748,0.01998496055600002
3,20,congruent,0.392543077469,-0.874538407544,0.420535087585,-0.42747276223,0.027992010116
3,21,incongruent,0.500526189804,-0.905911435286,0.512538194656,-0.325510422071,0.012012004852000047
3,22,neutral,0.424713134766,-0.929441206091,0.45271897316,-0.443159276101,0.028005838394000004
3,23,congruent,0.392932891846,-0.88238166448,0.408940792084,-0.42747276223,0.016007900238000028
3,24,congruent,0.328763961792,-0.851008636738,0.344769001007,-0.380413220618,0.01600503921499996
3,25,neutral,0.391638994217,-0.890224921415,0.419656991959,-0.403942991424,0.028017997742000034
3,26,congruent,0.352036952972,-0.874538407544,0.372047901154,-0.451002533036,0.020010948182
3,27,neutral,0.380239963531,-0.88238166448,0.400233983994,-0.443159276101,0.01999402046300003
3,28,neutral,0.351953029633,-0.976500747703,0.527945995331,-0.474532303842,0.17599296569799994
3,29,neutral,0.331306934357,-0.929441206091,0.343292951584,-0.498062074648,0.01198601722699999
3,30,incongruent,0.33132815361,-0.921597949156,0.359333992004,-0.466689046907,0.028005838394000004
3,31,neutral,0.364683151245,-0.874538407544,0.380650997162,-0.42747276223,0.015967845917000012
3,32,neutral,0.375457048416,-0.937284463027,0.391433954239,-0.498062074648,0.015976905822999987
4,1,neutral,0.443605899811,-0.905911435286,0.471573829651,-0.41178624836,0.02796792983999996
4,2,congruent,0.280771017075,-0.866695150609,0.296766042709,-0.451002533036,0.01599502563399996
4,3,neutral,0.392781972885,-0.866695150609,0.408757925034,-0.435316019166,0.015975952148999994
4,4,neutral,0.384841918945,-0.843165379803,0.400817871094,-0.356883449812,0.015975952148999994
4,5,congruent,0.351614952087,-0.803949095126,0.363609075546,-0.325510422071,0.011994123459000028
4,6,congruent,0.28732085228,-0.945127719962,0.307314872742,-0.317667165136,0.019994020461999995
4,7,congruent,0.387727975845,-0.968657490768,0.407722949982,-0.364726706748,0.019994974136999966
4,8,incongruent,0.248602151871,-0.866695150609,0.260564088821,-0.356883449812,0.01196193695000003
4,9,incongruent,0.472997188568,-0.843165379803,0.489003181458,-0.223548081912,0.016005992889999987
4,10,congruent,0.307968139648,-0.866695150609,0.319954156876,-0.19217505417,0.011986017227999968
4,11,neutral,0.31210899353,-0.835322122868,0.324099063873,-0.42747276223,0.011990070343000037
4,12,neutral,0.492456912994,-0.976500747703,0.512423038483,-0.372569963683,0.019966125488999953
4,13,neutral,0.312753200531,-0.929441206091,0.332777023315,-0.388256477554,0.020023822784
4,14,neutral,0.512879133224,-0.968657490768,0.388895988464,-0.215704824976,-0.12398314476000005
4,15,neutral,0.354833126068,-0.960814233833,0.37083697319,-0.419629505295,0.01600384712199998
4,16,neutral,0.379768133163,-0.874538407544,0.399756193161,-0.356883449812,0.019988059997999963
4,17,incongruent,0.315201997757,-0.874538407544,0.327185153961,-0.466689046907,0.011983156204000034
4,18,incongruent,0.296517848969,-0.890224921415,0.320501804352,-0.42747276223,0.023983955382999966
4,19,neutral,0.318936109543,-0.960814233833,0.346930980682,-0.356883449812,0.02799487113900001
4,20,incongruent,0.388517856598,-0.968657490768,0.408496856689,-0.419629505295,0.01997900009100001
4,21,incongruent,0.324429988861,-0.890224921415,0.340414047241,-0.482375560778,0.01598405838
4,22,neutral,0.539464950562,-0.874538407544,0.551470994949,-0.498062074648,0.012006044387000037
4,23,neutral,0.339941978455,-0.89806817835,0.359953165054,-0.396099734489,0.020011186598999975
