block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.923434019089,-0.937284463027,0.951443910599,-0.458845789972,0.028009891509999996,1,right
practice,2,incongruent,0.747862100601,-0.952970976897,0.847863197327,-0.403942991424,0.100001096726,1,right
practice,3,neutral,0.45663189888,-0.952970976897,0.484628915787,-0.42747276223,0.027997016907000016,1,right
practice,4,neutral,0.588311910629,-0.929441206091,0.604286909103,-0.474532303842,0.01597499847399997,1,left
practice,5,incongruent,0.511513948441,-0.874538407544,0.527503967285,-0.490218817713,0.015990018844000087,1,right
practice,6,incongruent,0.319622039795,-0.913754692221,0.343605995178,-0.301980651265,0.023983955383000022,1,left
practice,7,neutral,0.531021118164,-0.929441206091,0.55101108551,-0.223548081912,0.019989967346000004,1,left
practice,8,congruent,0.68478012085,-0.827478865932,0.696808099747,-0.184331797235,0.012027978897000025,1,left
practice,9,neutral,0.473085165024,-0.88238166448,0.49307513237,-0.223548081912,0.019989967346000004,1,right
practice,10,incongruent,0.618854999542,-0.913754692221,0.630853176117,-0.341196935942,0.011998176575000019,1,left
practice,11,neutral,0.565187931061,-0.803949095126,0.569186925888,-0.443159276101,0.0039989948270000575,1,left
practice,12,incongruent,0.511384010315,-0.937284463027,0.527384996414,-0.466689046907,0.016000986099000025,1,right
practice,13,neutral,0.585190057755,-0.945127719962,0.613174200058,-0.19217505417,0.02798414230300006,1,right
practice,14,neutral,0.568073987961,-0.929441206091,0.58004784584,-0.435316019166,0.011973857879000072,1,right
practice,15,congruent,0.201010942459,-0.929441206091,0.213006973267,-0.3098239082,0.011996030807999991,0,left/right
practice,16,neutral,0.422981977463,-0.858851893674,0.434987783432,-0.105899227882,0.012005805969000027,1,right
practice,17,neutral,0.40732383728,-0.89806817835,0.419313907623,-0.41178624836,0.011990070343000037,1,right
practice,18,congruent,0.519900083542,-0.992187261574,0.535912036896,-0.403942991424,0.016011953353999964,1,right
practice,19,incongruent,0.504441022873,-0.937284463027,0.520459890366,-0.474532303842,0.016018867493000077,1,right
practice,20,congruent,0.493119955063,-0.796105838191,0.497142076492,-0.364726706748,0.004022121428999992,1,right
practice,21,incongruent,1.01241183281,-0.76473281045,1.02041292191,-0.458845789972,0.00800108909999997,1,left
practice,22,congruent,0.540005922318,-0.819635608997,0.560022830963,-0.333353679006,0.020016908644999942,1,left
practice,23,congruent,0.549198150635,-0.88238166448,0.569214105606,-0.333353679006,0.02001595497100006,1,left
practice,24,incongruent,0.604995965958,-0.811792352062,0.620975017548,-0.364726706748,0.015979051590000015,1,left
practice,25,congruent,0.521046161652,-0.937284463027,0.533066987991,-0.458845789972,0.012020826339000035,1,right
practice,26,neutral,0.536633014679,-0.741203039644,0.548637151718,-0.317667165136,0.01200413703899994,1,left
practice,27,neutral,0.491057872772,-0.741203039644,0.499050855637,-0.498062074648,0.007992982864999998,1,left
practice,28,neutral,0.521186828613,-0.858851893674,0.529199838638,-0.490218817713,0.00801301002499999,1,right
practice,29,congruent,0.48375582695,-0.803949095126,0.495723962784,-0.247077852718,0.011968135833999971,1,left
practice,30,neutral,0.481153011322,-0.843165379803,0.485151052475,-0.498062074648,0.003998041153000009,1,left
practice,31,neutral,0.549020051956,-0.952970976897,0.57298207283,-0.498062074648,0.023962020874000012,1,right
practice,32,neutral,0.892999887466,-0.819635608997,0.896971940994,-0.41178624836,0.003972053528000008,0,left/right
1,1,incongruent,0.659875869751,-0.88238166448,0.667873859406,-0.498062074648,0.007997989654999982,1,left
1,2,incongruent,0.607964038849,-0.741203039644,0.615952968597,-0.372569963683,0.007988929748000029,1,left
1,3,incongruent,0.892160892487,-0.937284463027,0.912163972855,-0.466689046907,0.020003080367999915,1,right
1,4,neutral,0.549041986465,-0.827478865932,0.565041065216,-0.41178624836,0.01599907875099993,1,left
1,5,neutral,0.728780984879,-0.88238166448,0.744755983353,-0.419629505295,0.01597499847399997,1,left
1,6,neutral,0.54918217659,-0.976500747703,0.561177015305,-0.349040192877,0.011994838714999956,1,left
1,7,neutral,0.483855962753,-0.921597949156,0.499838829041,-0.435316019166,0.015982866287999997,1,right
1,8,neutral,0.448986053467,-0.992187261574,0.540946960449,-0.301980651265,0.09196090698200005,1,right
1,9,neutral,0.547465085983,-0.756889553514,0.555442094803,-0.451002533036,0.007977008819999964,1,left
1,10,congruent,0.487198829651,-0.921597949156,0.511199951172,-0.458845789972,0.024001121521000035,1,right
1,11,congruent,0.521106004715,-0.835322122868,0.533126115799,-0.223548081912,0.01202011108400003,1,left
1,12,incongruent,0.28803396225,-0.960814233833,0.304003000259,-0.372569963683,0.015969038009000014,1,left
1,13,congruent,0.465036869049,-0.843165379803,0.476985931396,-0.3098239082,0.011949062346999995,1,right
1,14,neutral,0.401110887527,-0.874538407544,0.417114973068,-0.419629505295,0.01600408554099997,1,right
1,15,neutral,0.448981046677,-0.921597949156,0.464964866638,-0.482375560778,0.015983819961000012,1,left
1,16,neutral,0.428047895432,-0.945127719962,0.448042869568,-0.301980651265,0.019994974135999988,1,right
1,17,neutral,0.548769950867,-0.905911435286,0.564785957336,-0.325510422071,0.016016006469000033,1,left
1,18,incongruent,0.449166059494,-0.921597949156,0.46915602684,-0.435316019166,0.019989967346000004,1,right
1,19,neutral,0.485033988953,-0.913754692221,0.509024143219,-0.498062074648,0.02399015426600004,1,right
1,20,neutral,0.532940149307,-0.756889553514,0.548968076706,-0.349040192877,0.016027927399000053,1,left
1,21,incongruent,0.433039903641,-0.937284463027,0.45698595047,-0.490218817713,0.023946046829000034,1,right
1,22,congruent,0.356844902039,-0.913754692221,0.736799955368,-0.29413739433,0.37995505332900004,1,right
1,23,neutral,0.391351938248,-0.952970976897,0.503336906433,-0.451002533036,0.11198496818499998,1,right
1,24,congruent,0.315880060196,-0.866695150609,0.339850187302,-0.396099734489,0.023970127105999994,1,right
