id	block	trial	target_location	target	flankers	trigger	time	value
18	practice	1	right	black	neutral	right	-0.99321103096	-1.00003051851
18	practice	1	right	black	neutral	right	0.923434019089	-0.937284463027
18	practice	1	right	black	neutral	right	0.927404880524	-0.858851893674
18	practice	1	right	black	neutral	right	0.935416936874	-0.772576067385
18	practice	1	right	black	neutral	right	0.943409919739	-0.623554185614
18	practice	1	right	black	neutral	right	0.951443910599	-0.458845789972
18	practice	1	right	black	neutral	right	0.955441951752	-0.184331797235
18	practice	1	right	black	neutral	right	0.963418006897	0.207831049532
18	practice	1	right	black	neutral	right	0.971421957016	0.631366924039
18	practice	1	right	black	neutral	right	0.979417800903	0.890194402905
18	practice	1	right	black	neutral	right	0.983453989029	0.952940458388
18	practice	1	right	black	neutral	right	0.991407871246	1.0
18	practice	1	right	black	neutral	right	1.11938285828	0.866664632099
18	practice	1	right	black	neutral	right	1.12339091301	0.474501785333
18	practice	1	right	black	neutral	right	1.13140082359	0.129398480178
18	practice	1	right	black	neutral	right	1.1394109726	-0.19217505417
18	practice	1	right	black	neutral	right	1.14740800858	-0.498062074648
18	practice	1	right	black	neutral	right	1.15139293671	-0.741203039644
18	practice	1	right	black	neutral	right	1.15939593315	-0.88238166448
18	practice	1	right	black	neutral	right	1.16737985611	-1.00003051851
18	practice	2	up	black	incongruent	right	0.747862100601	-0.952970976897
18	practice	2	up	black	incongruent	right	0.755883216858	-0.874538407544
18	practice	2	up	black	incongruent	right	0.76385807991	-0.843165379803
18	practice	2	up	black	incongruent	right	0.771880149841	-0.741203039644
18	practice	2	up	black	incongruent	right	0.775876045227	-0.66277047029
18	practice	2	up	black	incongruent	right	0.783898115158	-0.607867671743
18	practice	2	up	black	incongruent	right	0.791880130768	-0.592181157872
18	practice	2	up	black	incongruent	right	0.799871206284	-0.568651387066
18	practice	2	up	black	incongruent	right	0.803866147995	-0.576494644002
18	practice	2	up	black	incongruent	right	0.831891059875	-0.568651387066
18	practice	2	up	black	incongruent	right	0.847863197327	-0.403942991424
18	practice	2	up	black	incongruent	right	0.85587310791	-0.090212714011
18	practice	2	up	black	incongruent	right	0.859866142273	0.356852931303
18	practice	2	up	black	incongruent	right	0.867892026901	0.796075319681
18	practice	2	up	black	incongruent	right	0.875896215439	0.945097201453
18	practice	2	up	black	incongruent	right	0.883887052536	1.0
18	practice	2	up	black	incongruent	right	0.987886190414	0.952940458388
18	practice	2	up	black	incongruent	right	0.995887041092	0.709799493393
18	practice	2	up	black	incongruent	right	0.999862194061	0.396069215979
18	practice	2	up	black	incongruent	right	1.00787305832	0.0901821955016
18	practice	2	up	black	incongruent	right	1.01588010788	-0.200018311106
18	practice	2	up	black	incongruent	right	1.02389502525	-0.466689046907
18	practice	2	up	black	incongruent	right	1.02786207199	-0.701986754967
18	practice	2	up	black	incongruent	right	1.03583502769	-0.874538407544
18	practice	2	up	black	incongruent	right	1.04384613037	-0.937284463027
18	practice	2	up	black	incongruent	right	1.05187010765	-1.00003051851
18	practice	3	up	white	neutral	right	0.45663189888	-0.952970976897
18	practice	3	up	white	neutral	right	0.464617013931	-0.874538407544
18	practice	3	up	white	neutral	right	0.472618103027	-0.835322122868
