block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,congruent,0.983349084854,-0.929441206091,1.01130104065,-0.419629505295,0.027951955796000072
practice,2,neutral,0.668815851212,-0.725516525773,0.67280292511,-0.388256477554,0.003987073897999904
practice,3,incongruent,0.605276107788,-0.851008636738,0.613286018372,-0.490218817713,0.008009910584000024
practice,4,congruent,0.393119812012,-0.835322122868,0.417096853256,-0.419629505295,0.023977041243999964
practice,5,congruent,0.436888933182,-0.890224921415,0.468866109848,-0.435316019166,0.03197717666599997
practice,6,neutral,0.556494951248,-0.945127719962,0.5764939785,-0.443159276101,0.01999902725199998
practice,7,incongruent,0.648945808411,-0.976500747703,0.668934822083,-0.458845789972,0.01998901367200001
practice,8,neutral,0.680589914322,-0.890224921415,0.708561897278,-0.419629505295,0.027971982956000008
practice,9,neutral,0.605124950409,-0.741203039644,0.613129138947,-0.490218817713,0.008004188538000001
practice,10,neutral,0.53315782547,-0.890224921415,0.55712389946,-0.364726706748,0.023966073989999948
practice,11,neutral,0.408261060715,-0.858851893674,0.428266048431,-0.396099734489,0.02000498771600001
practice,12,incongruent,0.365082979202,-0.929441206091,0.429046869278,-0.498062074648,0.06396389007600001
practice,13,neutral,0.492248058319,-0.827478865932,0.512238025665,-0.41178624836,0.019989967346000004
practice,14,congruent,0.401126146317,-0.890224921415,0.421113967896,-0.474532303842,0.019987821578999976
practice,15,congruent,0.305115938187,-0.921597949156,0.325114965439,-0.498062074648,0.01999902725199998
practice,16,neutral,0.312905788422,-0.788262581256,0.324877977371,-0.41178624836,0.011972188948999984
practice,17,incongruent,0.485141038895,-0.890224921415,0.513094902039,-0.498062074648,0.027953863144000002
practice,18,incongruent,0.41712808609,-0.89806817835,0.425114154816,-0.396099734489,0.007986068725999995
practice,19,neutral,0.429209947586,-0.866695150609,0.921186923981,-0.435316019166,0.491976976395
practice,20,neutral,0.477197170258,-0.851008636738,0.505160093307,-0.458845789972,0.027962923048999944
practice,21,incongruent,0.548064947128,-0.88238166448,0.568059921265,-0.466689046907,0.01999497413700002
practice,22,congruent,0.425122976303,-0.843165379803,0.457102060318,-0.498062074648,0.03197908401499999
practice,23,congruent,0.409157991409,-0.631397442549,0.417134046555,-0.41178624836,0.007976055146000027
practice,24,neutral,0.500892877579,-0.913754692221,1.12884688377,-0.388256477554,0.6279540061910001
practice,25,neutral,0.528117179871,-0.890224921415,0.548106193542,-0.458845789972,0.019989013670999922
practice,26,neutral,0.472189903259,-0.686300241096,0.480203866959,-0.372569963683,0.008013963700000015
practice,27,incongruent,0.512891054153,-0.835322122868,0.524878025055,-0.443159276101,0.011986970902000071
practice,28,incongruent,0.631762981415,-0.796105838191,0.647733926773,-0.498062074648,0.015970945358000033
practice,29,neutral,0.449142932892,-0.921597949156,0.857110023499,-0.42747276223,0.407967090607
practice,30,neutral,0.501301050186,-0.756889553514,0.513307094574,-0.41178624836,0.012006044388000015
practice,31,neutral,0.444134950638,-0.64708395642,0.452126026154,-0.435316019166,0.007991075515999979
practice,32,congruent,0.429172992706,-0.851008636738,0.449181079865,-0.490218817713,0.020008087158999988
1,1,congruent,0.891000986099,-0.937284463027,0.750987052917,-0.419629505295,-0.14001393318200006
1,2,congruent,0.539037942886,-0.89806817835,0.55105304718,-0.356883449812,0.01201510429399999
1,3,congruent,0.359932899475,-0.607867671743,0.367934942245,-0.372569963683,0.008002042769999995
1,4,congruent,0.356467962265,-0.725516525773,0.364411115646,-0.419629505295,0.00794315338099999
1,5,neutral,0.401031970978,-0.952970976897,0.409066915512,-0.498062074648,0.008034944534
1,6,neutral,0.420215129852,-0.866695150609,0.436193943024,-0.443159276101,0.015978813172000006
1,7,congruent,0.387434959412,-0.843165379803,0.39141201973,-0.435316019166,0.003977060317999992
1,8,neutral,0.452471017838,-0.811792352062,0.464468955994,-0.42747276223,0.011997938156000032
1,9,incongruent,0.520836830139,-0.725516525773,0.528818845749,-0.498062074648,0.007982015610000004
1,10,neutral,0.437211036682,-0.874538407544,0.44920706749,-0.458845789972,0.011996030807999991
1,11,neutral,0.396234035492,-0.717673268838,0.408205032349,-0.42747276223,0.011970996857000038
1,12,incongruent,0.397193908691,-0.819635608997,0.409193992615,-0.490218817713,0.012000083923999982
1,13,incongruent,0.344763994217,-0.866695150609,0.364781141281,-0.403942991424,0.020017147063999985
1,14,neutral,0.40364408493,-0.890224921415,0.407624959946,-0.435316019166,0.0039808750160000295
1,15,neutral,0.396617889404,-0.890224921415,0.416635036469,-0.482375560778,0.02001714706500002
1,16,neutral,0.447234869003,-0.835322122868,0.475243806839,-0.458845789972,0.028008937836000003
1,17,neutral,0.40120100975,-0.607867671743,0.409183979034,-0.41178624836,0.007982969283999997
1,18,neutral,0.396577835083,-0.741203039644,0.408540010452,-0.403942991424,0.011962175369000017
1,19,congruent,0.532874107361,-0.913754692221,0.560810089111,-0.482375560778,0.027935981750000005
1,20,incongruent,0.593350887299,-0.843165379803,0.605340957642,-0.42747276223,0.011990070343000037
1,21,neutral,0.501190900803,-0.89806817835,1.00519299507,-0.42747276223,0.504002094267
1,22,incongruent,0.396978139877,-0.88238166448,0.416969060898,-0.42747276223,0.01999092102100003
1,23,incongruent,0.548092126846,-0.537278359325,0.556056022644,-0.349040192877,0.007963895798000054
1,24,congruent,0.523620843887,-0.819635608997,0.539597988129,-0.364726706748,0.01597714424199992
1,25,neutral,0.399494171143,-0.843165379803,0.407490968704,-0.403942991424,0.007996797560999969
1,26,neutral,0.559638977051,-0.960814233833,0.57564496994,-0.419629505295,0.016005992889000065
1,27,neutral,0.491873979568,-0.827478865932,0.511878013611,-0.41178624836,0.020004034043000052
1,28,neutral,0.441123008728,-0.945127719962,0.465101957321,-0.458845789972,0.023978948593000038
1,29,neutral,0.412441968918,-0.976500747703,0.428452014923,-0.443159276101,0.016010046005
1,30,incongruent,0.437131881714,-0.851008636738,0.457094907761,-0.490218817713,0.019963026046999954
1,31,incongruent,0.45615196228,-0.858851893674,0.476135969162,-0.42747276223,0.019984006882000027
