block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,11.1709690094,-0.992187261574,11.2189948559,-0.482375560778,0.04802584649999986,1,right
practice,2,incongruent,1.71266913414,-0.976500747703,1.74065208435,-0.443159276101,0.02798295020999997,1,left
practice,3,neutral,0.884485006332,-0.968657490768,0.912491083145,-0.42747276223,0.028006076813000047,1,left
practice,4,neutral,0.771306991577,-0.984344004639,0.799304008484,-0.325510422071,0.02799701690699996,1,left
practice,5,incongruent,0.78767490387,-0.945127719962,0.823692083359,-0.482375560778,0.03601717948899996,1,right
practice,6,neutral,1.10090994835,-0.968657490768,1.12888503075,-0.380413220618,0.027975082400000018,1,left
practice,7,congruent,19.7910380363,-0.992187261574,19.8470101357,-0.458845789972,0.05597209939999814,1,right
practice,8,incongruent,0.930396080017,-0.945127719962,1.89836621284,-0.443159276101,0.967970132823,1,right
practice,9,congruent,0.992822885513,-0.921597949156,1.01281380653,-0.380413220618,0.019990921017000063,1,right
practice,10,neutral,0.900894880295,-0.913754692221,0.920881986618,-0.42747276223,0.019987106323000048,1,left
practice,11,neutral,0.651883125305,-0.945127719962,0.679907083511,-0.380413220618,0.02802395820600001,1,right
practice,12,congruent,0.800400972366,-0.89806817835,0.820418119431,-0.403942991424,0.020017147064999907,1,left
practice,13,incongruent,1.5153799057,-0.945127719962,1.55936694145,-0.435316019166,0.04398703575000007,1,right
practice,14,congruent,0.986784934998,-0.937284463027,1.01477909088,-0.435316019166,0.02799415588200005,1,left
practice,15,incongruent,0.824952125549,-0.921597949156,0.852905988693,-0.396099734489,0.027953863144000057,1,left
practice,16,neutral,0.680364847183,-0.929441206091,0.716336965561,-0.380413220618,0.03597211837799996,1,right
practice,17,neutral,1.41696405411,-0.984344004639,1.4729411602,-0.42747276223,0.05597710609000006,1,right
practice,18,neutral,0.500565052032,-0.890224921415,0.5285551548,-0.42747276223,0.02799010276800007,1,left
practice,19,congruent,0.716305017471,-0.913754692221,0.748282909393,-0.458845789972,0.03197789192200007,1,left
practice,20,neutral,0.715843915939,-0.945127719962,0.759803056717,-0.490218817713,0.043959140778000005,1,right
practice,21,neutral,1.05913090706,-0.976500747703,1.09910488129,-0.435316019166,0.03997397423000004,1,left
practice,22,neutral,0.72457909584,-0.945127719962,0.760616064072,-0.372569963683,0.03603696823199998,1,left
