a30a94c8a866befbd7d339a08e286bd1542f55dbd274ba52f135f303eb4ee92cd69cb6f317b2ad14dfc7f8e7ea4aa191afae46a6b22736354d4de95ad4e738cb
id	year	month	day	hour	minute	gender	age	handedness	languages	music	gaming	wait	block	trial	target_location	target	flankers	rt	response	error	pre_target_response	ITI_response
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	1	up	white	neutral	0.836889982224	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	2	left	white	congruent	0.419917106628	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	3	right	black	neutral	0.456994056702	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	4	down	white	neutral	0.428507089615	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	5	right	black	incongruent	0.344280958176	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	6	up	black	neutral	0.509472131729	white	TRUE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	7	up	black	congruent	0.476432085037	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	8	right	black	congruent	0.397402048111	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	9	up	black	incongruent	0.440018892288	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	10	up	white	congruent	0.409451961517	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	11	down	black	incongruent	0.529089927673	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	12	up	white	incongruent	0.892062187195	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	13	down	white	incongruent	0.764733791351	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	14	left	white	incongruent	1.14366912842	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	15	right	white	neutral	0.792906999588	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	16	right	black	neutral	16.8764328957	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	17	right	white	neutral	0.523984909058	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	18	down	white	congruent	0.488344192505	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	19	down	white	neutral	0.707826137543	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	20	left	white	neutral	0.449450016022	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	21	down	black	congruent	0.38819694519	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	22	down	black	neutral	0.933523893356	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	23	left	white	neutral	0.520663022995	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	24	up	white	neutral	0.444370031357	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	25	left	black	incongruent	0.353111982346	white	TRUE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	26	right	white	incongruent	0.317535877228	black	TRUE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	27	left	black	neutral	0.6334400177	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	28	left	black	congruent	1.07270407677	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	29	up	black	neutral	0.633378982544	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	30	left	black	neutral	0.709475040436	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	31	down	black	neutral	0.620498895645	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	2.63414096832	practice	32	right	white	congruent	0.560263872147	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	1	up	white	neutral	0.52144408226	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	2	left	black	incongruent	0.457387924194	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	3	left	black	neutral	0.484163999557	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	4	down	black	congruent	0.351845979691	black	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	5	up	white	incongruent	0.540040016174	white	FALSE	FALSE	FALSE
43	2011	12	08	09	11	f	19	r	1	3	30	4.38599801064	1	6	up	black	neutral	0.416728019714	black	FALSE	FALSE	FALSE
