block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.979654073715,-0.89806817835,1.00765109062,-0.42747276223,0.027997016905000005,1,left
practice,2,congruent,0.683583021164,-0.952970976897,0.703553915024,-0.474532303842,0.01997089385999995,1,right
practice,3,congruent,0.585006952286,-0.890224921415,0.596997022629,-0.29413739433,0.011990070343000037,1,left
practice,4,neutral,0.66771697998,-0.929441206091,0.995676994324,-0.317667165136,0.327960014344,1,right
practice,5,incongruent,0.604898929596,-0.945127719962,0.628904819489,-0.396099734489,0.02400588989300001,1,right
practice,6,congruent,0.595941066742,-0.788262581256,0.599915027618,-0.3098239082,0.003973960875999993,1,left
practice,7,neutral,0.816291093826,-0.929441206091,0.832278966904,-0.254921109653,0.015987873078000092,0,left/right
practice,8,neutral,0.488526105881,-0.788262581256,0.492494106293,-0.364726706748,0.003968000412000017,1,left
practice,9,incongruent,0.583712100983,-0.88238166448,0.591732025146,-0.396099734489,0.008019924163000014,1,left
practice,10,congruent,0.604986190796,-0.929441206091,0.624973058701,-0.458845789972,0.019986867904999928,1,right
practice,11,incongruent,0.623238801956,-0.843165379803,0.631280899048,-0.372569963683,0.008042097091999989,1,right
practice,12,congruent,0.372835159302,-0.819635608997,0.380820989609,-0.419629505295,0.007985830307000008,1,left
practice,13,incongruent,0.554764032364,-0.937284463027,0.566802978516,-0.0431531723991,0.012038946152000074,0,left/right
practice,14,neutral,0.743203163147,-0.984344004639,0.763203144073,-0.419629505295,0.019999980926000083,1,right
practice,15,congruent,0.460862874985,-0.945127719962,0.472837924957,-0.364726706748,0.011975049971999996,1,right
practice,16,incongruent,0.771847963333,-0.88238166448,0.78781414032,-0.372569963683,0.01596617698699998,0,left/right
practice,17,incongruent,0.857036113739,-0.929441206091,0.877038002014,-0.380413220618,0.020001888274999935,1,right
practice,18,congruent,0.435748100281,-0.984344004639,0.471744060516,-0.498062074648,0.03599596023500001,1,right
practice,19,neutral,0.603872060776,-0.952970976897,0.615894079208,-0.1764885403,0.012022018432000015,1,right
practice,20,incongruent,0.568994045258,-0.803949095126,0.576972961426,-0.333353679006,0.00797891616799995,1,left
practice,21,neutral,0.435546159744,-0.88238166448,0.443534135818,-0.451002533036,0.00798797607399998,1,right
practice,22,neutral,0.447875022888,-0.819635608997,0.455856084824,-0.372569963683,0.007981061935999956,0,left/right
practice,23,neutral,0.511996984482,-0.76473281045,0.520015001297,-0.239234595782,0.008018016814999918,0,left/right
practice,24,incongruent,0.4711561203,-0.819635608997,0.479124069214,-0.349040192877,0.007967948914000045,0,left/right
practice,25,neutral,0.772424936295,-0.976500747703,0.792452096939,-0.364726706748,0.02002716064400001,1,left
practice,26,neutral,0.616456985474,-0.929441206091,0.928419113159,-0.333353679006,0.3119621276850001,1,left
practice,27,neutral,0.655691862106,-0.89806817835,0.671709775925,-0.41178624836,0.016017913819000085,1,left
practice,28,neutral,0.771553039551,-0.874538407544,0.787527084351,-0.498062074648,0.015974044800000087,1,right
practice,29,congruent,0.41218996048,-0.827478865932,0.428182125092,-0.184331797235,0.01599216461199998,1,left
practice,30,neutral,0.653115987778,-0.937284463027,0.681118011475,-0.403942991424,0.028002023697,1,right
practice,31,neutral,0.611340999603,-0.929441206091,0.631395101547,-0.458845789972,0.020054101943999925,1,left
practice,32,neutral,0.632524967194,-0.866695150609,0.644496917725,-0.231391338847,0.011971950530999975,1,right
1,1,neutral,0.434602975845,-0.929441206091,0.454583883286,-0.3098239082,0.019980907441000006,1,left
1,2,neutral,0.547004938126,-0.851008636738,0.555036067963,-0.490218817713,0.00803112983699994,1,left
1,3,incongruent,0.37933588028,-0.890224921415,0.391323804855,-0.41178624836,0.01198792457500003,1,right
1,4,congruent,0.332024812698,-0.741203039644,0.336004972458,-0.325510422071,0.0039801597599999905,1,left
1,5,neutral,0.408611059189,-0.945127719962,0.852618932724,-0.341196935942,0.44400787353500004,1,right
1,6,neutral,0.567400932312,-0.803949095126,0.575396060944,-0.396099734489,0.007995128632000026,1,left
1,7,neutral,0.407890081406,-0.984344004639,0.435832023621,-0.451002533036,0.02794194221499996,1,right
1,8,neutral,0.487612009048,-0.843165379803,0.503619909286,-0.215704824976,0.016007900237999972,1,left
1,9,neutral,0.484956979752,-0.851008636738,0.492933988571,-0.41178624836,0.007977008819000042,0,left/right
1,10,neutral,0.501127004623,-0.858851893674,0.505127191544,-0.466689046907,0.004000186921000015,1,left
1,11,congruent,0.491994857788,-0.874538407544,0.515980005264,-0.451002533036,0.023985147476,1,right
1,12,neutral,0.403800010681,-0.874538407544,0.42778301239,-0.482375560778,0.023983001708999974,1,right
1,13,neutral,0.467978000641,-0.952970976897,0.491976976395,-0.325510422071,0.023998975754000007,1,left
1,14,incongruent,0.495409011841,-0.945127719962,0.511379957199,-0.278450880459,0.015970945357999977,1,left
1,15,congruent,0.467567920685,-0.945127719962,0.483598947525,-0.286294137394,0.016031026839999962,1,right
1,16,congruent,0.476918935776,-0.952970976897,0.512886047363,-0.498062074648,0.035967111587000056,1,right
1,17,congruent,0.455463171005,-0.874538407544,0.471446990967,-0.41178624836,0.01598381996199999,1,right
1,18,congruent,0.355911970139,-0.803949095126,0.363898038864,-0.490218817713,0.007986068725000017,1,left
1,19,neutral,0.37940788269,-0.88238166448,0.391382932663,-0.145115512558,0.01197504997300003,1,right
1,20,neutral,0.463829994202,-0.921597949156,0.499861955643,-0.443159276101,0.036031961441000016,1,left
1,21,congruent,0.344614028931,-0.945127719962,0.360637903214,-0.474532303842,0.016023874283000006,1,right
1,22,incongruent,0.419355154037,-0.874538407544,0.435348987579,-0.333353679006,0.015993833541999958,1,right
1,23,incongruent,0.456384897232,-0.796105838191,0.460367918015,-0.419629505295,0.003983020783000002,1,left
1,24,congruent,0.51936006546,-0.921597949156,0.535362005234,-0.388256477554,0.016001939773999996,1,right
1,25,neutral,0.343465089798,-0.89806817835,0.355473041534,-0.498062074648,0.012007951736,1,right
1,26,incongruent,0.436891078949,-0.921597949156,0.452877998352,-0.41178624836,0.01598691940300001,1,left
1,27,incongruent,0.568197011948,-0.874538407544,0.584170818329,-0.145115512558,0.01597380638099999,1,right
1,28,neutral,0.420084953308,-0.945127719962,0.432085990906,-0.29413739433,0.012001037597999975,1,right
1,29,incongruent,0.33115696907,-0.843165379803,0.347135782242,-0.184331797235,0.015978813172000006,1,right
1,30,neutral,0.301007032394,-0.968657490768,0.328955173492,-0.451002533036,0.02794814109799998,1,right
1,31,incongruent,0.343406200409,-0.992187261574,0.379369974136,-0.474532303842,0.03596377372699999,1,right
1,32,neutral,0.596925020218,-0.945127719962,0.616917848587,-0.380413220618,0.01999282836900007,1,right
2,1,neutral,0.554047107697,-0.952970976897,0.574033021927,-0.42747276223,0.019985914229999957,1,right
2,2,neutral,0.491450071335,-0.890224921415,0.511423110962,-0.458845789972,0.019973039626999978,1,left
2,3,congruent,0.388021945953,-0.835322122868,0.399999856949,-0.325510422071,0.011977910995999985,1,left
2,4,neutral,0.316876888275,-0.874538407544,0.332841873169,-0.458845789972,0.015964984894,1,right
2,5,congruent,0.500455856323,-0.835322122868,0.512456893921,-0.356883449812,0.012001037597999975,1,left
2,6,incongruent,0.513018131256,-0.945127719962,0.537011146545,-0.333353679006,0.023993015288999997,1,left
2,7,congruent,0.432697057724,-0.976500747703,0.448728084564,-0.388256477554,0.016031026839999962,1,left
2,8,neutral,0.332167863846,-0.945127719962,0.372154951096,-0.458845789972,0.03998708725,1,right
2,9,incongruent,0.47203207016,-0.874538407544,0.484018087387,-0.403942991424,0.01198601722699999,1,right
2,10,neutral,0.679783821106,-0.929441206091,0.695789813995,-0.301980651265,0.016005992888999954,1,right
2,11,congruent,0.408968925476,-0.952970976897,0.420961856842,-0.498062074648,0.011992931365999993,1,right
2,12,neutral,0.367408037186,-0.89806817835,0.379398107529,-0.42747276223,0.011990070342999981,1,right
2,13,incongruent,0.388884067535,-0.890224921415,0.400902032852,-0.466689046907,0.012017965317000001,1,right
2,14,neutral,0.352970838547,-0.858851893674,0.368964910507,-0.231391338847,0.015994071959999967,1,right
2,15,incongruent,0.391165018082,-0.890224921415,0.407150030136,-0.419629505295,0.015985012053999992,1,right
2,16,incongruent,0.34476685524,-0.945127719962,0.364758014679,-0.490218817713,0.019991159438999984,1,right
2,17,neutral,0.308959007263,-0.952970976897,0.324925899506,-0.451002533036,0.015966892242999964,1,right
2,18,neutral,1.07925009727,-0.929441206091,1.10722994804,-0.451002533036,0.02797985076999998,0,left/right
2,19,congruent,0.456325054169,-0.960814233833,0.484347820282,-0.466689046907,0.02802276611300003,1,right
2,20,neutral,0.472156047821,-0.960814233833,0.500122070312,-0.364726706748,0.027966022490999942,1,left
2,21,congruent,0.440886974335,-0.929441206091,0.464908838272,-0.388256477554,0.02402186393700001,1,left
2,22,neutral,0.523520946503,-0.874538407544,0.551498889923,-0.466689046907,0.02797794342000004,1,right
2,23,neutral,0.535809993744,-0.976500747703,0.563824176788,-0.466689046907,0.02801418304400005,1,right
2,24,congruent,0.5120241642,-0.945127719962,0.53202009201,-0.388256477554,0.019995927810000036,1,right
2,25,incongruent,0.484345912933,-0.913754692221,0.512351036072,-0.435316019166,0.028005123139000054,1,left
2,26,neutral,0.571559906006,-0.945127719962,0.591542959213,-0.286294137394,0.019983053207,1,left
2,27,neutral,0.500132083893,-0.976500747703,0.968120098114,-0.458845789972,0.467988014221,1,left
2,28,neutral,0.471688985825,-0.843165379803,0.483639955521,-0.247077852718,0.011950969695999958,1,right
2,29,incongruent,0.845048189163,-0.858851893674,0.857020139694,-0.466689046907,0.011971950531000086,0,left/right
2,30,neutral,0.456032037735,-0.866695150609,0.480016946793,-0.403942991424,0.023984909057999992,1,left
2,31,congruent,0.375979185104,-0.851008636738,0.391969203949,-0.356883449812,0.015990018844999954,1,left
