block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,congruent,0.632534980774,-0.874538407544,0.64853310585,-0.3098239082,0.015998125075999958
practice,2,neutral,0.407910108566,-0.952970976897,0.419851064682,-0.388256477554,0.01194095611599999
practice,3,neutral,0.504847049713,-0.600024414808,0.512863874435,-0.254921109653,0.008016824722000049
practice,4,congruent,0.332738876343,-0.866695150609,0.344763040543,-0.498062074648,0.01202416420000002
practice,5,neutral,0.389163970947,-0.835322122868,0.397121906281,-0.356883449812,0.007957935334000021
practice,6,incongruent,0.28778386116,-0.866695150609,0.299795866013,-0.29413739433,0.012012004853000025
practice,7,congruent,3.99947094917,-0.819635608997,4.00748705864,-0.443159276101,0.008016109469999755
practice,8,neutral,0.653145074844,-0.733359782708,0.661167144775,-0.451002533036,0.008022069931000075
practice,9,neutral,0.427624940872,-0.984344004639,0.447604894638,-0.29413739433,0.019979953766000036
practice,10,neutral,18.8927268982,-0.874538407544,18.9167459011,-0.29413739433,0.02401900290000114
practice,11,incongruent,0.533102989197,-0.992187261574,0.549067020416,-0.286294137394,0.01596403121899992
practice,12,incongruent,0.45605802536,-0.890224921415,0.468058109283,-0.121585741752,0.012000083923000004
practice,13,neutral,0.315689086914,-0.772576067385,0.323657035828,-0.349040192877,0.00796794891399999
practice,14,incongruent,0.531380176544,-0.796105838191,0.539328098297,-0.403942991424,0.007947921752999965
practice,15,neutral,0.468839883804,-0.913754692221,0.576830863953,-0.388256477554,0.107990980149
practice,16,incongruent,0.523900985718,-0.796105838191,0.539900064468,-0.451002533036,0.01599907874999995
practice,17,neutral,0.383975028992,-0.929441206091,0.407963037491,-0.3098239082,0.023988008499000013
practice,18,congruent,0.644439935684,-0.803949095126,0.66043305397,-0.435316019166,0.01599311828599992
practice,19,neutral,0.569031000137,-0.976500747703,0.581030130386,-0.490218817713,0.011999130249000012
practice,20,neutral,0.487524986267,-0.874538407544,0.515543937683,-0.372569963683,0.02801895141599997
practice,21,congruent,0.29208111763,-0.921597949156,0.308056116104,-0.247077852718,0.015974998474000024
practice,22,incongruent,0.428040027618,-0.984344004639,0.444031953812,-0.090212714011,0.015991926194000028
practice,23,congruent,0.56105017662,-0.976500747703,0.577048063278,-0.458845789972,0.01599788665799995
practice,24,neutral,0.707885026932,-0.921597949156,0.719856023788,-0.451002533036,0.011970996856000005
practice,25,neutral,0.491939067841,-0.843165379803,0.49990105629,-0.419629505295,0.00796198844899998
practice,26,congruent,0.604183912277,-0.42747276223,0.61216711998,-0.0431531723991,0.007983207702999984
practice,27,neutral,0.38817691803,-0.952970976897,0.408159971237,-0.435316019166,0.019983053207
practice,28,congruent,0.399925947189,-0.811792352062,0.419930934906,-0.380413220618,0.02000498771699999
practice,29,incongruent,0.387676000595,-0.945127719962,0.407690048218,-0.41178624836,0.020014047622999964
practice,30,incongruent,0.624078035355,-0.88238166448,0.651963949203,-0.349040192877,0.0278859138480001
practice,31,neutral,0.476750135422,-0.890224921415,0.504759073257,-0.380413220618,0.02800893783499997
