id	block	trial	target_location	target	flankers	trigger	time	value
27	practice	1	up	black	incongruent	left	0.640408039093	-0.921597949156
27	practice	1	up	black	incongruent	left	0.648395061493	-0.843165379803
27	practice	1	up	black	incongruent	left	0.656393051147	-0.788262581256
27	practice	1	up	black	incongruent	left	0.660385131836	-0.717673268838
27	practice	1	up	black	incongruent	left	0.668380975723	-0.66277047029
27	practice	1	up	black	incongruent	left	0.676378011703	-0.615710928678
27	practice	1	up	black	incongruent	left	0.684403181076	-0.54512161626
27	practice	1	up	black	incongruent	left	0.688397169113	-0.505905331584
27	practice	1	up	black	incongruent	left	0.696403980255	-0.466689046907
27	practice	1	up	black	incongruent	left	0.704405069351	-0.458845789972
27	practice	1	up	black	incongruent	left	0.712391138077	-0.443159276101
27	practice	1	up	black	incongruent	left	0.724392175674	-0.451002533036
27	practice	1	up	black	incongruent	left	0.740406036377	-0.458845789972
27	practice	1	up	black	incongruent	left	0.744395017624	-0.451002533036
27	practice	1	up	black	incongruent	left	0.752393007278	-0.458845789972
27	practice	1	up	black	incongruent	left	0.772391080856	-0.466689046907
27	practice	1	up	black	incongruent	left	0.780397176743	-0.521591845454
27	practice	1	up	black	incongruent	left	0.788424015045	-0.631397442549
27	practice	1	up	black	incongruent	left	0.796415090561	-0.701986754967
27	practice	1	up	black	incongruent	left	0.800364017487	-0.788262581256
27	practice	1	up	black	incongruent	left	0.808390140533	-0.866695150609
27	practice	1	up	black	incongruent	left	0.816400051117	-0.952970976897
27	practice	1	up	black	incongruent	left	0.824397087097	-1.00003051851
27	practice	1	up	black	incongruent	right	-0.992146968842	-1.00003051851
27	practice	2	left	white	neutral	right	0.508239030838	-0.945127719962
27	practice	2	left	white	neutral	right	0.512235879898	-0.890224921415
27	practice	2	left	white	neutral	right	0.520216941833	-0.851008636738
27	practice	2	left	white	neutral	right	0.528223991394	-0.76473281045
27	practice	2	left	white	neutral	right	0.536206007004	-0.670613727226
27	practice	2	left	white	neutral	right	0.540242910385	-0.600024414808
27	practice	2	left	white	neutral	right	0.548247098923	-0.537278359325
27	practice	2	left	white	neutral	right	0.556261062622	-0.482375560778
27	practice	2	left	white	neutral	right	0.564198970795	-0.443159276101
27	practice	2	left	white	neutral	right	0.568242073059	-0.419629505295
27	practice	2	left	white	neutral	right	0.576206922531	-0.41178624836
27	practice	2	left	white	neutral	right	0.620229005814	-0.42747276223
27	practice	2	left	white	neutral	right	0.624209880829	-0.482375560778
27	practice	2	left	white	neutral	right	0.632210969925	-0.552964873196
27	practice	2	left	white	neutral	right	0.64022397995	-0.607867671743
27	practice	2	left	white	neutral	right	0.648206949234	-0.725516525773
27	practice	2	left	white	neutral	right	0.652215957642	-0.827478865932
27	practice	2	left	white	neutral	right	0.660220861435	-0.866695150609
27	practice	2	left	white	neutral	right	0.668226003647	-0.890224921415
27	practice	2	left	white	neutral	right	0.676234006882	-0.929441206091
27	practice	2	left	white	neutral	right	0.680233001709	-0.945127719962
27	practice	2	left	white	neutral	right	0.688246965408	-0.992187261574
27	practice	2	left	white	neutral	right	0.696220874786	-1.00003051851
27	practice	3	right	white	neutral	right	0.548131942749	-0.952970976897
27	practice	3	right	white	neutral	right	0.556129932404	-0.88238166448
27	practice	3	right	white	neutral	right	0.560153961182	-0.843165379803
27	practice	3	right	white	neutral	right	0.568130970001	-0.741203039644
27	practice	3	right	white	neutral	right	0.576164007187	-0.623554185614
27	practice	3	right	white	neutral	right	0.584149837494	-0.552964873196
27	practice	3	right	white	neutral	right	0.588152885437	-0.451002533036
27	practice	3	right	white	neutral	right	0.596165895462	-0.403942991424
