block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.491240978241,-0.984344004639,0.535221815109,-0.474532303842,0.04398083686800003,1,right
practice,2,neutral,0.548174858093,-0.858851893674,0.560184001923,-0.200018311106,0.012009143829999958,1,right
practice,3,incongruent,0.313042879105,-0.968657490768,0.789000034332,-0.396099734489,0.47595715522700005,0,left/right
practice,4,incongruent,0.503873825073,-0.945127719962,0.519852876663,-0.466689046907,0.015979051589999904,1,right
practice,5,neutral,0.439917087555,-0.945127719962,0.467880964279,-0.435316019166,0.027963876724000025,1,right
practice,6,congruent,0.41638302803,-0.89806817835,0.432390928268,-0.42747276223,0.016007900238000028,1,left
practice,7,incongruent,0.376994132996,-0.976500747703,0.400954961777,-0.419629505295,0.023960828781000032,1,left
practice,8,congruent,0.5236120224,-0.866695150609,0.539597988129,-0.42747276223,0.015985965728999907,1,left
practice,9,congruent,0.372102975845,-0.905911435286,0.400089025497,-0.41178624836,0.027986049651999967,1,right
practice,10,neutral,0.371659994125,-0.921597949156,0.391649961472,-0.380413220618,0.01998996734699998,1,left
practice,11,incongruent,0.500980854034,-0.89806817835,0.528975009918,-0.474532303842,0.027994155884000005,0,left/right
practice,12,incongruent,0.492045164108,-0.945127719962,0.560052156448,-0.443159276101,0.06800699234000002,0,left/right
practice,13,neutral,0.417064189911,-0.937284463027,0.557059049606,-0.403942991424,0.13999485969499992,0,left/right
practice,14,congruent,0.392912864685,-0.921597949156,0.416913032532,-0.372569963683,0.024000167847000042,1,left
practice,15,congruent,0.32839012146,-0.890224921415,0.364367008209,-0.466689046907,0.03597688674899996,1,right
practice,16,neutral,0.42102098465,-0.874538407544,0.449033021927,-0.458845789972,0.028012037277000024,1,right
practice,17,incongruent,0.404769897461,-0.913754692221,0.43278503418,-0.458845789972,0.028015136718999967,1,left
practice,18,neutral,0.412111997604,-0.913754692221,0.432120084763,-0.396099734489,0.020008087158999988,1,left
practice,19,incongruent,0.367342948914,-0.890224921415,0.395330905914,-0.458845789972,0.027987957000000008,1,left
