block,trial,flankers,firstTime,firstValue,maxTime,maxValue,timeDifferent
practice,1,incongruent,0.653021097183,-0.992187261574,0.741010904312,0.741172521134,0.08798980712899995
practice,2,neutral,0.698417901993,-0.89806817835,0.782363891602,0.356852931303,0.08394598960900002
practice,3,incongruent,0.794651985168,-0.866695150609,0.870658874512,0.145084994049,0.07600688934400002
practice,4,incongruent,0.548738002777,-0.937284463027,0.624710798264,0.88235114597,0.07597279548699998
practice,5,neutral,0.546557188034,-0.945127719962,0.622575044632,0.490188299203,0.07601785659799998
practice,6,congruent,0.594640016556,-0.968657490768,0.678664207458,0.52940458388,0.08402419090200008
practice,7,neutral,0.610883951187,-0.945127719962,0.678848028183,0.247047334208,0.06796407699600004
practice,8,neutral,0.874608039856,-0.913754692221,0.946640968323,0.27842036195,0.07203292846700005
practice,9,neutral,0.722599983215,-0.968657490768,0.798578023911,-0.145115512558,0.075978040696
practice,10,congruent,0.466559886932,-0.945127719962,0.542542934418,-0.396099734489,0.07598304748599993
practice,11,neutral,0.511807203293,-0.976500747703,0.595806121826,-0.0353099154637,0.08399891853300001
practice,12,congruent,0.434671878815,-0.890224921415,0.510646820068,0.184301278726,0.07597494125299997
practice,13,incongruent,0.674603939056,-0.913754692221,0.770616054535,0.607837153233,0.09601211547900002
practice,14,neutral,0.586561918259,-0.952970976897,0.658529043198,0.0980254524369,0.07196712493900004
practice,15,incongruent,0.602209806442,-0.945127719962,0.674206018448,0.41175572985,0.07199621200600004
practice,16,neutral,0.554718017578,-0.905911435286,0.626713037491,0.184301278726,0.07199501991300006
practice,17,congruent,0.658565998077,-0.945127719962,0.734544992447,0.599993896298,0.07597899437
practice,18,neutral,0.518615007401,-0.921597949156,0.590562820435,0.505874813074,0.071947813034
practice,19,neutral,0.466496229172,-0.937284463027,0.546456098557,0.0431226538896,0.07995986938499994
practice,20,neutral,0.462447881699,-0.913754692221,0.534420013428,0.709799493393,0.07197213172900008
practice,21,neutral,0.432710886002,-0.945127719962,0.508759021759,0.662739951781,0.07604813575700003
practice,22,congruent,0.454369068146,-0.945127719962,0.53031206131,0.686269722587,0.075942993164
practice,23,congruent,0.446739196777,-0.913754692221,0.518748998642,0.29410687582,0.07200980186499994
practice,24,incongruent,0.530737161636,-0.921597949156,0.606760978699,0.615680410169,0.07602381706299999
practice,25,neutral,0.52667093277,-0.890224921415,0.582670927048,0.121555223243,0.055999994278000065
practice,26,congruent,0.794363975525,-0.945127719962,0.854360103607,0.0431226538896,0.059996128081999944
practice,27,neutral,0.603016138077,-0.913754692221,0.670988082886,0.396069215979,0.06797194480899993
practice,28,incongruent,0.786493062973,-0.835322122868,0.846504926682,0.458815271462,0.06001186370899991
practice,29,neutral,0.610868215561,-0.952970976897,0.678899049759,0.0901821955016,0.06803083419799993
practice,30,neutral,0.530729055405,-0.976500747703,0.602739095688,-0.388256477554,0.07201004028299995
practice,31,congruent,0.874672889709,-0.952970976897,0.942646980286,0.231360820338,0.06797409057699999
practice,32,incongruent,0.558589935303,-0.913754692221,0.630619049072,-0.364726706748,0.0720291137689999
1,1,congruent,0.47266292572,-0.905911435286,0.544633865356,0.513718070009,0.07197093963599999
1,2,neutral,0.62232208252,-0.921597949156,0.68634390831,-0.0823694570757,0.06402182579000004
1,3,neutral,0.638483047485,-0.890224921415,0.694481134415,0.152928250984,0.05599808693000008
1,4,neutral,0.482710838318,-0.921597949156,0.554710865021,0.631366924039,0.07200002670299999
1,5,neutral,0.526631116867,-0.913754692221,0.602643013,0.615680410169,0.07601189613299997
1,6,neutral,0.506075143814,-0.945127719962,0.56612610817,0.129398480178,0.06005096435599999
1,7,congruent,0.630967855453,-0.921597949156,0.698922872543,0.474501785333,0.06795501708999996
1,8,incongruent,0.586808919907,-0.921597949156,0.666764974594,-0.0274666585284,0.07995605468699996
1,9,neutral,0.798538208008,-0.929441206091,0.862519025803,-0.0196234015931,0.06398081779499998
1,10,congruent,0.510458946228,-0.89806817835,0.578445911407,0.247047334208,0.06798696517899994
1,11,incongruent,0.554561138153,-0.913754692221,0.61058807373,-0.121585741752,0.056026935577
1,12,neutral,0.630616903305,-0.952970976897,0.698611021042,0.239204077273,0.06799411773700004
1,13,neutral,0.483052015305,-0.89806817835,0.551074028015,0.0901821955016,0.06802201271000002
1,14,neutral,0.442631959915,-0.905911435286,0.502645015717,-0.200018311106,0.06001305580200006
1,15,neutral,0.506676912308,-0.913754692221,0.570688962936,-0.0117801446577,0.06401205062799997
1,16,incongruent,0.498591899872,-0.945127719962,0.574549913406,0.505874813074,0.07595801353400006
1,17,neutral,0.582710027695,-0.945127719962,0.650740146637,0.560777611621,0.06803011894199995
