block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,incongruent,0.653021097183,-0.992187261574,0.6810131073,-0.458845789972,0.02799201011699992
practice,2,neutral,0.698417901993,-0.89806817835,0.726410865784,-0.419629505295,0.027992963791000025
practice,3,incongruent,0.794651985168,-0.866695150609,0.814692974091,-0.435316019166,0.020040988923000103
practice,4,incongruent,0.548738002777,-0.937284463027,0.568765878677,-0.396099734489,0.020027875899999992
practice,5,neutral,0.546557188034,-0.945127719962,0.57454419136,-0.403942991424,0.027987003326000015
practice,6,congruent,0.594640016556,-0.968657490768,0.622678995132,-0.41178624836,0.028038978576000018
practice,7,neutral,0.610883951187,-0.945127719962,0.638869047165,-0.42747276223,0.02798509597800003
practice,8,neutral,0.874608039856,-0.913754692221,0.902653932571,-0.364726706748,0.02804589271500002
practice,9,neutral,0.722599983215,-0.968657490768,0.766570091248,-0.41178624836,0.043970108033000055
practice,10,congruent,0.466559886932,-0.945127719962,0.52253985405,-0.458845789972,0.05597996711800002
practice,11,neutral,0.511807203293,-0.976500747703,0.547800064087,-0.458845789972,0.03599286079399999
practice,12,congruent,0.434671878815,-0.890224921415,0.462682962418,-0.372569963683,0.028011083602999975
practice,13,incongruent,0.674603939056,-0.913754692221,0.69464302063,-0.451002533036,0.02003908157400003
practice,14,neutral,0.586561918259,-0.952970976897,0.614563941956,-0.42747276223,0.028002023697
practice,15,incongruent,0.602209806442,-0.945127719962,0.622162818909,-0.482375560778,0.019953012467000097
practice,16,neutral,0.554718017578,-0.905911435286,0.582750082016,-0.42747276223,0.028032064437999993
practice,17,congruent,0.658565998077,-0.945127719962,0.678572893143,-0.419629505295,0.020006895065999952
practice,18,neutral,0.518615007401,-0.921597949156,0.542557954788,-0.466689046907,0.02394294738699998
practice,19,neutral,0.466496229172,-0.937284463027,0.494467020035,-0.372569963683,0.027970790862999972
practice,20,neutral,0.462447881699,-0.913754692221,0.482424020767,-0.364726706748,0.019976139068
practice,21,neutral,0.432710886002,-0.945127719962,0.460758924484,-0.364726706748,0.02804803848200005
practice,22,congruent,0.454369068146,-0.945127719962,0.474369049072,-0.466689046907,0.019999980926000027
practice,23,congruent,0.446739196777,-0.913754692221,0.470707178116,-0.498062074648,0.023967981338999966
practice,24,incongruent,0.530737161636,-0.921597949156,0.550755977631,-0.458845789972,0.020018815994999994
practice,25,neutral,0.52667093277,-0.890224921415,0.546656847,-0.419629505295,0.019985914229999957
practice,26,congruent,0.794363975525,-0.945127719962,0.814389944077,-0.498062074648,0.020025968552000006
practice,27,neutral,0.603016138077,-0.913754692221,0.622984170914,-0.41178624836,0.019968032836999994
practice,28,incongruent,0.786493062973,-0.835322122868,0.798533916473,-0.443159276101,0.012040853499999948
practice,29,neutral,0.610868215561,-0.952970976897,0.638881206512,-0.474532303842,0.02801299095099996
practice,30,neutral,0.530729055405,-0.976500747703,0.582738161087,-0.451002533036,0.05200910568200001
practice,31,congruent,0.874672889709,-0.952970976897,0.902657032013,-0.403942991424,0.027984142303999926
practice,32,incongruent,0.558589935303,-0.913754692221,0.594609022141,-0.443159276101,0.036019086837999925
1,1,congruent,0.47266292572,-0.905911435286,0.496661901474,-0.356883449812,0.023998975754000007
1,2,neutral,0.62232208252,-0.921597949156,0.650337934494,-0.474532303842,0.028015851974000028
1,3,neutral,0.638483047485,-0.890224921415,0.658473968506,-0.372569963683,0.019990921021000085
1,4,neutral,0.482710838318,-0.921597949156,0.502730846405,-0.333353679006,0.020020008086999996
1,5,neutral,0.526631116867,-0.913754692221,0.54661488533,-0.474532303842,0.019983768462999985
1,6,neutral,0.506075143814,-0.945127719962,0.534070014954,-0.372569963683,0.02799487113999999
1,7,congruent,0.630967855453,-0.921597949156,0.650934934616,-0.458845789972,0.019967079163
1,8,incongruent,0.586808919907,-0.921597949156,0.614796876907,-0.482375560778,0.027987957000000008
1,9,neutral,0.798538208008,-0.929441206091,0.822583198547,-0.482375560778,0.024044990539
1,10,congruent,0.510458946228,-0.89806817835,0.5304210186,-0.458845789972,0.019962072371999984
1,11,incongruent,0.554561138153,-0.913754692221,0.582612037659,-0.41178624836,0.028050899506000038
1,12,neutral,0.630616903305,-0.952970976897,0.658627033234,-0.42747276223,0.028010129928999983
1,13,neutral,0.483052015305,-0.89806817835,0.511070013046,-0.380413220618,0.028017997740999945
1,14,neutral,0.442631959915,-0.905911435286,0.47464299202,-0.435316019166,0.032011032105000004
1,15,neutral,0.506676912308,-0.913754692221,0.526677846909,-0.482375560778,0.020000934600999942
1,16,incongruent,0.498591899872,-0.945127719962,0.518589019775,-0.458845789972,0.01999711990300007
1,17,neutral,0.582710027695,-0.945127719962,0.602745056152,-0.42747276223,0.020035028457000004
1,18,incongruent,0.558596849442,-0.992187261574,0.582563877106,-0.490218817713,0.02396702766399994
1,19,congruent,0.382617950439,-0.89806817835,0.410608053207,-0.403942991424,0.027990102768000014
1,20,neutral,0.52693605423,-0.937284463027,0.55492401123,-0.42747276223,0.027987957000000008
1,21,neutral,0.594660997391,-0.890224921415,0.62264919281,-0.458845789972,0.027988195418999995
1,22,neutral,0.450613975525,-0.976500747703,0.470579862595,-0.42747276223,0.01996588707000002
1,23,neutral,0.670639038086,-0.937284463027,0.694628000259,-0.451002533036,0.02398896217299995
1,24,congruent,0.391152143478,-0.921597949156,0.419109106064,-0.372569963683,0.027956962586
