block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.711493968964,-0.905911435286,0.731489181519,-0.301980651265,0.01999521255500003,1,right
practice,2,congruent,0.456826925278,-0.874538407544,0.472826004028,-0.396099734489,0.015999078750000006,1,right
practice,3,neutral,0.639806032181,-0.921597949156,0.651782989502,-0.435316019166,0.011976957321000015,1,right
practice,4,congruent,0.674451112747,-0.929441206091,0.694454193115,-0.356883449812,0.020003080368000026,1,left
practice,5,congruent,0.328936100006,-0.937284463027,0.604944944382,-0.278450880459,0.276008844376,1,right
practice,6,neutral,0.440451860428,-0.960814233833,0.468435049057,-0.3098239082,0.02798318862900001,1,left
practice,7,neutral,0.703790187836,-0.921597949156,0.723798036575,-0.380413220618,0.020007848738999967,0,left/right
practice,8,incongruent,0.819648981094,-0.976500747703,0.847588062286,-0.372569963683,0.02793908119200006,0,left/right
practice,9,congruent,0.591743946075,-0.937284463027,0.611705064774,-0.42747276223,0.01996111869899997,1,left
practice,10,neutral,0.499685049057,-0.968657490768,0.527693033218,-0.364726706748,0.028007984160999977,1,right
practice,11,neutral,0.652291059494,-0.984344004639,0.672293901443,-0.466689046907,0.02000284194900004,1,right
practice,12,neutral,0.584984064102,-0.937284463027,0.61296415329,-0.42747276223,0.02798008918799999,1,left
practice,13,neutral,0.584129095078,-0.835322122868,0.596101999283,-0.42747276223,0.011972904204999968,1,left
practice,14,congruent,0.647601127625,-0.874538407544,0.667618989944,-0.41178624836,0.020017862319000046,0,left/right
practice,15,neutral,0.448519945145,-0.89806817835,0.472511053085,-0.333353679006,0.023991107940000034,1,left
practice,16,neutral,0.59605884552,-0.913754692221,0.616050958633,-0.396099734489,0.019992113112999976,1,right
practice,17,neutral,0.612931013107,-0.960814233833,0.632904052734,-0.42747276223,0.019973039626999922,1,left
practice,18,incongruent,0.780441045761,-0.929441206091,0.800431966782,-0.403942991424,0.019990921020999974,0,left/right
practice,19,neutral,0.611553907394,-0.960814233833,0.631545782089,-0.325510422071,0.019991874695000078,1,right
practice,20,neutral,0.447772979736,-0.945127719962,0.47576713562,-0.356883449812,0.027994155884000005,1,right
practice,21,incongruent,0.612994909286,-0.921597949156,0.628989934921,-0.451002533036,0.015995025634999993,1,right
practice,22,congruent,0.548826217651,-0.921597949156,0.568805217743,-0.372569963683,0.019979000091999932,1,right
