id	block	trial	target_location	target	flankers	trigger	time	value
47	practice	1	right	black	neutral	left	0.57203912735	-0.905911435286
47	practice	1	right	black	neutral	left	0.576018095016	-0.498062074648
47	practice	1	right	black	neutral	left	0.584038972855	-0.0117801446577
47	practice	1	right	black	neutral	left	0.592036962509	0.309793389691
47	practice	1	right	black	neutral	left	0.600013017654	0.552934354686
47	practice	1	right	black	neutral	left	0.604053020477	0.678426465651
47	practice	1	right	black	neutral	left	0.61200094223	0.76470229194
47	practice	1	right	black	neutral	left	0.620028972626	0.811761833552
47	practice	1	right	black	neutral	left	0.628013134003	0.866664632099
47	practice	1	right	black	neutral	left	0.632014989853	0.960783715323
47	practice	1	right	black	neutral	left	0.63999414444	1.0
47	practice	1	right	black	neutral	left	0.772024154663	0.898037659841
47	practice	1	right	black	neutral	left	0.780002117157	0.780388805811
47	practice	1	right	black	neutral	left	0.788022041321	0.537247840815
47	practice	1	right	black	neutral	left	0.796002149582	0.0744956816309
47	practice	1	right	black	neutral	left	0.804003953934	-0.560808130131
47	practice	1	right	black	neutral	left	0.808014154434	-1.00003051851
47	practice	1	right	black	neutral	right	-0.992841959	-1.00003051851
47	practice	2	up	white	incongruent	right	0.872622013092	-0.874538407544
47	practice	2	up	white	incongruent	right	0.880611181259	-0.443159276101
47	practice	2	up	white	incongruent	right	0.88464307785	0.0195928830836
47	practice	2	up	white	incongruent	right	0.892598152161	0.372539445173
47	practice	2	up	white	incongruent	right	0.90062212944	0.576464125492
47	practice	2	up	white	incongruent	right	0.908598184586	0.709799493393
47	practice	2	up	white	incongruent	right	0.91662812233	0.788232062746
47	practice	2	up	white	incongruent	right	0.920621156693	0.905880916776
47	practice	2	up	white	incongruent	right	0.928604125977	0.960783715323
47	practice	2	up	white	incongruent	right	0.93660902977	0.984313486129
47	practice	2	up	white	incongruent	right	0.944628000259	1.0
47	practice	2	up	white	incongruent	right	1.02863717079	0.945097201453
47	practice	2	up	white	incongruent	right	1.03258514404	0.670583208716
47	practice	2	up	white	incongruent	right	1.04059314728	0.0274361400189
47	practice	2	up	white	incongruent	right	1.04859018326	-0.686300241096
47	practice	2	up	white	incongruent	right	1.05662107468	-1.00003051851
47	practice	3	up	black	incongruent	left	0.540729045868	-0.952970976897
47	practice	3	up	black	incongruent	left	0.548757076263	-0.631397442549
47	practice	3	up	black	incongruent	left	0.55274105072	-0.200018311106
47	practice	3	up	black	incongruent	left	0.560762882233	0.137241737114
47	practice	3	up	black	incongruent	left	0.568764925003	0.427442243721
47	practice	3	up	black	incongruent	left	0.576732873917	0.599993896298
47	practice	3	up	black	incongruent	left	0.58074092865	0.717642750328
47	practice	3	up	black	incongruent	left	0.58872795105	0.796075319681
47	practice	3	up	black	incongruent	left	0.596764087677	0.827448347423
47	practice	3	up	black	incongruent	left	0.604744911194	0.898037659841
47	practice	3	up	black	incongruent	left	0.608784914017	0.968626972259
47	practice	3	up	black	incongruent	left	0.616759061813	1.0
47	practice	3	up	black	incongruent	left	0.700746059418	0.913724173711
47	practice	3	up	black	incongruent	left	0.708755970001	0.811761833552
47	practice	3	up	black	incongruent	left	0.716757059097	0.662739951781
47	practice	3	up	black	incongruent	left	0.724762916565	0.333323160497
47	practice	3	up	black	incongruent	left	0.728822946548	-0.145115512558
47	practice	3	up	black	incongruent	left	0.736728906631	-0.866695150609
47	practice	3	up	black	incongruent	left	0.744728088379	-1.00003051851
47	practice	4	right	black	incongruent	left	0.520889997482	-0.851008636738
47	practice	4	right	black	incongruent	left	0.528906106949	-0.490218817713
47	practice	4	right	black	incongruent	left	0.536902189255	-0.145115512558
47	practice	4	right	black	incongruent	left	0.544892072678	0.168614764855
47	practice	4	right	black	incongruent	left	0.548879146576	0.396069215979
47	practice	4	right	black	incongruent	left	0.556879043579	0.568620868557
47	practice	4	right	black	incongruent	left	0.564879179001	0.686269722587
47	practice	4	right	black	incongruent	left	0.572899103165	0.741172521134
47	practice	4	right	black	incongruent	left	0.576887130737	0.788232062746
47	practice	4	right	black	incongruent	left	0.584890127182	0.796075319681
47	practice	4	right	black	incongruent	left	0.592889070511	0.803918576617
47	practice	4	right	black	incongruent	left	0.600902080536	0.819605090487
47	practice	4	right	black	incongruent	left	0.604897022247	0.827448347423
47	practice	4	right	black	incongruent	left	0.656917095184	0.811761833552
47	practice	4	right	black	incongruent	left	0.660897016525	0.788232062746
47	practice	4	right	black	incongruent	left	0.668896198273	0.694112979522
47	practice	4	right	black	incongruent	left	0.676887989044	0.498031556139
47	practice	4	right	black	incongruent	left	0.684882164001	0.137241737114
47	practice	4	right	black	incongruent	left	0.68890619278	-0.41178624836
47	practice	4	right	black	incongruent	left	0.696879148483	-1.00003051851
47	practice	5	right	white	neutral	right	0.77197599411	-0.866695150609
47	practice	5	right	white	neutral	right	0.779978990555	-0.607867671743
47	practice	5	right	white	neutral	right	0.787961006165	-0.380413220618
47	practice	5	right	white	neutral	right	0.791967868805	-0.0823694570757
47	practice	5	right	white	neutral	right	0.799961805344	0.231360820338
47	practice	5	right	white	neutral	right	0.807963848114	0.498031556139
47	practice	5	right	white	neutral	right	0.815973997116	0.733329264199
47	practice	5	right	white	neutral	right	0.819970846176	0.937253944517
47	practice	5	right	white	neutral	right	0.827955007553	1.0
47	practice	5	right	white	neutral	right	0.967983007431	0.678426465651
47	practice	5	right	white	neutral	right	0.975955963135	0.0823389385662
47	practice	5	right	white	neutral	right	0.983964920044	-0.600024414808
47	practice	5	right	white	neutral	right	0.987979888916	-1.00003051851
47	practice	6	left	black	neutral	right	0.43709897995	-0.984344004639
47	practice	6	left	black	neutral	right	0.441113948822	-0.803949095126
47	practice	6	left	black	neutral	right	0.449104070663	-0.396099734489
47	practice	6	left	black	neutral	right	0.457100152969	-0.0509964293344
47	practice	6	left	black	neutral	right	0.465080976486	0.262733848079
47	practice	6	left	black	neutral	right	0.469076156616	0.505874813074
47	practice	6	left	black	neutral	right	0.4770860672	0.709799493393
47	practice	6	left	black	neutral	right	0.485084056854	0.780388805811
47	practice	6	left	black	neutral	right	0.493092060089	0.913724173711
47	practice	6	left	black	neutral	right	0.497107028961	0.968626972259
47	practice	6	left	black	neutral	right	0.505099058151	1.0
47	practice	6	left	black	neutral	right	0.605067968369	0.843134861293
47	practice	6	left	black	neutral	right	0.609094142914	0.505874813074
47	practice	6	left	black	neutral	right	0.617067098618	-0.160802026429
47	practice	6	left	black	neutral	right	0.6251039505	-0.858851893674
47	practice	6	left	black	neutral	right	0.633090019226	-1.00003051851
47	practice	7	left	white	congruent	right	0.560914993286	-0.913754692221
47	practice	7	left	white	congruent	right	0.568916797638	-0.835322122868
47	practice	7	left	white	congruent	right	0.57692193985	-0.631397442549
47	practice	7	left	white	congruent	right	0.58492398262	-0.505905331584
47	practice	7	left	white	congruent	right	0.592959880829	-0.396099734489
47	practice	7	left	white	congruent	right	0.596915960312	-0.19217505417
47	practice	7	left	white	congruent	right	0.60492181778	-0.0431531723991
47	practice	7	left	white	congruent	right	0.612901926041	0.16077150792
47	practice	7	left	white	congruent	right	0.620937824249	0.388225959044
47	practice	7	left	white	congruent	right	0.624907016754	0.599993896298
47	practice	7	left	white	congruent	right	0.632941961288	0.741172521134
47	practice	7	left	white	congruent	right	0.640909910202	0.874507889035
47	practice	7	left	white	congruent	right	0.648926973343	0.968626972259
47	practice	7	left	white	congruent	right	0.652925014496	1.0
47	practice	7	left	white	congruent	right	0.772930860519	0.952940458388
47	practice	7	left	white	congruent	right	0.780911922455	0.615680410169
47	practice	7	left	white	congruent	right	0.788925886154	-0.0588396862697
47	practice	7	left	white	congruent	right	0.792912960052	-0.843165379803
47	practice	7	left	white	congruent	right	0.800915956497	-1.00003051851
47	practice	8	right	white	incongruent	left	0.30054807663	-0.929441206091
47	practice	8	right	white	incongruent	left	0.308572053909	-0.64708395642
47	practice	8	right	white	incongruent	left	0.316567182541	-0.325510422071
47	practice	8	right	white	incongruent	left	0.320534229279	0.105868709372
47	practice	8	right	white	incongruent	left	0.328547000885	0.380382702109
47	practice	8	right	white	incongruent	left	0.336593151093	0.584307382427
47	practice	8	right	white	incongruent	left	0.344544172287	0.709799493393
47	practice	8	right	white	incongruent	left	0.348556041718	0.788232062746
47	practice	8	right	white	incongruent	left	0.356561183929	0.835291604358
47	practice	8	right	white	incongruent	left	0.364562034607	0.898037659841
47	practice	8	right	white	incongruent	left	0.372558116913	0.968626972259
47	practice	8	right	white	incongruent	left	0.376585006714	1.0
47	practice	8	right	white	incongruent	left	0.460591077805	0.898037659841
47	practice	8	right	white	incongruent	left	0.468550205231	0.796075319681
47	practice	8	right	white	incongruent	left	0.476543188095	0.64705343791
47	practice	8	right	white	incongruent	left	0.484559059143	0.325479903562
47	practice	8	right	white	incongruent	left	0.488550186157	-0.0117801446577
47	practice	8	right	white	incongruent	left	0.496563196182	-0.64708395642
47	practice	8	right	white	incongruent	left	0.504539012909	-1.00003051851
47	practice	9	down	black	neutral	left	1.73200106621	-0.835322122868
47	practice	9	down	black	neutral	left	1.73998212814	-0.64708395642
47	practice	9	down	black	neutral	left	1.74397110939	-0.443159276101
47	practice	9	down	black	neutral	left	1.7519659996	-0.207861568041
47	practice	9	down	black	neutral	left	1.75998497009	0.121555223243
47	practice	9	down	black	neutral	left	1.76797103882	0.364696188238
47	practice	9	down	black	neutral	left	1.77199912071	0.576464125492
47	practice	9	down	black	neutral	left	1.77997112274	0.717642750328
47	practice	9	down	black	neutral	left	1.7880051136	0.796075319681
47	practice	9	down	black	neutral	left	1.79599308968	0.850978118229
47	practice	9	down	black	neutral	left	1.79999899864	0.960783715323
47	practice	9	down	black	neutral	left	1.80804109573	1.0
47	practice	9	down	black	neutral	left	1.91199803352	0.874507889035
47	practice	9	down	black	neutral	left	1.91997814178	0.678426465651
47	practice	9	down	black	neutral	left	1.92800116539	0.325479903562
47	practice	9	down	black	neutral	left	1.93597507477	-0.278450880459
47	practice	9	down	black	neutral	left	1.94002604485	-1.00003051851
47	practice	10	left	black	neutral	left	0.564092874527	-0.78041932432
47	practice	10	left	black	neutral	left	0.572114944458	-0.419629505295
47	practice	10	left	black	neutral	left	0.576127052307	-0.0980559709464
47	practice	10	left	black	neutral	left	0.584084033966	0.199987792596
47	practice	10	left	black	neutral	left	0.592084884644	0.505874813074
47	practice	10	left	black	neutral	left	0.600118875504	0.639210180975
47	practice	10	left	black	neutral	left	0.604080915451	0.725486007263
47	practice	10	left	black	neutral	left	0.612103939056	0.788232062746
47	practice	10	left	black	neutral	left	0.620115041733	0.827448347423
47	practice	10	left	black	neutral	left	0.6281208992	0.850978118229
47	practice	10	left	black	neutral	left	0.632098913193	0.913724173711
47	practice	10	left	black	neutral	left	0.640110969543	0.945097201453
47	practice	10	left	black	neutral	left	0.648128986359	0.952940458388
47	practice	10	left	black	neutral	left	0.656124830246	0.968626972259
47	practice	10	left	black	neutral	left	0.712110996246	0.921567430647
47	practice	10	left	black	neutral	left	0.716083049774	0.819605090487
47	practice	10	left	black	neutral	left	0.724092006683	0.741172521134
47	practice	10	left	black	neutral	left	0.732103824615	0.505874813074
47	practice	10	left	black	neutral	left	0.740094900131	0.113711966308
47	practice	10	left	black	neutral	left	0.744127035141	-0.451002533036
47	practice	10	left	black	neutral	left	0.752109050751	-1.00003051851
47	practice	11	down	black	incongruent	left	0.44824886322	-0.827478865932
47	practice	11	down	black	incongruent	left	0.456234931946	-0.474532303842
47	practice	11	down	black	incongruent	left	0.46025800705	-0.168645283364
47	practice	11	down	black	incongruent	left	0.468238830566	0.137241737114
47	practice	11	down	black	incongruent	left	0.476263999939	0.356852931303
47	practice	11	down	black	incongruent	left	0.484261989594	0.537247840815
47	practice	11	down	black	incongruent	left	0.488237857819	0.607837153233
47	practice	11	down	black	incongruent	left	0.496237039566	0.686269722587
47	practice	11	down	black	incongruent	left	0.50425195694	0.717642750328
47	practice	11	down	black	incongruent	left	0.512269020081	0.76470229194
47	practice	11	down	black	incongruent	left	0.516268014908	0.788232062746
47	practice	11	down	black	incongruent	left	0.532255887985	0.803918576617
47	practice	11	down	black	incongruent	left	0.540247917175	0.811761833552
47	practice	11	down	black	incongruent	left	0.568240880966	0.819605090487
47	practice	11	down	black	incongruent	left	0.580234050751	0.811761833552
47	practice	11	down	black	incongruent	left	0.596228837967	0.803918576617
47	practice	11	down	black	incongruent	left	0.600255966187	0.796075319681
47	practice	11	down	black	incongruent	left	0.61626791954	0.749015778069
47	practice	11	down	black	incongruent	left	0.624248027802	0.670583208716
47	practice	11	down	black	incongruent	left	0.628252983093	0.521561326945
47	practice	11	down	black	incongruent	left	0.636236906052	0.231360820338
47	practice	11	down	black	incongruent	left	0.644251823425	-0.0980559709464
47	practice	11	down	black	incongruent	left	0.652253866196	-0.584337900937
47	practice	11	down	black	incongruent	left	0.660269021988	-0.984344004639
47	practice	11	down	black	incongruent	left	0.664266824722	-1.00003051851
47	practice	12	down	white	neutral	right	0.608690977097	-0.921597949156
47	practice	12	down	white	neutral	right	0.616666078568	-0.788262581256
47	practice	12	down	white	neutral	right	0.624670982361	-0.513748588519
47	practice	12	down	white	neutral	right	0.632697105408	-0.356883449812
47	practice	12	down	white	neutral	right	0.636682987213	-0.19217505417
47	practice	12	down	white	neutral	right	0.644686937332	-0.0980559709464
47	practice	12	down	white	neutral	right	0.652685880661	-0.0353099154637
47	practice	12	down	white	neutral	right	0.660671949387	0.0195928830836
47	practice	12	down	white	neutral	right	0.664674043655	0.0588091677602
47	practice	12	down	white	neutral	right	0.672695875168	0.0901821955016
47	practice	12	down	white	neutral	right	0.680677890778	0.121555223243
47	practice	12	down	white	neutral	right	0.688674926758	0.16077150792
47	practice	12	down	white	neutral	right	0.692692041397	0.262733848079
47	practice	12	down	white	neutral	right	0.700682878494	0.380382702109
47	practice	12	down	white	neutral	right	0.70866394043	0.474501785333
47	practice	12	down	white	neutral	right	0.716685056686	0.607837153233
47	practice	12	down	white	neutral	right	0.720674037933	0.709799493393
47	practice	12	down	white	neutral	right	0.728660106659	0.780388805811
47	practice	12	down	white	neutral	right	0.736666917801	0.88235114597
47	practice	12	down	white	neutral	right	0.744693040848	0.945097201453
47	practice	12	down	white	neutral	right	0.748646974564	0.968626972259
47	practice	12	down	white	neutral	right	0.756721973419	1.0
47	practice	12	down	white	neutral	right	0.864674091339	0.937253944517
47	practice	12	down	white	neutral	right	0.868685007095	0.639210180975
47	practice	12	down	white	neutral	right	0.876669883728	-0.0117801446577
47	practice	12	down	white	neutral	right	0.884685993195	-0.749046296579
47	practice	12	down	white	neutral	right	0.89267206192	-1.00003051851
47	practice	13	right	white	neutral	right	0.644171953201	-0.827478865932
47	practice	13	right	white	neutral	right	0.652148008347	-0.356883449812
47	practice	13	right	white	neutral	right	0.660166025162	0.0666524246956
47	practice	13	right	white	neutral	right	0.664168119431	0.403912472915
47	practice	13	right	white	neutral	right	0.672142982483	0.615680410169
47	practice	13	right	white	neutral	right	0.680150032043	0.749015778069
47	practice	13	right	white	neutral	right	0.688199996948	0.898037659841
47	practice	13	right	white	neutral	right	0.692157030106	0.992156743065
47	practice	13	right	white	neutral	right	0.70015001297	1.0
47	practice	13	right	white	neutral	right	0.832135915756	0.796075319681
47	practice	13	right	white	neutral	right	0.840136051178	0.435285500656
47	practice	13	right	white	neutral	right	0.848145008087	-0.270607623524
47	practice	13	right	white	neutral	right	0.856135129929	-0.874538407544
47	practice	13	right	white	neutral	right	0.860124111176	-1.00003051851
47	practice	14	down	white	congruent	right	0.653080940247	-0.843165379803
47	practice	14	down	white	congruent	right	0.661087036133	-0.482375560778
47	practice	14	down	white	congruent	right	0.669085979462	-0.129428998688
47	practice	14	down	white	congruent	right	0.673093080521	0.145084994049
47	practice	14	down	white	congruent	right	0.681082010269	0.396069215979
47	practice	14	down	white	congruent	right	0.689090013504	0.560777611621
47	practice	14	down	white	congruent	right	0.697083950043	0.678426465651
47	practice	14	down	white	congruent	right	0.70109796524	0.733329264199
47	practice	14	down	white	congruent	right	0.709063053131	0.772545548875
47	practice	14	down	white	congruent	right	0.717065095901	0.827448347423
47	practice	14	down	white	congruent	right	0.725075006485	0.874507889035
47	practice	14	down	white	congruent	right	0.729059934616	0.898037659841
47	practice	14	down	white	congruent	right	0.737061023712	0.913724173711
47	practice	14	down	white	congruent	right	0.745069026947	0.921567430647
47	practice	14	down	white	congruent	right	0.785111904144	0.905880916776
47	practice	14	down	white	congruent	right	0.801085948944	0.890194402905
47	practice	14	down	white	congruent	right	0.809094905853	0.725486007263
47	practice	14	down	white	congruent	right	0.813082933426	0.505874813074
47	practice	14	down	white	congruent	right	0.821088075638	-0.105899227882
47	practice	14	down	white	congruent	right	0.829077959061	-0.796105838191
47	practice	14	down	white	congruent	right	0.837071895599	-1.00003051851
47	practice	15	up	black	neutral	left	0.500000953674	-0.937284463027
47	practice	15	up	black	neutral	left	0.504002809525	-0.64708395642
47	practice	15	up	black	neutral	left	0.511969804764	-0.333353679006
47	practice	15	up	black	neutral	left	0.51998591423	0.0666524246956
47	practice	15	up	black	neutral	left	0.527997970581	0.333323160497
47	practice	15	up	black	neutral	left	0.531990766525	0.545091097751
47	practice	15	up	black	neutral	left	0.539960861206	0.670583208716
47	practice	15	up	black	neutral	left	0.54797077179	0.772545548875
47	practice	15	up	black	neutral	left	0.555990934372	0.819605090487
47	practice	15	up	black	neutral	left	0.55996799469	0.866664632099
47	practice	15	up	black	neutral	left	0.567988872528	0.937253944517
47	practice	15	up	black	neutral	left	0.575985908508	1.0
47	practice	15	up	black	neutral	left	0.667980909348	0.984313486129
47	practice	15	up	black	neutral	left	0.6719789505	0.850978118229
47	practice	15	up	black	neutral	left	0.680000782013	0.694112979522
47	practice	15	up	black	neutral	left	0.687982797623	0.349009674368
47	practice	15	up	black	neutral	left	0.695968866348	-0.207861568041
47	practice	15	up	black	neutral	left	0.69998383522	-0.929441206091
47	practice	15	up	black	neutral	left	0.707996845245	-1.00003051851
47	practice	16	down	white	neutral	right	0.569119930267	-0.733359782708
47	practice	16	down	white	neutral	right	0.577098846436	-0.286294137394
47	practice	16	down	white	neutral	right	0.585099935532	0.0274361400189
47	practice	16	down	white	neutral	right	0.589074850082	0.29410687582
47	practice	16	down	white	neutral	right	0.597079992294	0.41175572985
47	practice	16	down	white	neutral	right	0.60510802269	0.505874813074
47	practice	16	down	white	neutral	right	0.613077878952	0.584307382427
47	practice	16	down	white	neutral	right	0.621073961258	0.631366924039
