block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.57203912735,-0.905911435286,0.576018095016,-0.498062074648,0.003978967666000033,1,left
practice,2,incongruent,0.872622013092,-0.874538407544,0.880611181259,-0.443159276101,0.007989168166999905,1,right
practice,3,incongruent,0.540729045868,-0.952970976897,0.55274105072,-0.200018311106,0.012012004852000047,1,left
practice,4,incongruent,0.520889997482,-0.851008636738,0.528906106949,-0.490218817713,0.008016109466999932,1,left
practice,5,neutral,0.77197599411,-0.866695150609,0.787961006165,-0.380413220618,0.015985012055000025,1,right
practice,6,neutral,0.43709897995,-0.984344004639,0.449104070663,-0.396099734489,0.012005090712999988,1,right
practice,7,congruent,0.560914993286,-0.913754692221,0.592959880829,-0.396099734489,0.032044887542999945,1,right
practice,8,incongruent,0.30054807663,-0.929441206091,0.316567182541,-0.325510422071,0.01601910591100003,1,left
practice,9,neutral,1.73200106621,-0.835322122868,1.74397110939,-0.443159276101,0.011970043180000056,1,left
practice,10,neutral,0.564092874527,-0.78041932432,0.572114944458,-0.419629505295,0.008022069931000075,1,left
practice,11,incongruent,0.44824886322,-0.827478865932,0.456234931946,-0.474532303842,0.007986068725999995,1,left
practice,12,neutral,0.608690977097,-0.921597949156,0.632697105408,-0.356883449812,0.024006128310999908,1,right
practice,13,neutral,0.644171953201,-0.827478865932,0.652148008347,-0.356883449812,0.007976055146000083,1,right
practice,14,congruent,0.653080940247,-0.843165379803,0.661087036133,-0.482375560778,0.008006095885999986,1,right
practice,15,neutral,0.500000953674,-0.937284463027,0.511969804764,-0.333353679006,0.01196885109000001,1,left
practice,16,neutral,0.569119930267,-0.733359782708,0.577098846436,-0.286294137394,0.007978916168999928,1,right
practice,17,incongruent,0.624258041382,-0.960814233833,0.640261173248,-0.223548081912,0.016003131865999998,1,left
practice,18,congruent,0.457073926926,-0.984344004639,0.469121932983,-0.152958769494,0.01204800605699996,1,left
practice,19,neutral,0.436847925186,-0.929441206091,0.452830076218,-0.152958769494,0.015982151031999958,1,right
practice,20,neutral,0.323909044266,-0.913754692221,0.327929019928,-0.474532303842,0.004019975662000019,1,left
practice,21,neutral,0.543524980545,-0.992187261574,0.555517911911,-0.105899227882,0.011992931365999993,1,right
practice,22,congruent,0.493019104004,-0.921597949156,0.513044118881,-0.325510422071,0.02002501487699998,1,right
practice,23,neutral,0.445071935654,-0.937284463027,0.457046985626,-0.41178624836,0.011975049971999996,1,left
practice,24,neutral,0.516745090485,-0.733359782708,0.520703077316,-0.325510422071,0.0039579868310000155,1,left
practice,25,congruent,0.425124168396,-0.827478865932,0.429123163223,-0.435316019166,0.003998994827000002,1,left
practice,26,congruent,0.361168146133,-0.945127719962,0.377112150192,-0.113742484817,0.015944004058999983,1,left
practice,27,neutral,0.477068901062,-0.929441206091,0.489085912704,-0.0509964293344,0.012017011641999975,1,right
practice,28,incongruent,0.517057180405,-0.929441206091,0.529031038284,-0.325510422071,0.01197385787899996,1,left
practice,29,congruent,0.548506975174,-0.929441206091,0.576514005661,-0.458845789972,0.02800703048699993,0,left/right
practice,30,incongruent,0.575932025909,-0.835322122868,0.583943128586,-0.490218817713,0.008011102677000004,1,right
practice,31,neutral,0.429017066956,-0.89806817835,0.437024116516,-0.443159276101,0.00800704955999998,1,right
