block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent,oneTrigger,trigger
practice,1,neutral,0.772243022919,-0.874538407544,0.784228086472,-0.435316019166,0.011985063552999997,1,left
practice,2,neutral,0.686927080154,-0.803949095126,0.702898979187,-0.254921109653,0.015971899033000003,1,left
practice,3,neutral,0.434856891632,-0.874538407544,0.446856975555,-0.403942991424,0.012000083923000004,1,left
practice,4,incongruent,0.611807107925,-0.937284463027,0.623776197433,-0.466689046907,0.011969089507999908,1,right
practice,5,incongruent,0.404555797577,-0.937284463027,0.416566848755,-0.490218817713,0.012011051177999998,1,right
practice,6,incongruent,0.416014909744,-0.976500747703,0.427998065948,-0.364726706748,0.011983156203999978,1,left
practice,7,neutral,0.556036949158,-0.796105838191,0.56804895401,-0.262764366588,0.012012004852000047,1,left
practice,8,neutral,0.407910823822,-0.741203039644,0.415899038315,-0.419629505295,0.007988214493000023,1,left
practice,9,neutral,0.388907909393,-0.929441206091,0.400899887085,-0.443159276101,0.011991977692,1,right
practice,10,congruent,0.528973817825,-0.937284463027,0.548986911774,-0.443159276101,0.020013093949000083,1,right
practice,11,neutral,0.40673995018,-0.960814233833,0.442762136459,-0.435316019166,0.036022186279,1,left
practice,12,neutral,0.440398931503,-0.913754692221,0.456378936768,-0.482375560778,0.015980005264999986,1,right
practice,13,congruent,0.428718090057,-0.890224921415,0.44470000267,-0.435316019166,0.01598191261299997,1,right
practice,14,neutral,0.599874019623,-0.960814233833,0.615872144699,-0.372569963683,0.015998125075999958,1,left
practice,15,neutral,0.583146095276,-0.913754692221,0.61115193367,-0.443159276101,0.02800583839399995,1,right
practice,16,incongruent,0.71533703804,-0.929441206091,0.735306024551,-0.42747276223,0.019968986510999986,1,left
practice,17,neutral,0.764754056931,-0.984344004639,0.78874707222,-0.419629505295,0.023993015288999997,1,right
practice,18,congruent,0.596970796585,-0.890224921415,0.616981983185,-0.372569963683,0.020011186600000008,1,left
practice,19,congruent,0.631409883499,-0.88238166448,0.643405914307,-0.388256477554,0.011996030808000047,1,right
